,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
10,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella uncinata,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,60467456-2,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.1021/NP990538M
11,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella uncinata,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,60467456-2,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.3390/MOLECULES16086206
12,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella moellendorffii,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,60457176-2,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.1021/NP960608E
13,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella moellendorffii,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,60457176-2,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.1016/J.FITOTE.2009.09.007
14,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q82943440,literal,Selaginella uncinata,literal,ODNMTIVRLHXQTE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C(=C(C(=C2O1)C)O)C)O,literal,41682-21-7,literal,60467456-2,,,en,literal,"5,7-Dihydroxy-2,6,8-trimethylchromone",literal,10.1002/CHIN.200415199
15,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q82943440,literal,Selaginella uncinata,literal,ODNMTIVRLHXQTE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C(=C(C(=C2O1)C)O)C)O,literal,41682-21-7,literal,60467456-2,,,en,literal,"5,7-Dihydroxy-2,6,8-trimethylchromone",literal,10.1248/CPB.51.1264
16,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q82943440,literal,Selaginella uncinata,literal,ODNMTIVRLHXQTE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C(=C(C(=C2O1)C)O)C)O,literal,41682-21-7,literal,60467456-2,,,en,literal,"5,7-Dihydroxy-2,6,8-trimethylchromone",literal,10.1016/J.FITOTE.2012.11.001
17,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q82922819,literal,Selaginella moellendorffii,literal,VXQYICLHHMETFH-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)OC)O)OC,literal,22783-08-0,literal,60457176-2,,,en,literal,"4H-1-Benzopyran-4-one, 5-hydroxy-8-(5-(5-hydroxy-7-methoxy-4-oxo-4H-1-benzopyran-2-yl)-2-methoxyphenyl)-7-methoxy-2-(4-methoxyphenyl)-, (+)-",literal,10.1021/NP960608E
18,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q82922819,literal,Selaginella moellendorffii,literal,VXQYICLHHMETFH-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)OC)O)OC,literal,22783-08-0,literal,60457176-2,,,en,literal,"4H-1-Benzopyran-4-one, 5-hydroxy-8-(5-(5-hydroxy-7-methoxy-4-oxo-4H-1-benzopyran-2-yl)-2-methoxyphenyl)-7-methoxy-2-(4-methoxyphenyl)-, (+)-",literal,10.1016/J.FITOTE.2009.09.007
19,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q72481451,literal,Selaginella doederleinii,literal,UHOAHNLBCNGCHE-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C(=O)CCO,literal,136196-47-9,literal,77052559-1,,,en,literal,beta-Hydroxypropiosyringone,literal,10.1055/S-2006-959443
20,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q82292898,literal,Selaginella doederleinii,literal,MATGKVZWFZHCLI-CABCVRRESA-N,literal,O=C1OCC(CC2=CC=C(O)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,literal,120409-94-1,literal,77052559-1,,,en,literal,rac Matairesinol,literal,10.1055/S-2006-959443
21,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q72501173,literal,Selaginella moellendorffii,literal,RBTRUVNXLDXHBJ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O,literal,22136-74-9,literal,60457176-2,,,en,literal,Podocarpusflavone A,literal,10.1021/NP960608E
22,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q72501173,literal,Selaginella moellendorffii,literal,RBTRUVNXLDXHBJ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O,literal,22136-74-9,literal,60457176-2,,,en,literal,Podocarpusflavone A,literal,10.1016/J.FITOTE.2009.09.007
23,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q63409374,literal,Selaginella doederleinii,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,,,literal,77052559-1,,,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1248/CPB.56.1360
24,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q72443484,literal,Selaginella moellendorffii,literal,IWEIJEPIYMAGTH-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,literal,521-32-4,literal,60457176-2,,,en,literal,Bilobetin,literal,10.1016/J.FITOTE.2009.09.007
25,uri,http://www.wikidata.org/entity/Q1756483,uri,http://www.wikidata.org/entity/Q27089374,literal,Selaginella lepidophylla,literal,BORWSEZUWHQTOK-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O)O,literal,49620-13-5,literal,60452854-2,literal,CHEMBL63677,en,literal,robustaflavone,literal,10.1007/978-1-4615-3476-1_53
26,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q27158883,literal,Selaginella moellendorffii,literal,AKIHYQWCLCDMMI-YVMONPNESA-N,literal,C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O,,,literal,60457176-2,,,en,literal,(Z)-p-coumaroylagmatine,literal,10.1002/HLCA.201000116
27,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella doederleinii,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,77052559-1,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.1016/J.JEP.2015.01.031
28,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q27121535,literal,Selaginella doederleinii,literal,KOWMJRJXZMEZLD-WRMVBYCNSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,literal,6216-81-5,literal,77052559-1,literal,CHEMBL402653,en,literal,(-)-syringaresinol,literal,10.1055/S-2006-959443
29,uri,http://www.wikidata.org/entity/Q17024426,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella nothohybrida,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,303291-2,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.1016/J.JEP.2015.01.031
30,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q104924761,literal,Selaginella uncinata,literal,BDVBWPJFUNIOMV-VWLOTQADSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=C(C3)C4=C(O)C=C(O)C=5C(=O)CC(OC54)C6=CC=C(O)C=C6,,,literal,60467456-2,,,en,literal,"2-[3-[(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-8-yl]-4-methoxyphenyl]-5,7-dihydroxychromen-4-one",literal,10.3390/MOLECULES16086206
31,uri,http://www.wikidata.org/entity/Q145398,uri,http://www.wikidata.org/entity/Q27089374,literal,Selaginella denticulata,literal,BORWSEZUWHQTOK-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O)O,literal,49620-13-5,literal,60445621-2,literal,CHEMBL63677,en,literal,robustaflavone,literal,10.1515/ZNC-1994-3-417
32,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q105154128,literal,Selaginella moellendorffii,literal,LMRSBJOFWPRFJK-UHFFFAOYSA-N,literal,O=C1C=C(OC2=CC(O)=CC(=C12)CC(=O)OCC)C=3C=CC(O)=CC3,,,literal,60457176-2,,,en,literal,Ethyl 2-[7-hydroxy-2-(4-hydroxyphenyl)-4-oxo-chromen-5-yl]acetate,literal,10.1016/J.FITOTE.2009.09.007
33,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q105135557,literal,Selaginella uncinata,literal,JVBCTBWKMWXQQO-VWLOTQADSA-N,literal,O=C1C=C(OC2=C1C(O)=CC(O)=C2C=3C=C(C=CC3O)C4OC=5C=C(O)C=C(O)C5C(=O)C4)C=6C=CC(O)=CC6,,,literal,60467456-2,,,en,literal,"2,3-Dihydroamentoflavone",literal,10.3390/MOLECULES16086206
34,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q105154373,literal,Selaginella moellendorffii,literal,LNLBKOGLAGJCEE-KGUOSZBASA-N,literal,OCCCC1=CC(OC)=C2OC(C3=CC(OC)=C(OC4OC(CO)C(O)C(O)C4O)C(OC)=C3)C(C2=C1)CO,,,literal,60457176-2,,,en,literal,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[4-[(2R,3S)-3-(hydroxymethyl)-5-(3-hydroxypropyl)-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2,6-dimethoxyphenoxy]oxane-3,4,5-triol",literal,10.1002/HLCA.201000116
35,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q104403285,literal,Selaginella moellendorffii,literal,RROKRDUARFDCDH-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=C(C3)C4=C(OC)C=C(O)C=5C(=O)C=C(OC54)C=6C=CC(OC)=CC6,,,literal,60457176-2,,,en,literal,Kayaflavone,literal,10.1021/NP960608E
36,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q104403285,literal,Selaginella moellendorffii,literal,RROKRDUARFDCDH-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=C(C3)C4=C(OC)C=C(O)C=5C(=O)C=C(OC54)C=6C=CC(OC)=CC6,,,literal,60457176-2,,,en,literal,Kayaflavone,literal,10.1016/J.FITOTE.2009.09.007
37,uri,http://www.wikidata.org/entity/Q1756483,uri,http://www.wikidata.org/entity/Q104167739,literal,Selaginella lepidophylla,literal,HDTRYLNUVZCQOY-UHFFFAOYSA-N,literal,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,,,literal,60452854-2,,,en,literal,hexopyranosyl hexopyranoside,literal,10.1016/J.JEP.2015.01.031
38,uri,http://www.wikidata.org/entity/Q1756483,uri,http://www.wikidata.org/entity/Q105342047,literal,Selaginella lepidophylla,literal,XUAORUWVUTVEEC-DEOSSOPVSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)C=3C=C(C=CC3O)C4OC=5C=C(O)C=C(O)C5C(=O)C4)C=6C=CC(O)=CC6,,,literal,60452854-2,,,en,literal,"2,3-Dihydrorobustaflavone",literal,10.1021/JF8010432
39,uri,http://www.wikidata.org/entity/Q5872320,uri,http://www.wikidata.org/entity/Q105171663,literal,Selaginella tamariscina,literal,MTFKAPLXLHFEPO-UHFFFAOYSA-N,literal,O=C1C=CC(C=C1)=C(C2=CC=C(O)C=C2)C3=C(C#CC4=CC=C(O)C=C4)C(=CC=C3C=5C=CC(O)=CC5O)CO,,,literal,60467461-2,,,en,literal,Selaginellin F,literal,10.1080/10286020.2010.536535
40,uri,http://www.wikidata.org/entity/Q5872320,uri,http://www.wikidata.org/entity/Q105111593,literal,Selaginella tamariscina,literal,IDXPHFRRYHNPFG-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3C=4C(O)=CC(O)=C5C(=O)C=C(OC54)C=6C=CC(O)=CC6,,,literal,60467461-2,,,en,literal,"2',8'-Biapigenin",literal,10.1016/J.BMC.2007.10.036
41,uri,http://www.wikidata.org/entity/Q1245997,uri,http://www.wikidata.org/entity/Q27089354,literal,Selaginella selaginoides,literal,WTDHMFBJQJSTMH-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,19202-36-9,literal,60452842-2,literal,CHEMBL291426,en,literal,hinokiflavone,literal,10.1515/ZNC-1994-3-416
42,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q105263747,literal,Selaginella uncinata,literal,SYRSLDAOMRWYGP-MLTZOPNTSA-N,literal,O=C1C=C(OC2=C1C(O)=C(C(OC3OC(CO)C(O)C(O)C3O)=C2C)C)C,,,literal,60467456-2,,,en,literal,Uncinoside A,literal,10.1002/CHIN.200415199
43,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q105263747,literal,Selaginella uncinata,literal,SYRSLDAOMRWYGP-MLTZOPNTSA-N,literal,O=C1C=C(OC2=C1C(O)=C(C(OC3OC(CO)C(O)C(O)C3O)=C2C)C)C,,,literal,60467456-2,,,en,literal,Uncinoside A,literal,10.1248/CPB.51.1264
44,uri,http://www.wikidata.org/entity/Q3335853,uri,http://www.wikidata.org/entity/Q105263747,literal,Selaginella uncinata,literal,SYRSLDAOMRWYGP-MLTZOPNTSA-N,literal,O=C1C=C(OC2=C1C(O)=C(C(OC3OC(CO)C(O)C(O)C3O)=C2C)C)C,,,literal,60467456-2,,,en,literal,Uncinoside A,literal,10.1016/J.FITOTE.2012.11.001
45,uri,http://www.wikidata.org/entity/Q145398,uri,http://www.wikidata.org/entity/Q104396982,literal,Selaginella denticulata,literal,PTKBMDRXKOIHCA-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC4=C(O)C=5C(=O)C=C(OC5C=C4OC)C=6C=CC(O)=CC6)=CC3,,,literal,60445621-2,,,en,literal,Isocryptomerin,literal,10.1515/ZNC-1994-3-417
46,uri,http://www.wikidata.org/entity/Q5872320,uri,http://www.wikidata.org/entity/Q104167739,literal,Selaginella tamariscina,literal,HDTRYLNUVZCQOY-UHFFFAOYSA-N,literal,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,,,literal,60467461-2,,,en,literal,hexopyranosyl hexopyranoside,literal,10.1016/J.JEP.2015.01.031
47,uri,http://www.wikidata.org/entity/Q5872320,uri,http://www.wikidata.org/entity/Q105235351,literal,Selaginella tamariscina,literal,RFFGURXMMBLWTB-RXIXQGNGSA-N,literal,O=C(O)C(CCCC(C)C)C1C(O)CC2C3CCC4CC(O)CCC4(C)C3CCC21C,,,literal,60467461-2,,,en,literal,"(2R)-2-[(3S,5S,8R,9S,10S,13S,14S,16R,17R)-3,16-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylheptanoic acid",literal,10.1055/S-2007-981562
48,uri,http://www.wikidata.org/entity/Q1756483,uri,http://www.wikidata.org/entity/Q105207216,literal,Selaginella lepidophylla,literal,PENVZGWIOSIDJF-DEOSSOPVSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)C=3C=C(C=CC3O)C4OC=5C=C(O)C=C(OC)C5C(=O)C4)C=6C=CC(O)=CC6,,,literal,60452854-2,,,en,literal,"5,7-dihydroxy-6-[2-hydroxy-5-[(2S)-7-hydroxy-5-methoxy-4-oxo-2,3-dihydrochromen-2-yl]phenyl]-2-(4-hydroxyphenyl)chromen-4-one",literal,10.1021/JF8010432
49,uri,http://www.wikidata.org/entity/Q145398,uri,http://www.wikidata.org/entity/Q4742425,literal,Selaginella denticulata,literal,YUSWMAULDXZHPY-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,literal,1617-53-4,literal,60445621-2,literal,CHEMBL63354,en,literal,amentoflavone,literal,10.1515/ZNC-1994-3-417
50,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q27158879,literal,Selaginella moellendorffii,literal,AKIHYQWCLCDMMI-VMPITWQZSA-N,literal,C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O,,,literal,60457176-2,literal,CHEMBL568603,en,literal,(E)-p-coumaroylagmatine,literal,10.1002/HLCA.201000116
51,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q105158336,literal,Selaginella moellendorffii,literal,LWIXTSJQGHLOPA-HVRIZEOCSA-N,literal,OCCCC1=CC(OC)=C(OC(CO)CC2=CC(OC)=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C(OC)=C1,,,literal,60457176-2,,,en,literal,"(2S,3R,4S,5S,6R)-2-[4-[(2S)-3-hydroxy-2-[4-(3-hydroxypropyl)-2,6-dimethoxyphenoxy]propyl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1002/HLCA.201000116
52,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q209685,literal,Selaginella doederleinii,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,77052559-1,literal,CHEMBL46403,en,literal,stearic acid,literal,10.1248/CPB.56.1360
53,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q27102387,literal,Selaginella moellendorffii,literal,KTZNZCYTXQYEHT-GQCTYLIASA-N,literal,C1=CC(=C(C=C1C=CC(=O)NCCCCN)O)O,literal,29554-26-5,literal,60457176-2,,,en,literal,paucine,literal,10.1002/HLCA.201000116
54,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q104909133,literal,Selaginella moellendorffii,literal,ACJPWQXRDQNVEB-DZGCQCFKSA-N,literal,O=C(O)C1=CC=C2OC(C3=CC=C(O)C=C3)C(C2=C1)CO,,,literal,60457176-2,,,en,literal,"(2S)-2alpha-(4-Hydroxyphenyl)-3beta-(hydroxymethyl)-2,3-dihydrobenzofuran-5-carboxylic acid",literal,10.1002/HLCA.201000116
55,uri,http://www.wikidata.org/entity/Q17024083,uri,http://www.wikidata.org/entity/Q104396775,literal,Selaginella doederleinii,literal,VXYKGOAXVHSLDD-PTHUBMCESA-N,literal,O=C1OCC(CC2=CC=C(O)C(OC)=C2)C1(O)CC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(OC)=C3,,,literal,77052559-1,,,en,literal,Nortracheloside,literal,10.1055/S-2006-959443
56,uri,http://www.wikidata.org/entity/Q3205665,uri,http://www.wikidata.org/entity/Q105002398,literal,Selaginella moellendorffii,literal,FVHJOQIXLMDURD-MGPUTAFESA-N,literal,OC1=C(OC)C=C(C=C1OC)C2OC3=C(OC)C=C(C=C3C2CO)CCCO,,,literal,60457176-2,,,en,literal,5-Methoxy-trans-dihydrodehydrodiconiferyl alcohol,literal,10.1002/HLCA.201000116
