,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000010,118-34-3,Syringin,C17H24O9,372.14203237,Rafflesia kerrii Meijer,Rafflesia,KNApSAcK
1,C00002818,478-40-0,Droserone,C11H8O4,204.04225874,Nepenthes rafflesiana,Rafflesia,KNApSAcK
0,C00002274,17659-49-3,6beta-Hydroxyhyoscyamine,C17H23NO4,305.16270823,Brugmansia arborea,Brugmansia,KNApSAcK
1,C00002292,51-34-3,Hyoscine,C17H21NO4,303.14705817,Brugmansia arborea,Brugmansia,KNApSAcK
2,C00002293,101-31-5,Hyoscyamine,C17H23NO3,289.16779361,Brugmansia arborea,Brugmansia,KNApSAcK
3,C00002301,135-97-7,Pseudotropine,C8H15NO,141.11536411,Brugmansia arborea,Brugmansia,KNApSAcK
4,C00002306,120-29-6,Tropine,C8H15NO,141.11536411,Brugmansia arborea,Brugmansia,KNApSAcK
5,C00037960,532-24-1,Tropinone,C8H13NO,139.09971404,Brugmansia arborea,Brugmansia,KNApSAcK
6,C00051758,20312-36-1,Phenyllactic acid,C9H10O3,166.06299419,Brugmansia arborea,Brugmansia,KNApSAcK
7,C00051759,114-76-1,Phenylpyruvate,C9H8O3,164.04734412,Brugmansia arborea,Brugmansia,KNApSAcK
0,C00025339,38826-42-5,Oxocrebanine,C19H13NO5,335.07937253,Stephania zippeliana Miq.,Zippelia,KNApSAcK
1,C00025658,517-66-8,(+)-Dicentrine,C20H21NO4,339.14705817,Stephania zippeliana Miq.,Zippelia,KNApSAcK
2,C00025659,88244-73-9,(+)-Epiglaufidine,C20H23NO5,357.15762285,Stephania zippeliana Miq.,Zippelia,KNApSAcK
3,C00025661,123688-33-5,(+)-Erromangine,C21H27NO5,373.18892298,Stephania zippeliana Miq.,Zippelia,KNApSAcK
4,C00025687,56596-12-4,Stephodeline,C21H27NO5,373.18892298,Stephania zippeliana Miq.,Zippelia,KNApSAcK
5,C00025688,123750-34-5,Tannagine,C21H27NO5,373.18892298,Stephania zippeliana Miq.,Zippelia,KNApSAcK
6,C00025691,123688-34-6,(+)-Zippelianine,C20H25NO5,359.17327292,Stephania zippeliana Miq.,Zippelia,KNApSAcK
7,C00025692,123750-35-6,(+)-Zippeline,C20H25NO4,343.17835829,Stephania zippeliana Miq.,Zippelia,KNApSAcK
8,C00025827,476-69-7,Corydine,C20H23NO4,341.16270823,Stephania zippeliana Miq.,Zippelia,KNApSAcK
9,C00025849,16408-78-9,Dicentrinone,C19H13NO5,335.07937253,Stephania zippeliana Miq.,Zippelia,KNApSAcK
