,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00005162,110352-79-9,Kaempferol 3-vicianoside,C26H28O15,580.14282023,Nymphoides spp.,Nymphoides,KNApSAcK
1,C00005404,23284-18-6,Quercetin 3-vicianoside,C26H28O16,596.13773485,Nymphoides peltatum,Nymphoides,KNApSAcK
2,C00005506,27875-34-9,Rhamnetin 3-glucoside,C22H22O12,478.11112617,Nymphoides spp.,Nymphoides,KNApSAcK
3,C00005507,20188-83-4,Rhamnetin 3-rhamnoside,C22H22O11,462.11621155,Nymphoides fallax,Nymphoides,KNApSAcK
4,C00005603,102693-70-9,"Quercetin 3,7-dimethyl ether 4'-glucoside",C23H24O12,492.12677623,Nymphoides indica,Nymphoides,KNApSAcK
5,C00005603,102693-70-9,"Quercetin 3,7-dimethyl ether 4'-glucoside",C23H24O12,492.12677623,Nymphoides grayana,Nymphoides,KNApSAcK
6,C00005603,102693-70-9,"Quercetin 3,7-dimethyl ether 4'-glucoside",C23H24O12,492.12677623,Nymphoides geminata,Nymphoides,KNApSAcK
7,C00005607,20486-38-8,Rhamnazin 3-glucoside,C23H24O12,492.12677623,Nymphoides geminata,Nymphoides,KNApSAcK
8,C00005607,20486-38-8,Rhamnazin 3-glucoside,C23H24O12,492.12677623,Nymphoides fallax,Nymphoides,KNApSAcK
0,C00006722,6988-81-4,Petunidin 3-glucoside,C22H23O12.Cl,514.08780391,Renealmia regmelliana,Renealmia,KNApSAcK
1,C00006728,25846-73-5,Petunin,C28H33O17,641.17177463,Renealmia regmelliana,Renealmia,KNApSAcK
2,C00014552,475579-25-0,(+-)-Nicolaioidesin A,C26H30O4,406.21440945,Renealmia icolaioides,Renealmia,KNApSAcK
3,C00014553,475579-26-1,(+-)-Nicolaioidesin B,C26H30O4,406.21440945,Renealmia icolaioides,Renealmia,KNApSAcK
4,C00014554,475579-27-2,(+-)-Nicolaioidesin C,C26H30O4,406.21440945,Renealmia icolaioides,Renealmia,KNApSAcK
5,C00021212,5986-49-2,Palustrol,C15H26O,222.19836545,Renealmia chrysotrycha,Renealmia,KNApSAcK
6,C00021230,489-39-4,(+)-Aromadendrene,C15H24,204.18780077,Renealmia chrysotrycha,Renealmia,KNApSAcK
7,C00036907,72937-55-4,cis-Calamenene,C15H22,202.1721507,Renealmia chrysotrycha,Renealmia,KNApSAcK
8,C00045390,407602-77-1,Renealtin A,C21H24O7,388.15220312,Renealmia exaltata,Renealmia,KNApSAcK
9,C00045391,407602-78-2,Renealtin B,C21H24O7,388.15220312,Renealmia exaltata,Renealmia,KNApSAcK
10,C00045544,76554-24-0,"2'-Hydroxy-4',6'-dimethoxychalcone",C17H16O4,284.104859,Renealmia nicolaioides,Renealmia,KNApSAcK
0,C00000125,4356-52-9,Glucobrassicin,C16H20N2O9S2,448.06102171,Cleome trachysperma,Trachysperma,KNApSAcK
1,C00000126,5187-84-8,Neoglucobrassicin,C17H22N2O10S2,478.0715864,Cleome trachysperma,Trachysperma,KNApSAcK
2,C00001465,497-77-8,Glucocapparin,C8H15NO9S2,333.01882255,Cleome trachysperma,Trachysperma,KNApSAcK
3,C00001467,36286-64-3,Glucocleomin,C12H23NO10S2,405.07633742,Cleome trachysperma,Trachysperma,KNApSAcK
4,C00004673,50439-46-8,5-Hydroxyauranetin,C20H20O8,388.11581762,Polanisia trachysperma,Trachysperma,KNApSAcK
