,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00019809,71765-80-5,Capensin,C15H16O5,276.09977362,Hyaenanche globosa,Hyaenanche,KNApSAcK
1,C00021372,24548-57-0,Lambicin,C18H24O7,352.15220312,Hyaenanche globosa,Hyaenanche,KNApSAcK
0,C00021377,19417-00-6,Hydroxycoriatin,C15H20O7,312.12090299,Picrodendron baccatum,Picrodendron,KNApSAcK
0,C00029882,181361-65-9,Calycinoxanthone D,C23H24O6,396.1572885,Hypericum roeperanum,Roepera,KNApSAcK
1,C00033957,50597-93-8,Isojacareubin,C18H14O6,326.07903818,Hypericum roeperanum,Roepera,KNApSAcK
2,C00036601,689286-73-5,5-O-Demethylpaxanthonin,C23H23NO6,409.15253747,Hypericum roeperanum,Roepera,KNApSAcK
3,C00037745,181361-67-1,Roeperanone,C28H32O6,464.21988875,Hypericum roeperanum,Roepera,KNApSAcK
0,C00002360,5610-40-2,Securinine,C13H15NO2,217.11027873,Securinega virosa,Securinega,KNApSAcK
1,C00002360,5610-40-2,Securinine,C13H15NO2,217.11027873,Securinega suffruticosa,Securinega,KNApSAcK
2,C00002360,5610-40-2,Securinine,C13H15NO2,217.11027873,Securinega suffruticosa var. amamiensis,Securinega,KNApSAcK
3,C00002981,477-90-7,Bergenin,C14H16O9,328.07943211,Securinega melanthesoides,Securinega,KNApSAcK
4,C00038167,128855-48-1,"15alpha-Methoxy-14,15-dihydrophyllochrysine",C14H19NO3,249.13649348,Securinega suffruticosa var.amamiensis,Securinega,KNApSAcK
5,C00038277,138876-93-4,4-Epiphyllanthine,C14H17NO3,247.12084342,Securinega suffruticosa var.amamiensis,Securinega,KNApSAcK
6,C00039994,38836-07-6,Phyllantidine,C13H15NO3,233.10519335,Securinega suffruticosa var.amamiensis,Securinega,KNApSAcK
7,C00040270,13861-71-7,Securitinine,C14H17NO3,247.12084342,Securinega suffruticosa var.amamiensis,Securinega,KNApSAcK
8,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Securinega virosa,Securinega,KNApSAcK
9,C00049782,200068-41-3,cis-Securinegin,C40H60O4,604.4491604,Securinega melanthesoides,Securinega,KNApSAcK
10,C00049845,200068-40-2,trans-Securinegin,C40H60O4,604.4491604,Securinega melanthesoides,Securinega,KNApSAcK
0,C00034942,85563-65-1,(-)-Sonderianol,C20H26O2,298.19328007,Petalostigma pubescens,Petalostigma,KNApSAcK
1,C00034945,913059-58-2,Petalostigmone C,C20H28O2,300.20893014,Petalostigma pubescens,Petalostigma,KNApSAcK
0,C00001816,477-60-1,(+)-Bebeerine,C36H38N2O6,594.27298696,Buxus sempervirens,Buxus,KNApSAcK
1,C00002241,14317-17-0,Buxamine E,C26H44N2,384.35044942,Buxus sempervirens,Buxus,KNApSAcK
2,C00002241,14317-17-0,Buxamine E,C26H44N2,384.35044942,Buxus balearica,Buxus,KNApSAcK
