,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000218,6894-38-8,(-)-Jasmonic acid,C12H18O3,210.12559444,Cleyera ochnacea,Cleyera,KNApSAcK
0,C00000149,6750-60-3,Espatulenol,C15H24O,220.18271539,Veronica spicata,Veronica,KNApSAcK
1,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Veronica orchidea,Veronica,KNApSAcK
2,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Veronica officinalis,Veronica,KNApSAcK
3,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Veronica spicata,Veronica,KNApSAcK
4,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Veronica teucrium,Veronica,KNApSAcK
5,C00000165,1209-71-8,gamma-Eudesmol,C15H26O,222.19836545,Veronica spicata,Veronica,KNApSAcK
6,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Veronica orchidea,Veronica,KNApSAcK
7,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Veronica polita,Veronica,KNApSAcK
8,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Veronica montana,Veronica,KNApSAcK
9,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Veronica officinalis,Veronica,KNApSAcK
10,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Veronica teucrium,Veronica,KNApSAcK
11,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Veronica spuria,Veronica,KNApSAcK
12,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Veronica spicata,Veronica,KNApSAcK
13,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Veronica chamaedrys,Veronica,KNApSAcK
14,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Veronica officinalis,Veronica,KNApSAcK
15,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Veronica teucrium,Veronica,KNApSAcK
16,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Veronica orchidea,Veronica,KNApSAcK
17,C00000827,89-82-7,Pulegone,C10H16O,152.12011513,Veronica spicata,Veronica,KNApSAcK
18,C00000843,3338-55-4,cis-beta-Ocimene,C10H16,136.12520051,Veronica spicata,Veronica,KNApSAcK
19,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Veronica polita,Veronica,KNApSAcK
20,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Veronica spuria,Veronica,KNApSAcK
21,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Veronica americana,Veronica,KNApSAcK
22,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Veronica montana,Veronica,KNApSAcK
23,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Veronica spicata,Veronica,KNApSAcK
24,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Veronica spuria,Veronica,KNApSAcK
25,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Veronica montana,Veronica,KNApSAcK
26,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Veronica polita,Veronica,KNApSAcK
27,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Veronica triloba,Veronica,KNApSAcK
28,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Veronica hederifolia,Veronica,KNApSAcK
29,C00001050,1447-88-7,Hispidulin,C16H12O6,300.06338812,Veronica orchidea,Veronica,KNApSAcK
30,C00001050,1447-88-7,Hispidulin,C16H12O6,300.06338812,Veronica teucrium,Veronica,KNApSAcK
31,C00001050,1447-88-7,Hispidulin,C16H12O6,300.06338812,Veronica officinalis,Veronica,KNApSAcK
32,C00001160,608-66-2,Dulcitol,C6H14O6,182.07903818,Veronica persica,Veronica,KNApSAcK
33,C00001160,608-66-2,Dulcitol,C6H14O6,182.07903818,Veronica hederifolia,Veronica,KNApSAcK
34,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Veronica ligustrifolia A.Cunn,Veronica,KNApSAcK
35,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Veronica austriaca L.,Veronica,KNApSAcK
36,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Veronicastrum sibiricum,Veronica,KNApSAcK
37,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Veronica spuria,Veronica,KNApSAcK
38,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Veronicastrum virginicum (L.) Farw.,Veronica,KNApSAcK
39,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Veronica x andersonii Lindl. et Pax,Veronica,KNApSAcK
40,C00002632,7374-79-0,Acanthoside B,C28H36O13,580.21559124,Veronica thymoides subsp.pseudocinerea,Veronica,KNApSAcK
41,C00002638,497-76-7,Arbutin,C12H16O7,272.08960287,Veronica turrilliana,Veronica,KNApSAcK
42,C00002648,490-79-9,Gentisic acid,C7H6O4,154.02660868,Veronica orchidea,Veronica,KNApSAcK
43,C00002648,490-79-9,Gentisic acid,C7H6O4,154.02660868,Veronica officinalis,Veronica,KNApSAcK
44,C00002648,490-79-9,Gentisic acid,C7H6O4,154.02660868,Veronica teucrium,Veronica,KNApSAcK
45,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Veronica peregrina L.,Veronica,KNApSAcK
46,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Veronica americana,Veronica,KNApSAcK
47,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Veronica spicata,Veronica,KNApSAcK
48,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Veronica spuria,Veronica,KNApSAcK
49,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Veronica montana,Veronica,KNApSAcK
50,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Veronica polita,Veronica,KNApSAcK
51,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Veronica spicata,Veronica,KNApSAcK
52,C00002682,121-34-6,Vanillic acid,C8H8O4,168.04225874,Veronica peregrina L.,Veronica,KNApSAcK
53,C00002707,530-14-3,Picein,C14H18O7,298.10525293,Veronica perfoliata,Veronica,KNApSAcK
54,C00002707,530-14-3,Picein,C14H18O7,298.10525293,Veronica bellidioides,Veronica,KNApSAcK
55,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Veronica orchidea,Veronica,KNApSAcK
56,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Veronica officinalis,Veronica,KNApSAcK
57,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Veronica spuria,Veronica,KNApSAcK
58,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Veronica polita,Veronica,KNApSAcK
59,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Veronica montana,Veronica,KNApSAcK
60,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Veronica teucrium,Veronica,KNApSAcK
61,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Veronica orchidea,Veronica,KNApSAcK
62,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Veronica teucrium,Veronica,KNApSAcK
63,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Veronica spicata,Veronica,KNApSAcK
64,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Veronica officinalis,Veronica,KNApSAcK
65,C00002767,104777-68-6,Plantamajoside,C29H36O16,640.20033511,Veronica beccabunga,Veronica,KNApSAcK
66,C00002770,20283-92-5,Labiatenic acid,C18H16O8,360.08451749,Veronica spicata,Veronica,KNApSAcK
67,C00002776,530-59-6,Sinapic acid,C11H12O5,224.06847349,Veronica officinalis,Veronica,KNApSAcK
