,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002994,11034-94-9,Haemaocorin,C32H34O14,642.1948558,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
1,C00038454,56252-32-5,Anigorufone,C19H12O2,272.08372963,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
2,C00039750,56252-05-2,Methoxyanigorufone,C20H14O2,286.09937969,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
3,C00052585,1393689-34-3,"2-(n-butyl)-5-hydroxy-7-phenyl-2H-benzo[de]isoquinoline-1,6-dione",C22H19NO3,345.13649348,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
4,C00052625,1393689-30-9,"2-carboxymethyl-5-hydroxy-7-phenyl-2H-benzo[de]isoquinoline-1,6-dione",C20H13NO5,347.07937253,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
5,C00053287,1159493-99-8,Haemodorose,C25H24O9,468.14203237,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
6,C00053411,37011-64-6,Lachnanthopyrone,C18H10O4,290.05790881,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
7,C00055960,28241-21-6,Lachnanthocarpone,C19H12O3,288.07864425,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
8,C00055961,53758-90-0,lachnanthoside,C31H32O14,628.17920573,Wachendorfia thyrsiflora,Wachendorfia,KNApSAcK
0,C00037288,56252-02-9,Hydroxyanigorufone,C19H12O3,288.07864425,Conostylis setosa,Conostylis,KNApSAcK
0,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Xiphidium caeruleum,Xiphidium,KNApSAcK
1,C00001206,87-69-4,L-(+)-Tartaric acid,C4H6O6,150.01643793,Xiphidium caeruleum,Xiphidium,KNApSAcK
2,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Xiphidium caeruleum,Xiphidium,KNApSAcK
3,C00037288,56252-02-9,Hydroxyanigorufone,C19H12O3,288.07864425,Xiphidium caeruleum,Xiphidium,KNApSAcK
4,C00038454,56252-32-5,Anigorufone,C19H12O2,272.08372963,Xiphidium caeruleum,Xiphidium,KNApSAcK
5,C00052625,1393689-30-9,"2-carboxymethyl-5-hydroxy-7-phenyl-2H-benzo[de]isoquinoline-1,6-dione",C20H13NO5,347.07937253,Xiphidium caeruleum,Xiphidium,KNApSAcK
6,C00052667,455255-69-3,"3,5,6-Trihydroxy-7-phenyl-3H-benzo[de]isochromen-1-one",C18H12O5,308.06847349,Xiphidium caeruleum,Xiphidium,KNApSAcK
