,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000001,545-97-1,Gibberellin A1,C19H24O6,348.1572885,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
1,C00000003,77-06-5,Gibberellin A3,C19H22O6,346.14163844,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
2,C00000004,468-44-0,Gibberellin A4,C19H24O5,332.16237388,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
3,C00000007,510-75-8,Gibberellin A7,C19H22O5,330.14672381,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
4,C00000094,2365-40-4,N6-(delta2-Isopentenyl)adenine,C10H13N5,203.11709545,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
5,C00000096,6025-53-2,9-Ribosyl-trans-zeatin,C15H21N5O5,351.15426882,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
6,C00000100,87-51-4,Indole-3-acetic acid,C10H9NO2,175.06332854,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
7,C00000101,1912-33-0,Methyl indole-3-acetate,C11H11NO2,189.0789786,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
8,C00000676,120015-18-1,Pseudotsuganol,C35H32O13,660.18429111,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
9,C00000677,480-18-2,Dihydroquercetin,C15H12O7,304.05830274,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
10,C00000842,20347-65-3,(+)-Bornyl acetate,C12H20O2,196.14632988,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
11,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Pseudotsuga wilsoniana,Pseudotsuga,KNApSAcK
12,C00000992,480-39-7,Dihydrochrysin,C15H12O4,256.07355887,Pseudotsuga wilsoniana,Pseudotsuga,KNApSAcK
13,C00001006,491-66-7,Strobopinin,C16H14O4,270.08920894,Pseudotsuga wilsoniana,Pseudotsuga,KNApSAcK
14,C00001141,597-12-6,Melezitose,C18H32O16,504.16903498,Pseudotsuga menziesii,Pseudotsuga,KNApSAcK
15,C00002374,7084-24-4,Cyanidin 3-O-glucoside,C21H21O11.Cl,484.07723923,Pseudotsuga spp.,Pseudotsuga,KNApSAcK
16,C00002683,5463-22-9,Vanillin,C8H8O3,152.04734412,Pseudotsuga wilsoniana,Pseudotsuga,KNApSAcK
17,C00003028,507-70-0,Borneol,C10H18O,154.1357652,Pseudotsuga wilsoniana,Pseudotsuga,KNApSAcK
