,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00003868,32174-62-2,Pilloin,C17H14O6,314.07903818,Tasmannia piperita,Tasmannia,KNApSAcK
0,C00001308,141-78-6,Ethyl acetate,C4H8O2,88.0524295,Zygogynum spp.,Zygogynum,KNApSAcK
1,C00033562,1038395-68-4,3'-Deoxyzygolone A,C21H20O4,336.13615913,Zygogynum pancheri subsp.pancheri,Zygogynum,KNApSAcK
2,C00033562,1038395-68-4,3'-Deoxyzygolone A,C21H20O4,336.13615913,Zygogynum bailloni,Zygogynum,KNApSAcK
3,C00033963,1039082-04-6,Isozygolone A,C21H20O5,352.13107375,Zygogynum acsmithii,Zygogynum,KNApSAcK
4,C00034354,1039082-00-2,Zygolone A,C21H20O5,352.13107375,Zygogynum pancheri subsp.pancheri,Zygogynum,KNApSAcK
5,C00034354,1039082-00-2,Zygolone A,C21H20O5,352.13107375,Zygogynum pancheri subsp.elegans,Zygogynum,KNApSAcK
6,C00034354,1039082-00-2,Zygolone A,C21H20O5,352.13107375,Zygogynum acsmithii,Zygogynum,KNApSAcK
0,C00000601,607-80-7,(+)-Sesamin,C20H18O6,354.11033831,Drimys winteri,Drimys,KNApSAcK
1,C00003165,87420-14-2,Mukaadial,C15H22O4,266.15180919,Drimys winteri,Drimys,KNApSAcK
2,C00003175,6754-20-7,(-)-Polygodial,C15H22O2,234.16197995,Drimys lanceolata,Drimys,KNApSAcK
3,C00003175,6754-20-7,(-)-Polygodial,C15H22O2,234.16197995,Drimys winteri,Drimys,KNApSAcK
4,C00003175,6754-20-7,(-)-Polygodial,C15H22O2,234.16197995,Drimys leucolata,Drimys,KNApSAcK
5,C00003236,1811-23-0,Confertifolin,C15H22O2,234.16197995,Drimys winteri,Drimys,KNApSAcK
6,C00003252,2326-89-8,Drimenin,C15H22O2,234.16197995,Drimys winteri,Drimys,KNApSAcK
7,C00003867,25739-41-7,Velutin,C17H14O6,314.07903818,Drimys winteri,Drimys,KNApSAcK
8,C00020282,468-68-8,Drimenol,C15H26O,222.19836545,Drimys winteri,Drimys,KNApSAcK
9,C00020298,6750-10-3,Fuegin,C15H22O4,266.15180919,Drimys winteri L.,Drimys,KNApSAcK
10,C00020304,1684-54-4,Isodrimenin,C15H22O2,234.16197995,Drimys winteri,Drimys,KNApSAcK
11,C00020306,41060-24-6,Futronolid,C15H22O3,250.15689457,Drimys winteri,Drimys,KNApSAcK
12,C00020329,6754-56-9,Winterin,C15H20O3,248.1412445,Drimys winteri,Drimys,KNApSAcK
