,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002674,530-57-4,Syringic acid,C9H10O5,198.05282343,Anisophyllea dichostyla,Anisophyllea,KNApSAcK
0,C00000256,595-15-3,Soyasapogenol B,C30H50O3,458.37599546,Arachis hypogaea,Poga,KNApSAcK
1,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Arachis hypogaea,Poga,KNApSAcK
2,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Arachis hypogaea,Poga,KNApSAcK
3,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Arachis hypogaea,Poga,KNApSAcK
4,C00000960,552-58-9,Eriodictyol,C15H12O6,288.06338812,Arachis hypogaea,Poga,KNApSAcK
5,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Arachis hypogaea,Poga,KNApSAcK
6,C00001186,298-12-4,Glyoxalic acid,C2H2O3,74.00039393,Arachis hypogaea,Poga,KNApSAcK
7,C00001200,127-17-3,Pyruvic acid,C3H4O3,88.01604399,Arachis hypogaea,Poga,KNApSAcK
8,C00001209,506-30-9,Arachidic acid,C20H40O2,312.30283052,Arachis hypogaea,Poga,KNApSAcK
9,C00001431,124-20-9,Spermidine,C7H19N3,145.15789763,Arachis hypogaea,Poga,KNApSAcK
10,C00001432,71-44-3,Spermine,C10H26N4,202.21574686,Arachis hypogaea,Poga,KNApSAcK
11,C00002422,31721-94-5,"5,7-Dihydroxychromone",C9H6O4,178.02660868,Arachis hypogaea,Poga,KNApSAcK
12,C00002526,446-72-0,Genistein,C15H10O5,270.05282343,Arachis hypogaea,Poga,KNApSAcK
13,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Medicago hypogaea,Poga,KNApSAcK
14,C00002901,61517-87-1,4-Prenylresveratrol,C19H20O3,296.1412445,Arachis hypogaea,Poga,KNApSAcK
15,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Arachis hypogaea,Poga,KNApSAcK
16,C00002934,41743-41-3,Procyanidin A2,C30H24O12,576.12677623,Arachis hypogaea L.,Poga,KNApSAcK
17,C00002935,29106-51-2,Procyanidin B4,C30H26O12,578.1424263,Arachis hypogaea,Poga,KNApSAcK
18,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Arachis hypogaea,Poga,KNApSAcK
19,C00007235,480-17-1,Leucocyanidin,C15H14O7,306.0739528,Arachis hypogaea,Poga,KNApSAcK
20,C00007366,59-02-9,alpha-Tocopherol,C29H50O2,430.38108084,Arachis hypogaea,Poga,KNApSAcK
21,C00009071,23567-23-9,Procyanidin B3,C30H26O12,578.1424263,Arachis hypogaea,Poga,KNApSAcK
22,C00009077,29106-49-8,Procyanidin B2,C30H26O12,578.1424263,Arachis hypogaea,Poga,KNApSAcK
23,C00009277,103883-03-0,Proanthocyanidin A1,C30H24O12,576.12677623,Arachis hypogaea L.,Poga,KNApSAcK
24,C00009380,486-66-8,Daidzein,C15H10O4,254.05790881,Arachis hypogaea,Poga,KNApSAcK
25,C00009451,26964-35-2,"5,7-Dimethoxyisoflavone",C17H14O4,282.08920894,Arachis hypogaea,Poga,KNApSAcK
26,C00009814,4044-00-2,"5,7-Dihydroxyisoflavone",C15H10O4,254.05790881,Arachis hypogaea,Poga,KNApSAcK
27,C00015528,87320-15-8,"4-(3-Methyl-but-1-enyl)-3,4',5-trihydroxystilbene",C19H20O3,296.1412445,Arachis hypogaea,Poga,KNApSAcK
