,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000990,60-81-1,Phloridzin,C21H24O10,436.13694699,Lithocarpus liseifolius,Lithocarpus,KNApSAcK
1,C00002400,28831-65-4,Lithospermic acid,C27H22O12,538.11112617,Lithocarpus officinale,Lithocarpus,KNApSAcK
2,C00003758,127-22-0,Taraxerol,C30H50O,426.38616622,Lithocarpus spp.,Lithocarpus,KNApSAcK
3,C00005849,137018-32-7,Kaempferol 3-(2''-p-coumarylglucoside),C30H26O13,594.13734092,Lithocarpus polystachya,Lithocarpus,KNApSAcK
4,C00007991,4192-90-9,Trilobatin,C21H24O10,436.13694699,Lithocarpus liseifolius,Lithocarpus,KNApSAcK
5,C00007991,4192-90-9,Trilobatin,C21H24O10,436.13694699,Lithocarpus polystachyus,Lithocarpus,KNApSAcK
6,C00007991,4192-90-9,Trilobatin,C21H24O10,436.13694699,Lithocarpus polystachya,Lithocarpus,KNApSAcK
7,C00007991,4192-90-9,Trilobatin,C21H24O10,436.13694699,Lithocarpus litseifolius,Lithocarpus,KNApSAcK
8,C00014629,647853-82-5,Phloretin 2'-O-(2''-O-Acetylglucoside),C23H26O11,478.14751167,Lithocarpus pachyphyllus,Lithocarpus,KNApSAcK
9,C00030797,17884-88-7,Myricadiol,C30H50O2,442.38108084,Lithocarpus correa,Lithocarpus,KNApSAcK
10,C00041046,58940-21-9,"Lup-20(29)-ene-3beta,27-diol",C30H50O2,442.38108084,Lithocarpus correa,Lithocarpus,KNApSAcK
11,C00051296,54300-84-4,Lithocarpdiol,C31H52O3,472.39164553,Lithocarpus polystachyus,Lithocarpus,KNApSAcK
12,C00051297,54300-83-3,Lithocarpolone,C31H50O3,470.37599546,Lithocarpus polystachyus,Lithocarpus,KNApSAcK
0,C00000100,87-51-4,Indole-3-acetic acid,C10H9NO2,175.06332854,Quercus robur,Quercus,KNApSAcK
1,C00000101,1912-33-0,Methyl indole-3-acetate,C11H11NO2,189.0789786,Quercus robur,Quercus,KNApSAcK
2,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Quercus coccifera,Quercus,KNApSAcK
3,C00000218,6894-38-8,(-)-Jasmonic acid,C12H18O3,210.12559444,Quercus robur,Quercus,KNApSAcK
4,C00000606,580-72-3,(-)-Matairesinol,C20H22O6,358.14163844,Quercus iberica,Quercus,KNApSAcK
5,C00000682,2955-23-9,Olivil,C20H24O7,376.15220312,Quercus iberica,Quercus,KNApSAcK
6,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Quercus coccifera,Quercus,KNApSAcK
7,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Quercus coccifera,Quercus,KNApSAcK
8,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Quercus coccifera,Quercus,KNApSAcK
9,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Quercus coccifera,Quercus,KNApSAcK
10,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Quercus robur,Quercus,KNApSAcK
11,C00001015,1617-53-4,Amentoflavone,C30H18O10,538.0899968,Quercus infectoria,Quercus,KNApSAcK
12,C00001170,488-73-3,(+)-Quercitol,C6H12O5,164.06847349,Quercus robur,Quercus,KNApSAcK
13,C00001250,630-04-6,Hentriacontane,C31H64,436.50080204,Quercus myrsenaefolia,Quercus,KNApSAcK
14,C00001250,630-04-6,Hentriacontane,C31H64,436.50080204,Quercus stenophylla Makino.,Quercus,KNApSAcK
15,C00001250,630-04-6,Hentriacontane,C31H64,436.50080204,Quercus glauca Thunb.,Quercus,KNApSAcK
16,C00001260,630-03-5,Nonacosane,C29H60,408.46950191,Quercus stenophylla Makino.,Quercus,KNApSAcK
17,C00001260,630-03-5,Nonacosane,C29H60,408.46950191,Quercus glauca Thunb.,Quercus,KNApSAcK
18,C00001260,630-03-5,Nonacosane,C29H60,408.46950191,Quercus myrsenaefolia,Quercus,KNApSAcK
19,C00001270,630-05-7,Triacontane,C33H68,464.53210217,Quercus stenophylla Makino.,Quercus,KNApSAcK
20,C00001270,630-05-7,Triacontane,C33H68,464.53210217,Quercus myrsenaefolia,Quercus,KNApSAcK
