,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Blechnum orientale,Blechnum,KNApSAcK
1,C00000623,146805-53-0,(-)-Blechnic acid,C18H14O8,358.06886743,Blechnum orientale,Blechnum,KNApSAcK
2,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Blechnum orientale,Blechnum,KNApSAcK
3,C00003175,6754-20-7,(-)-Polygodial,C15H22O2,234.16197995,Blechnum fluviatile,Blechnum,KNApSAcK
4,C00003651,3604-87-3,Ecdysone,C27H44O6,464.31378914,Blechnum minus,Blechnum,KNApSAcK
5,C00006610,1151-98-0,Apigeninidin,C15H11O4,255.06573384,Blechnum procerum,Blechnum,KNApSAcK
6,C00006620,19045-96-6,Gesnerin,C21H21O9,417.11855727,Blechnum procerum,Blechnum,KNApSAcK
7,C00006621,53948-06-4,Apigeninidin 7-glucoside,C21H21O9,417.11855727,Blechnum procerum,Blechnum,KNApSAcK
8,C00006622,53948-04-2,"Apigeninidin 5,7-diglucoside",C27H31O14,579.1713807,Blechnum procerum,Blechnum,KNApSAcK
9,C00006623,13089-93-5,Luteolinidin 5-glucoside,C21H21O10,433.11347189,Blechnum procerum,Blechnum,KNApSAcK
10,C00006624,53948-05-3,Luteolinidin 7-glucoside,C21H21O10,433.11347189,Blechnum procerum,Blechnum,KNApSAcK
11,C00006626,53947-98-1,"Luteolinidin 5,7-diglucoside",C27H31O15,595.16629532,Blechnum procerum,Blechnum,KNApSAcK
12,C00014756,347861-61-4,Luteolinidin 5-(3-glucoside-2-acetylglucoside),C29H33O16,637.17686001,Blechnum novae-zelandiae,Blechnum,KNApSAcK
0,C00005148,53585-54-9,Kaempferol 7-galactoside,C21H20O11,448.10056148,Deparia japonica,Deparia,KNApSAcK
1,C00005149,16290-07-6,Kaempferol 7-O-beta-D-glucopyranoside,C21H20O11,448.10056148,Deparia japonica,Deparia,KNApSAcK
0,C00004533,548-83-4,Galangin,C15H10O5,270.05282343,Woodsia scopulina,Woodsia,KNApSAcK
1,C00004534,6665-74-3,3-O-Methylgalangin,C16H12O5,284.06847349,Woodsia scopulina,Woodsia,KNApSAcK
2,C00004554,5928-42-7,"3,5,7-Trihydroxy-8-methoxyflavone",C16H12O6,300.06338812,Woodsia scopulina,Woodsia,KNApSAcK
3,C00004556,33803-42-8,Gnaphaliin,C17H14O6,314.07903818,Woodsia scopulina,Woodsia,KNApSAcK
