,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Ribes fasciculatum var.chinense,Ribes,KNApSAcK
1,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Embelia ribes Burm.,Ribes,KNApSAcK
2,C00001455,71933-54-5,Sarmentosin,C11H17NO7,275.10050191,Ribes nigrum,Ribes,KNApSAcK
3,C00001455,71933-54-5,Sarmentosin,C11H17NO7,275.10050191,Ribes fasciculatum var.chinense,Ribes,KNApSAcK
4,C00002608,26543-89-5,Hinokinin,C20H18O6,354.11033831,Piper ribesoides,Ribes,KNApSAcK
5,C00002822,550-24-3,Embelin,C17H26O4,294.18310932,Embelia ribes,Ribes,KNApSAcK
6,C00002923,68964-95-4,Prodelphinidin B4,C30H26O14,610.13225554,Ribes sanguineum,Ribes,KNApSAcK
7,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Embelia ribes Burm.,Ribes,KNApSAcK
8,C00003750,1617-68-1,Lupeol acetate,C32H52O2,468.3967309,Ribes fasciculatum var.chinense,Ribes,KNApSAcK
9,C00004533,548-83-4,Galangin,C15H10O5,270.05282343,Ribes viscosissimum,Ribes,KNApSAcK
10,C00005456,55696-57-6,Manghaslin,C33H40O20,756.21129372,Ribes rubrum,Ribes,KNApSAcK
11,C00005734,520-14-9,Myricetin 3'-glucoside,C21H20O13,480.09039073,Ribes nigrum,Ribes,KNApSAcK
12,C00005737,41093-68-9,Myricetin-3-O-rutinoside,C27H30O17,626.14829954,Ribes spp.,Ribes,KNApSAcK
13,C00006658,"38820-68-7,18376-31-3",Cyanidin 3-sophoroside,C27H31O16,611.16120995,Ribes spp.,Ribes,KNApSAcK
14,C00006671,38226-79-8,Cyanidin 3-(2G-xylosylrutinoside),C32H39O19,727.20855407,Ribes spp.,Ribes,KNApSAcK
15,C00006672,34443-62-4,Cyanidin 3-(2G-glucosylrutinoside),C33H41O20+,757.21911875,Ribes rubrum,Ribes,KNApSAcK
16,C00006698,6906-38-3,Myrtillin,C21H21O12.Cl,500.07215385,Ribes nigrum,Ribes,KNApSAcK
17,C00006705,59212-40-7,Delphinidin 3-sophoroside,C27H31O17,627.15612457,Ribes nigrum,Ribes,KNApSAcK
18,C00006708,15674-58-5,Tulipanin,C27H31O16.Cl,646.13006266,Ribes nigrum,Ribes,KNApSAcK
19,C00006800,56767-17-0,Hyacinthin,C30H27O13,595.14516595,Ribes grossularia,Ribes,KNApSAcK
20,C00008711,31106-05-5,Taxifolin 3'-glucoside,C21H22O12,466.11112617,Ribes sanguineum,Ribes,KNApSAcK
21,C00009100,148802-38-4,Catechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,C45H38O20,898.19564366,Ribes nigrum,Ribes,KNApSAcK
22,C00009116,110115-59-8,Prodelphinidin B3,C30H26O14,610.13225554,Ribes nigrum,Ribes,KNApSAcK
23,C00009121,87402-90-2,[Gallocatechin-(4alpha->8)]2-gallocatechin,C45H38O21,914.19055828,Ribes nigrum,Ribes,KNApSAcK
24,C00010905,1195-32-0,4-Isopropenyl-1-methylbenzene,C10H12,132.09390038,Ribes spp.,Ribes,KNApSAcK
25,C00010905,1195-32-0,4-Isopropenyl-1-methylbenzene,C10H12,132.09390038,Ribes sp.,Ribes,KNApSAcK
26,C00010967,535-77-3,beta-Cymene,C10H14,134.10955045,Ribes nigrum,Ribes,KNApSAcK
27,C00013862,354527-08-5,Quercetin 3-(4''-malonylrhamnoside),C24H22O14,534.10095541,Ribes alpinum,Ribes,KNApSAcK
28,C00013969,354527-07-4,Myricetin 3-(4''-malonylrhamnoside),C24H22O15,550.09587004,Ribes alpinum,Ribes,KNApSAcK
