,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00028171,133401-12-4,Dercitamide,C21H18N4OS,374.12013196,Oceanapia sagittaria,Sagittaria,KNApSAcK
1,C00028952,185543-92-4,Sagitol,C21H18N4O2S,390.11504658,Oceanapia sagittaria,Sagittaria,KNApSAcK
2,C00041813,116965-48-1,Sagittine A,C20H30O2,302.2245802,Sagittaria sagittifolia,Sagittaria,KNApSAcK
3,C00041814,878157-94-9,Sagittine B,C25H40O5,420.28757439,Sagittaria sagittifolia,Sagittaria,KNApSAcK
4,C00041815,878157-96-1,Sagittine C,C27H42O6,462.29813907,Sagittaria sagittifolia,Sagittaria,KNApSAcK
5,C00041816,878157-98-3,Sagittine D,C27H42O6,462.29813907,Sagittaria sagittifolia,Sagittaria,KNApSAcK
6,C00041817,878158-00-0,Sagittine E,C29H44O7,504.30870376,Sagittaria sagittifolia,Sagittaria,KNApSAcK
7,C00041818,878158-01-1,Sagittine F,C29H44O7,504.30870376,Sagittaria sagittifolia,Sagittaria,KNApSAcK
8,C00041819,878158-02-2,Sagittine G,C20H32O3,320.23514489,Sagittaria sagittifolia,Sagittaria,KNApSAcK
9,C00060477,1808014-11-0,"[(1S,4aR,4bS,7S,10aR)-7-Ethenyl-1,2,3,4,4a,4b,5,6,7,8,10,10a-dodecahydro-1,4a,7-trimethyl-1-phenanthrenyl]methyl alpha-L-arabinofuranoside",C25H40O5,420.28757439,Sagittaria latifolia,Sagittaria,KNApSAcK
10,C00060478,1808014-12-1,"[(1S,4aR,4bS,7S,10aR)-7-Ethenyl-1,2,3,4,4a,4b,5,6,7,8,10,10a-dodecahydro-1,4a,7-trimethyl-1-phenanthrenyl]methyl alpha-L-arabinofuranoside, 5-acetate",C27H42O6,462.29813907,Sagittaria latifolia,Sagittaria,KNApSAcK
0,C00020349,87701-68-6,Alismoxide,C15H26O2,238.19328007,Alisma plantago-aquatica,Alisma,KNApSAcK
1,C00020349,87701-68-6,Alismoxide,C15H26O2,238.19328007,Alisma orientalis (SAM) JUZEP,Alisma,KNApSAcK
2,C00020395,87827-55-2,Alismol,C15H24O,220.18271539,Alisma orientalis (SAM) JUZEP,Alisma,KNApSAcK
3,C00020395,87827-55-2,Alismol,C15H24O,220.18271539,Alisma plantago-aquatica,Alisma,KNApSAcK
4,C00029660,944260-03-1,Alismorientol A,C15H28O4,272.19875938,Alisma orientalis (SAM.) JUZEP,Alisma,KNApSAcK
5,C00029661,944260-04-2,Alismorientol B,C15H26O3,254.1881947,Alisma orientalis (SAM.) JUZEP,Alisma,KNApSAcK
