,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00036542,21890-57-3,3-Chloroplumbagin,C11H7ClO3,222.0083718,Drosophyllum lustitanicum Link.,Drosophyllum,KNApSAcK
1,C00036724,303732-57-2,Ancistronaphthoic acid B,C12H10O4,218.05790881,Drosophyllum lustitanicum Link.,Drosophyllum,KNApSAcK
2,C00037071,486430-87-9,Drosophylloside,C18H20O9,380.11073224,Drosophyllum lustitanicum Link.,Drosophyllum,KNApSAcK
0,C00001414,51-45-6,Histamine,C5H9N3,111.07964731,Drosera spp.,Drosera,KNApSAcK
1,C00002818,478-40-0,Droserone,C11H8O4,204.04225874,Drosera whittakeri,Drosera,KNApSAcK
2,C00002818,478-40-0,Droserone,C11H8O4,204.04225874,Drosera peltata,Drosera,KNApSAcK
3,C00002852,481-42-5,Plumbagin,C11H8O3,188.04734412,Drosera peltata var.lunata,Drosera,KNApSAcK
4,C00002852,481-42-5,Plumbagin,C11H8O3,188.04734412,Drosera rotundifolia,Drosera,KNApSAcK
5,C00002859,14787-38-3,7-Methyljuglone,C11H8O3,188.04734412,Drosera rotundifolia L.,Drosera,KNApSAcK
6,C00002859,14787-38-3,7-Methyljuglone,C11H8O3,188.04734412,Drosera spp.,Drosera,KNApSAcK
7,C00037659,126582-70-5,Plumbaside A,C17H20O8,352.11581762,Drosera intermedia,Drosera,KNApSAcK
8,C00037749,29868-44-8,Rossoliside,C17H20O8,352.11581762,Drosera rotundifolia,Drosera,KNApSAcK
9,C00037749,29868-44-8,Rossoliside,C17H20O8,352.11581762,Drosera spathulata,Drosera,KNApSAcK
10,C00037749,29868-44-8,Rossoliside,C17H20O8,352.11581762,Drosera intermedia,Drosera,KNApSAcK
0,C00006079,38642-54-5,Isomollupentin,C20H18O9,402.09508217,Spergularia rubra,Spergula,KNApSAcK
1,C00006229,23666-13-9,Vicenin,C27H30O15,594.15847029,Spergularia rubra,Spergula,KNApSAcK
2,C00006231,29428-58-8,Lucenin 2,C27H30O16,610.15338491,Spergularia rubra,Spergula,KNApSAcK
3,C00006285,63975-58-6,Stellarin 2,C28H32O16,624.16903498,Spergularia rubra,Spergula,KNApSAcK
4,C00006311,72277-61-3,"Isomollupentin 7,2''-di-O-glucoside",C32H38O19,726.20072904,Spergularia rubra,Spergula,KNApSAcK
5,C00006384,97673-60-4,Isomollupentin 7-O-glucoside,C26H28O14,564.14790561,Spergularia rubra,Spergula,KNApSAcK
6,C00037835,104720-12-9,Spergulacin,C41H56O12,740.37717725,Mollugo spergula,Spergula,KNApSAcK
7,C00037836,107602-90-4,Spergulacin A,C41H68O12,752.47107764,Mollugo spergula,Spergula,KNApSAcK
8,C00037837,403740-06-7,Spergulin A,C35H58O11S,686.36998343,Mollugo spergula,Spergula,KNApSAcK
9,C00037838,403740-07-8,Spergulin B,C39H64O11,708.44486289,Mollugo spergula,Spergula,KNApSAcK
