,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00004688,29536-44-5,Eupatoletin,C17H14O8,346.06886743,Decachaeta haenkeana,Haenkea,KNApSAcK
1,C00004689,3153-83-1,Spinacetin,C17H14O8,346.06886743,Decachaeta haenkeana,Haenkea,KNApSAcK
2,C00004699,98790-51-3,"Quercetagetin 6,3',4'-trimethyl ether",C18H16O8,360.08451749,Decachaeta haenkeana,Haenkea,KNApSAcK
3,C00004986,100363-98-2,"Quercetagetin 6,3',4'-trimethyl ether 3-O-sulfate",C18H16O11S,440.04133209,Decachaeta haenkeana,Haenkea,KNApSAcK
4,C00005664,38900-24-2,Eupatolitin 3-glucoside,C23H24O13,508.12169086,Decachaeta haenkeana,Haenkea,KNApSAcK
5,C00010757,119944-56-8,Haenkeanoside,C26H32O13,552.18429111,Isertia haenkeana,Haenkea,KNApSAcK
6,C00010758,119944-57-9,O-Methylhaenkeanoside,C27H34O13,566.19994117,Isertia haenkeana,Haenkea,KNApSAcK
7,C00010759,119943-44-1,Isohaenkeanoside,C26H32O13,552.18429111,Isertia haenkeana,Haenkea,KNApSAcK
8,C00010760,119864-05-0,Methylisohaenkeanoside,C27H34O13,566.19994117,Isertia haenkeana,Haenkea,KNApSAcK
9,C00052192,151271-88-4,Apodihydrocinchonamine,C19H24N2O,296.1888634,Isertia haenkeana,Haenkea,KNApSAcK
0,C00002474,524-30-1,Fraxin,C16H18O10,370.0899968,Symphoricarpos spp.,Symphoricarpos,KNApSAcK
1,C00024620,88200-01-5,(-)-Chelidonine,C20H19NO5,353.12632273,Symphoricarpos albus,Symphoricarpos,KNApSAcK
2,C00024623,476-32-4,(+)-Chelidonine,C20H19NO5,353.12632273,Symphoricarpos albus,Symphoricarpos,KNApSAcK
3,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Symphoricarpos occidentalis,Symphoricarpos,KNApSAcK
0,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Celastrus orbiculatus,Celastrus,KNApSAcK
1,C00001968,52658-32-9,Celapanine,C30H35NO10,569.22609635,Celastrus paniculatus,Celastrus,KNApSAcK
2,C00001968,52658-32-9,Celapanine,C30H35NO10,569.22609635,Celastrus paniculata,Celastrus,KNApSAcK
3,C00005150,20196-89-8,Kaempferol 7-O-rhamnoside,C21H20O10,432.10564686,Celastrus orbiculatus,Celastrus,KNApSAcK
4,C00005184,2392-95-2,Kaempferol 3-glucoside-7-rhamnoside,C27H30O15,594.15847029,Celastrus orbiculatus,Celastrus,KNApSAcK
5,C00005189,482-38-2,Kaempferitrin,C27H30O14,578.16355567,Celastrus hypoleucus,Celastrus,KNApSAcK
6,C00005428,18016-58-5,Quercetin 3-O-beta-D-glucopyranosyl-7-O-alpha-L-rhamnopyranoside,C27H30O16,610.15338491,Celastrus orbiculatus,Celastrus,KNApSAcK
7,C00005431,17306-45-5,Quercetin-3-O-rhamnoside-7-O-glucoside,C27H30O16,610.15338491,Celastrus hypoglaucus,Celastrus,KNApSAcK
8,C00005432,28638-13-3,"Quercetin 3,7-di-O-alpha-L-rhamnopyranoside",C27H30O15,594.15847029,Celastrus orbiculatus,Celastrus,KNApSAcK
9,C00013131,116159-73-0,Celangulin,C32H40O14,648.24180599,Celastrus angulatus,Celastrus,KNApSAcK
