,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000575,484-20-8,5-Methoxypsoralen,C12H8O4,216.04225874,Ficus bengalensis,Gale,KNApSAcK
1,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Galega officinalis,Gale,KNApSAcK
2,C00000723,573-44-4,Liriodendrin,C34H46O18,742.26841467,Phlomis brunneogaleata,Gale,KNApSAcK
3,C00000954,68236-11-3,"6,8-Diprenylnaringenin",C25H28O5,408.193674,Erythrina senegalensis,Gale,KNApSAcK
4,C00001051,4324-55-4,6-Hydroxykaempferol,C15H10O7,302.04265268,Galega officinalis,Gale,KNApSAcK
5,C00001410,543-83-9,Galegine,C6H13N3,127.11094744,Galega officinalis,Gale,KNApSAcK
6,C00001465,497-77-8,Glucocapparin,C8H15NO9S2,333.01882255,Boscia senegalensis,Gale,KNApSAcK
7,C00001479,18432-16-1,Glucoputranjivin,C10H19NO9S2,361.05012267,Capparis galeata,Gale,KNApSAcK
8,C00001531,39797-90-5,Cibarian,C12H18N2O12,382.08597406,Astragalus galegiformis,Gale,KNApSAcK
9,C00001543,1400-11-9,Karakin,C15H21N3O15,483.09726703,Astragalus galegiformis,Gale,KNApSAcK
10,C00001547,24502-76-9,Miserotoxin,C9H17NO8,267.09541653,Astragalus galegiformis,Gale,KNApSAcK
11,C00001740,487-58-1,Hypaphorine,C14H18N2O2,246.13682783,Erythrina senegalensis,Gale,KNApSAcK
12,C00001774,17019-01-1,Tetrahydroharmine,C13H16N2O,216.12626315,Guiera senegalensis,Gale,KNApSAcK
13,C00001807,1862-41-5,Anonaine,C17H15NO2,265.11027873,Annona senegalensis,Gale,KNApSAcK
14,C00001822,476-70-0,(+)-Boldine,C19H21NO4,327.14705817,Annona senegalensis,Gale,KNApSAcK
15,C00001851,27740-43-8,Erysotrine,C19H23NO3,313.16779361,Erythrina senegalensis,Gale,KNApSAcK
16,C00001852,41431-22-5,Erythratidine,C19H25NO4,331.17835829,Erythrina senegalensis,Gale,KNApSAcK
17,C00001869,3019-51-0,(S)-Isoboldine,C19H21NO4,327.14705817,Annona senegalensis,Gale,KNApSAcK
18,C00001872,475-67-2,Isocorydine,C20H23NO4,341.16270823,Annona senegalensis,Gale,KNApSAcK
19,C00001878,475-75-2,Liriodenine,C17H9NO3,275.05824316,Annona senegalensis,Gale,KNApSAcK
20,C00002045,51795-35-8,3-Hydroxystachydrine,C7H13NO3,159.08954329,Boscia senegalensis,Gale,KNApSAcK
21,C00002191,6159-55-3,Peganine,C11H12N2O,188.09496302,Galega officinalis,Gale,KNApSAcK
22,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Khaya senegalensis L.,Gale,KNApSAcK
23,C00002498,120-08-1,Aesculetin dimethyl ether,C11H10O4,206.05790881,Khaya senegalensis L.,Gale,KNApSAcK
24,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Khaya senegalensis L.,Gale,KNApSAcK
25,C00002546,2035-15-6,(-)-Maackiain,C16H12O5,284.06847349,Canavalia galeata,Gale,KNApSAcK
26,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Canavalia galeata,Gale,KNApSAcK
27,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Annona senegalensis,Gale,KNApSAcK
28,C00002720,73263-62-4,5-O-Caffeoylshikimic acid,C16H16O8,336.08451749,Phlomis brunneogaleata,Gale,KNApSAcK
29,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Phlomis brunneogaleata,Gale,KNApSAcK
30,C00002769,108648-07-3,Purpureaside C,C35H46O20,786.25824391,Phlomis brunneogaleata,Gale,KNApSAcK
