,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00008273,97126-57-3,Bonannione A,C25H28O5,408.193674,Diplacus aurantiacus,Diplacus,KNApSAcK
1,C00008326,73676-38-7,Diplacone,C25H28O6,424.18858863,Diplacus aurantiacus,Diplacus,KNApSAcK
2,C00008327,,4'-O-Methyldiplacone,C26H30O6,438.20423869,Diplacus aurantiacus,Diplacus,KNApSAcK
3,C00008654,76556-05-3,Diplacol,C25H28O7,440.18350325,Diplacus aurantiacus,Diplacus,KNApSAcK
4,C00008655,102818-90-6,Diplacol 4'-methylether,C26H30O7,454.19915331,Diplacus aurantiacus,Diplacus,KNApSAcK
0,C00001048,527-95-7,Herbacetin,C15H10O7,302.04265268,Mimulus luteus,Mimulus,KNApSAcK
1,C00002374,7084-24-4,Cyanidin 3-O-glucoside,C21H21O11.Cl,484.07723923,Mimulus lewisii,Mimulus,KNApSAcK
2,C00002374,7084-24-4,Cyanidin 3-O-glucoside,C21H21O11.Cl,484.07723923,Mimulus cardinalis,Mimulus,KNApSAcK
3,C00003794,480-40-0,Chrysin,C15H10O4,254.05790881,Mimulus moschatus,Mimulus,KNApSAcK
4,C00004567,569-92-6,Rhamnocitrin,C16H12O6,300.06338812,Mimulus cardinalis,Mimulus,KNApSAcK
5,C00004638,2068-02-2,"Quercetin 3,7-dimethyl ether",C17H14O7,330.0739528,Mimulus cardinalis,Mimulus,KNApSAcK
6,C00004639,4382-17-6,"3,3'-Dimethylquercetin",C17H14O7,330.0739528,Mimulus lewisii,Mimulus,KNApSAcK
7,C00004646,33708-72-4,Pachypodol,C18H16O7,344.08960287,Mimulus lewisii,Mimulus,KNApSAcK
8,C00004648,14549-84-9,"Quercetin 3,3',4'-trimethyl ether",C18H16O7,344.08960287,Mimulus lewisii,Mimulus,KNApSAcK
9,C00005337,35815-07-7,Herbacetin 7-glucoside,C21H20O12,464.09547611,Mimulus luteus,Mimulus,KNApSAcK
10,C00006630,18466-51-8,Callistephin,C21H21O10,433.11347189,Mimulus lewisii,Mimulus,KNApSAcK
11,C00006630,18466-51-8,Callistephin,C21H21O10,433.11347189,Mimulus cardinalis,Mimulus,KNApSAcK
12,C00007929,35241-55-5,"2',6'-Dihydroxy-4'-methoxydihydrochalcone",C16H16O4,272.104859,Mimulus aurantiacus,Mimulus,KNApSAcK
13,C00007941,41997-41-5,Dihydropashanone,C17H18O5,302.11542369,Mimulus aurantiacus,Mimulus,KNApSAcK
14,C00008149,73695-94-0,Onysilin,C17H16O5,300.09977362,Mimulus aurantiacus,Mimulus,KNApSAcK
15,C00022912,24730-28-7,Deepoxyneoxanthin,C40H56O3,584.42294565,Mimulus guttatus,Mimulus,KNApSAcK
16,C00022929,35804-89-8,Mimulaxanthin,C40H56O4,600.41786028,Mimulus guttatus,Mimulus,KNApSAcK
17,C00036498,500343-62-4,"2-Methoxy-4-oxo-6-phenyl-hexa-2,5-dienoic acid methyl ester",C14H14O4,246.08920894,Mimulus aurantiacus,Mimulus,KNApSAcK
18,C00037505,343782-10-5,Miliusate,C20H26O5,346.17802394,Mimulus aurantiacus,Mimulus,KNApSAcK
0,C00000673,152340-74-4,Sinaiticin,C24H18O8,434.10016755,Phryma leptostachya,Leptostachya,KNApSAcK
1,C00000681,123619-26-1,Haedoxan A,C33H34O14,654.1948558,Phryma leptostachya,Leptostachya,KNApSAcK
2,C00001509,83-67-0,Theobromine,C7H8N4O2,180.06472553,Pseudopiptadenia leptostachya,Leptostachya,KNApSAcK
3,C00002617,38303-95-6,Phrymarolin I,C24H24O11,488.13186161,Phryma leptostachya,Leptostachya,KNApSAcK
4,C00051246,35770-58-2,Leptostachyol acetate,C26H28O12,532.15807636,Phryma leptostachya,Leptostachya,KNApSAcK
0,C00000673,152340-74-4,Sinaiticin,C24H18O8,434.10016755,Phryma leptostachya,Phryma,KNApSAcK
1,C00000681,123619-26-1,Haedoxan A,C33H34O14,654.1948558,Phryma leptostachya,Phryma,KNApSAcK
2,C00002617,38303-95-6,Phrymarolin I,C24H24O11,488.13186161,Phryma leptostachya,Phryma,KNApSAcK
3,C00051246,35770-58-2,Leptostachyol acetate,C26H28O12,532.15807636,Phryma leptostachya,Phryma,KNApSAcK
0,C00011832,24694-79-9,Uvedalin,C23H28O9,448.17333249,Polymnia uvedalia,Uvedalia,KNApSAcK
1,C00020230,,2-Oxoverboccidentafuran,C15H20O3,248.1412445,Smallanthus uvedalia,Uvedalia,KNApSAcK
2,C00020766,116175-12-3,"8-Oxo-9,12-dehydroverboccidentene",C15H20O,216.15141526,Smallanthus uvedalia,Uvedalia,KNApSAcK
3,C00020767,116175-14-5,"8,9-Dehydroverboccidentalactone",C15H18O2,230.13067982,Smallanthus uvedalia,Uvedalia,KNApSAcK
4,C00020768,116175-15-6,9-Hydroxyverboccidentalactone,C15H18O4,262.12050906,Smallanthus uvedalia,Uvedalia,KNApSAcK
5,C00020769,116175-16-7,9-Methoxyverboccidentalactone,C16H20O4,276.13615913,Smallanthus uvedalia,Uvedalia,KNApSAcK
0,C00010694,72396-01-1,Yuheinoside,C16H24O9,360.14203237,Leucocarpus perfoliatus,Leucocarpus,KNApSAcK
0,C00001906,130-86-9,Protopine,C20H19NO5,353.12632273,Oldenlandia biflora,Oldenlandia,KNApSAcK
1,C00003072,14259-45-1,Asperuloside,C18H22O11,414.11621155,Oldenlandia diffusa,Oldenlandia,KNApSAcK
2,C00003072,14259-45-1,Asperuloside,C18H22O11,414.11621155,Oldenlandia corymbosa,Oldenlandia,KNApSAcK
3,C00003558,77-52-1,Ursolic acid,C30H48O3,456.3603454,Oldenlandia diffusa,Oldenlandia,KNApSAcK
4,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Oldenlandia diffusa,Oldenlandia,KNApSAcK
5,C00005157,31512-06-8,Panasenoside,C27H30O16,610.15338491,Oldenlandia diffusa,Oldenlandia,KNApSAcK
6,C00005413,153-18-4,Quercetin 3-rutinoside,C27H30O16,610.15338491,Oldenlandia corymbosa,Oldenlandia,KNApSAcK
7,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Oldenlandia diffusa,Oldenlandia,KNApSAcK
8,C00029633,7372-30-7,Acetylursolic acid,C32H50O4,498.37091008,Oldenlandia diffusa,Oldenlandia,KNApSAcK
9,C00029749,25368-11-0,Asperulosidic acid,C18H24O12,432.12677623,Oldenlandia corymbosa,Oldenlandia,KNApSAcK
10,C00030092,18843-01-1,Deacetyl asperuloside,C16H20O10,372.10564686,Oldenlandia corymbosa,Oldenlandia,KNApSAcK
11,C00030094,52613-28-2,6alpha-Hydroxygeniposide,C17H24O11,404.13186161,Oldenlandia corymbosa,Oldenlandia,KNApSAcK
12,C00050081,914955-43-4,E-6-O-p-coumaroyl scandoside methyl ester 10-O-methyl methyl ether,C27H32O13,564.18429111,Oldenlandia diffusa,Oldenlandia,KNApSAcK
0,C00003073,479-98-1,Aucubin,C15H22O9,346.1263823,Paederota lutea,Paederota,KNApSAcK
1,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Paederota lutea,Paederota,KNApSAcK
2,C00003076,6736-85-2,Catalposide,C22H26O12,482.1424263,Paederota lutea,Paederota,KNApSAcK
3,C00010520,50981-09-4,Veronicoside,C22H26O11,466.14751167,Paederota lutea,Paederota,KNApSAcK
4,C00034409,34779-62-9,Amphicoside,C23H28O13,512.15299098,Paederota lutea,Paederota,KNApSAcK
5,C00035722,769953-68-6,Paederotoside,C28H34O15,610.18977042,Paederota lutea,Paederota,KNApSAcK
0,C00000614,458-35-5,Coniferyl alcohol,C10H12O3,180.07864425,Hedyotis lawsoniae,Hedyotis,KNApSAcK
1,C00000683,97465-79-7,Hedyotol C,C31H36O11,584.22576199,Hedyotis lawsoniae,Hedyotis,KNApSAcK
2,C00001059,38953-85-4,Isovitexin,C21H20O10,432.10564686,Hedyotis dichotoma,Hedyotis,KNApSAcK
3,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Hedyotis capitellata,Hedyotis,KNApSAcK
4,C00002591,18423-69-3,Cubebin,C20H20O6,356.12598837,Hedyotis chrysotricha,Hedyotis,KNApSAcK
5,C00002814,24094-45-9,Digiferrugineol,C15H10O4,254.05790881,Hedyotis capitellata,Hedyotis,KNApSAcK
6,C00002862,117-02-2,Rubiadin,C15H10O4,254.05790881,Hedyotis capitellata,Hedyotis,KNApSAcK
7,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Hedyotis corymbosa,Hedyotis,KNApSAcK
8,C00003758,127-22-0,Taraxerol,C30H50O,426.38616622,Hedyotis acutangula,Hedyotis,KNApSAcK
9,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Hedyotis herbacea,Hedyotis,KNApSAcK
10,C00005169,17650-84-9,Kaempferol 3-rutinoside,C27H30O15,594.15847029,Hedyotis herbacea,Hedyotis,KNApSAcK
11,C00007204,548-29-8,Isolariciresinol,C20H24O6,360.1572885,Hedyotis chrysotricha,Hedyotis,KNApSAcK
12,C00013784,284677-05-0,Kaempferol 3-(6''-(E)-feruloylglucosyl)-(1->2)-galactoside,C37H38O19,786.20072904,Hedyotis diffusa,Hedyotis,KNApSAcK
13,C00024110,151214-01-6,"3beta,24-Dihydroxyurs-12-en-28-oic acid",C30H48O4,472.35526002,Hedyotis lawsoniae (DC.) WIGHT et ARN.,Hedyotis,KNApSAcK
14,C00024118,143839-02-5,"2alpha,3beta,24-Trihydroxyurs-12-en-28-oic acid",C30H48O5,488.35017464,Hedyotis lawsoniae (DC.) WIGHT et ARN.,Hedyotis,KNApSAcK
15,C00026542,200884-09-9,(+)-Chrysotricine,C21H26N2O2,338.19942809,Hedyotis chrysotricha,Hedyotis,KNApSAcK
16,C00026547,204001-20-7,Capitelline,C20H24N2O2,324.18377802,Hedyotis capitellata,Hedyotis,KNApSAcK
17,C00026946,259821-80-2,(-)-Isocyclocapitelline,C20H24N2O2,324.18377802,Hedyotis capitellata,Hedyotis,KNApSAcK
18,C00026947,259821-81-3,Cyclocapitelline,C20H24N2O2,324.18377802,Hedyotis capitellata,Hedyotis,KNApSAcK
19,C00026948,257905-17-2,Hedyocapitelline,C22H30N2O2,354.23072822,Hedyotis capitellata var.molis,Hedyotis,KNApSAcK
20,C00026949,257905-18-3,Hedyocapitine,C20H18N2O,302.14191321,Hedyotis capitellata var.molis,Hedyotis,KNApSAcK
21,C00029633,7372-30-7,Acetylursolic acid,C32H50O4,498.37091008,Hedyotis herbacea,Hedyotis,KNApSAcK
22,C00029633,7372-30-7,Acetylursolic acid,C32H50O4,498.37091008,Hedyotis dichotoma,Hedyotis,KNApSAcK
23,C00029749,25368-11-0,Asperulosidic acid,C18H24O12,432.12677623,Hedyotis hedyotidea,Hedyotis,KNApSAcK
24,C00030092,18843-01-1,Deacetyl asperuloside,C16H20O10,372.10564686,Hedyotis hedyotidea,Hedyotis,KNApSAcK
25,C00031591,6170-06-5,2-Hydroxy-1-methoxyanthraquinone,C15H10O4,254.05790881,Hedyotis capitellata,Hedyotis,KNApSAcK
26,C00031601,10383-63-8,"1,3-Dihydroxy-2-methoxyanthraquinone",C15H10O5,270.05282343,Hedyotis capitellata,Hedyotis,KNApSAcK
27,C00035553,861664-61-1,Capitellataquinone A,C20H18O6,354.11033831,Hedyotis capitellata,Hedyotis,KNApSAcK
28,C00035554,861664-62-2,Capitellataquinone B,C20H18O7,370.10525293,Hedyotis capitellata,Hedyotis,KNApSAcK
29,C00035555,861664-63-3,Capitellataquinone C,C20H18O5,338.11542369,Hedyotis capitellata,Hedyotis,KNApSAcK
30,C00035556,861664-64-4,Capitellataquinone D,C20H18O4,322.12050906,Hedyotis capitellata,Hedyotis,KNApSAcK
31,C00039429,259821-82-4,Isochrysotricine,C21H26N2O2,338.19942809,Hedyotis capitellata,Hedyotis,KNApSAcK
32,C00044189,132284-01-6,Guaiacin D,C52H82O21,1042.53485968,Hedyotis nudicaulis,Hedyotis,KNApSAcK
