,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001816,477-60-1,(+)-Bebeerine,C36H38N2O6,594.27298696,Buxus sempervirens,Buxus,KNApSAcK
1,C00002241,14317-17-0,Buxamine E,C26H44N2,384.35044942,Buxus sempervirens,Buxus,KNApSAcK
2,C00002241,14317-17-0,Buxamine E,C26H44N2,384.35044942,Buxus balearica,Buxus,KNApSAcK
3,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus wallichiana,Buxus,KNApSAcK
4,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus harlandii,Buxus,KNApSAcK
5,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus hyrcana,Buxus,KNApSAcK
6,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus microphylla,Buxus,KNApSAcK
7,C00002244,2241-90-9,Cyclobuxine D,C25H42N2O,386.32971398,Buxus sempervirens,Buxus,KNApSAcK
8,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus microphylla Sieb.et Zucc.,Buxus,KNApSAcK
9,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus microphylla Sieb.et Zucc.var.suffruticosa Mak.,Buxus,KNApSAcK
10,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus papillosa,Buxus,KNApSAcK
11,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus sempervirens,Buxus,KNApSAcK
12,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus balearica,Buxus,KNApSAcK
13,C00002246,1936-70-5,Cycloprotobuxine C,C27H48N2,400.38174955,Buxus malayana,Buxus,KNApSAcK
14,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus argentea,Buxus,KNApSAcK
15,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus microphylla,Buxus,KNApSAcK
16,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus sempervirens,Buxus,KNApSAcK
17,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus wallichiana,Buxus,KNApSAcK
18,C00002247,30276-35-8,Cyclovirobuxine C,C27H48N2O,416.37666417,Buxus malayana,Buxus,KNApSAcK
19,C00002252,2309-39-9,Irehine,C23H39NO,345.30316487,Buxus sempervirens,Buxus,KNApSAcK
20,C00004712,479-90-3,Artemetin,C20H20O8,388.11581762,Buxus sempervirens,Buxus,KNApSAcK
21,C00005681,133362-61-5,Galactobuxin,C25H28O13,536.15299098,Buxus sempervirens,Buxus,KNApSAcK
22,C00025465,113762-73-5,(-)-Buxapapinolamine,C35H48N2O5,576.35632266,Buxus papilosa,Buxus,KNApSAcK
23,C00025466,113762-74-6,(-)-OE-Cyclobuxaphylamine,C25H37NO,367.28751481,Buxus papilosa,Buxus,KNApSAcK
24,C00025466,113762-74-6,(-)-OE-Cyclobuxaphylamine,C25H37NO,367.28751481,Buxus sempevirens (L.),Buxus,KNApSAcK
25,C00025467,113762-75-7,(-)-OZ-Cyclobuxaphylamine,C25H37NO,367.28751481,Buxus sempevirens (L.),Buxus,KNApSAcK
26,C00025467,113762-75-7,(-)-OZ-Cyclobuxaphylamine,C25H37NO,367.28751481,Buxus sempervirens,Buxus,KNApSAcK
27,C00025467,113762-75-7,(-)-OZ-Cyclobuxaphylamine,C25H37NO,367.28751481,Buxus papilosa,Buxus,KNApSAcK
28,C00025468,107259-38-1,(+)-Buxabenzamidienine,C33H48N2O,488.37666417,Buxus papilosa,Buxus,KNApSAcK
29,C00025469,109305-86-4,(+)-Buxabenzamidine,C33H50N2O,490.39231423,Buxus papilosa,Buxus,KNApSAcK
30,C00025470,128351-96-2,(+)-Buxanoldine,C35H50N2O4,562.3770581,Buxus papilosa,Buxus,KNApSAcK
31,C00025471,115713-24-1,(+)-Formylharappamine,C28H44N2O2,440.34027866,Buxus papilosa,Buxus,KNApSAcK
32,C00025472,109305-89-7,(+)-Homobuxaquamarine,C27H41NO2,411.31372956,Buxus papilosa,Buxus,KNApSAcK
33,C00025474,36127-41-0,16-Deoxybuxidienine C,C27H46N2O,414.3610141,Buxus madagascarica,Buxus,KNApSAcK
34,C00025474,36127-41-0,16-Deoxybuxidienine C,C27H46N2O,414.3610141,Buxus papilosa,Buxus,KNApSAcK
35,C00025476,36127-40-9,Buxamine A,C28H48N2,412.38174955,Buxus madagascarica,Buxus,KNApSAcK
36,C00025477,76186-32-8,Buxamine B,C27H46N2,398.36609948,Buxus papilosa,Buxus,KNApSAcK
37,C00025477,76186-32-8,Buxamine B,C27H46N2,398.36609948,Buxus harlandi,Buxus,KNApSAcK
38,C00025478,51059-62-2,Buxamine C,C27H46N2,398.36609948,Buxus papilosa,Buxus,KNApSAcK
39,C00025479,58672-77-8,Buxaminol B,C27H46N2O,414.3610141,Buxus sempervirens,Buxus,KNApSAcK
40,C00025480,97763-00-3,Buxaminol G,C28H48N2O2,444.37157879,Buxus papilosa,Buxus,KNApSAcK
41,C00025481,114333-58-3,Buxaminone,C26H41NO,383.31881494,Buxus papilosa,Buxus,KNApSAcK
42,C00025482,98776-20-6,Buxaquamarine,C26H39NO2,397.2980795,Buxus papilosa,Buxus,KNApSAcK
43,C00025483,79205-50-8,Buxithienine M,C25H37NO,367.28751481,Buxus sempervirens,Buxus,KNApSAcK
44,C00025484,36151-06-1,Buxitrienine C,C27H44N2O,412.34536404,Buxus madagascarica,Buxus,KNApSAcK
45,C00025485,64938-84-7,Buxozine C,C27H46N2O,414.3610141,Buxus sempervirens,Buxus,KNApSAcK
46,C00025486,62874-53-7,Cyclobuxargentine G,C25H42N2O,386.32971398,Buxus sempervirens,Buxus,KNApSAcK
47,C00025487,79205-49-5,Cyclobuxophylline O,C24H37NO,355.28751481,Buxus sempervirens,Buxus,KNApSAcK
48,C00025488,100477-90-5,Cyclobuxoviricine,C25H39NO,369.30316487,Buxus papilosa,Buxus,KNApSAcK
49,C00025489,51059-60-0,Cyclobuxupaline C,C27H46N2,398.36609948,Buxus papilosa,Buxus,KNApSAcK
50,C00025490,51059-61-1,Cyclopapilosine D,C26H46N2O,402.3610141,Buxus papilosa,Buxus,KNApSAcK
51,C00025491,36151-05-0,Cycloprotobuxine F,C26H46N2,386.36609948,Buxus madagascarica,Buxus,KNApSAcK
52,C00025492,102092-24-0,Cycloxobuxoviricine,C25H39NO2,385.2980795,Buxus papilosa,Buxus,KNApSAcK
53,C00025495,84679-85-6,Harappamine,C27H44N2O,412.34536404,Buxus papilosa,Buxus,KNApSAcK
54,C00025514,91926-06-6,Karachicine,C27H44N2O,412.34536404,Buxus papilosa,Buxus,KNApSAcK
55,C00025521,36357-45-6,Moenjodaramine,C28H46N2O,426.3610141,Buxus papilosa,Buxus,KNApSAcK
56,C00025522,49776-67-2,N-Benzoylbuxodienine E,C33H48N2O2,504.37157879,Buxus sempervirens,Buxus,KNApSAcK
