,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Strelitzia reginae,Strelitzia,KNApSAcK
1,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Strelitzia reginae,Strelitzia,KNApSAcK
2,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Strelitzia reginae,Strelitzia,KNApSAcK
3,C00037288,56252-02-9,Hydroxyanigorufone,C19H12O3,288.07864425,Strelitzia reginae,Strelitzia,KNApSAcK
4,C00038454,56252-32-5,Anigorufone,C19H12O2,272.08372963,Strelitzia reginae,Strelitzia,KNApSAcK
