,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002599,24563-03-9,Dihydrocubebin,C20H22O6,358.14163844,Horsfieldia iryaghedhi,Horsfieldia,KNApSAcK
1,C00002599,24563-03-9,Dihydrocubebin,C20H22O6,358.14163844,Horsfieldia glabra,Horsfieldia,KNApSAcK
2,C00002608,26543-89-5,Hinokinin,C20H18O6,354.11033831,Horsfieldia glabra,Horsfieldia,KNApSAcK
3,C00026779,6582-80-5,"6-Methoxy-2-methyl-1,2,3,4-tetrahydro-beta-carboline",C13H16N2O,216.12626315,Horsfieldia superba,Horsfieldia,KNApSAcK
4,C00026829,160024-53-3,(+)-Horsfiline,C13H16N2O2,232.12117777,Horsfieldia superba Warb.,Horsfieldia,KNApSAcK
5,C00026921,136247-72-8,(-)-Horsfiline,C13H16N2O2,232.12117777,Horsfieldia superba Warb.,Horsfieldia,KNApSAcK
0,C00001071,529-44-2,Myricetin,C15H10O8,318.0375673,Diploknema butyracea,Knema,KNApSAcK
1,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Diploknema butyracea,Knema,KNApSAcK
2,C00005730,17912-87-7,Myricitrin,C21H20O12,464.09547611,Diploknema butyracea,Knema,KNApSAcK
3,C00013273,145904-69-4,(+)-Myristinin A,C33H40O7,548.27740363,Knema elegans,Knema,KNApSAcK
4,C00015320,93434-77-6,"3,4'-Dimethoxy-5-hydroxystilbene",C16H16O3,256.10994438,Knema austrosiamensis,Knema,KNApSAcK
5,C00015335,65728-21-4,"3,5-Dihydroxy-4'-methoxystilbene",C15H14O3,242.09429431,Knema austrosiamensis,Knema,KNApSAcK
0,C00000153,29803-81-4,cis-p-Menth-2-en-1-ol,C10H18O,154.1357652,Monodora myristica,Myristica,KNApSAcK
1,C00000154,29803-82-5,trans-p-Menth-2-en-1-ol,C10H18O,154.1357652,Monodora myristica,Myristica,KNApSAcK
2,C00000155,89-83-8,m-Thymol,C10H14O,150.10446507,Monodora myristica,Myristica,KNApSAcK
3,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
4,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Myristica fragrans,Myristica,KNApSAcK
5,C00000620,97-54-1,Isoeugenol,C10H12O2,164.08372963,Myristica fragrans,Myristica,KNApSAcK
6,C00000696,51020-87-2,Licarin B,C20H20O4,324.13615913,Myristica fragrans,Myristica,KNApSAcK
7,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Myristica fragrans,Myristica,KNApSAcK
8,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
9,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
10,C00000823,138-86-3,Limonene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
11,C00000843,3338-55-4,cis-beta-Ocimene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
12,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
13,C00000857,2009-00-9,d-Sabinene,C10H16,136.12520051,Myristica fragrans,Myristica,KNApSAcK
14,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Myristica spp,Myristica,KNApSAcK
15,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Monodora myristica,Myristica,KNApSAcK
