,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00003117,23599-45-3,Cinnamodial,C17H24O5,308.16237388,Capsicodendron dinisii,Capsicodendron,KNApSAcK
1,C00020294,23599-46-4,Cinnamosmolide,C17H24O5,308.16237388,Capsicodendron dinisii,Capsicodendron,KNApSAcK
2,C00020306,41060-24-6,Futronolid,C15H22O3,250.15689457,Capsicodendron dinisii,Capsicodendron,KNApSAcK
3,C00020307,24034-31-9,Ugandensolide,C17H24O5,308.16237388,Capsicodendron dinisii,Capsicodendron,KNApSAcK
4,C00020765,74683-13-9,6beta-Acetoxyisodrimenin,C17H24O4,292.16745925,Capsicodendron dinisii,Capsicodendron,KNApSAcK
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Canella winterana,Winterana,KNApSAcK
1,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
2,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Canella winterana,Winterana,KNApSAcK
3,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
4,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
5,C00000823,138-86-3,Limonene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
6,C00000830,15537-55-0,cis-Sabinene hydrate,C10H18O,154.1357652,Canella winterana,Winterana,KNApSAcK
7,C00000843,3338-55-4,cis-beta-Ocimene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
8,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
9,C00000861,586-62-9,alpha-Terpinolene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
10,C00000862,3779-61-1,trans-beta-Ocimene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
11,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Canella winterana,Winterana,KNApSAcK
12,C00002741,93-15-2,Methyleugenol,C11H14O2,178.09937969,Canella winterana,Winterana,KNApSAcK
13,C00002762,607-91-0,Myristicin,C11H12O3,192.07864425,Canella winterana,Winterana,KNApSAcK
14,C00002771,94-59-7,Safrole,C10H10O2,162.06807956,Canella winterana,Winterana,KNApSAcK
15,C00003040,99-87-6,p-Cymene,C10H14,134.10955045,Canella winterana,Winterana,KNApSAcK
16,C00003047,78-70-6,(+-)-Linalool,C10H18O,154.1357652,Canella winterana,Winterana,KNApSAcK
17,C00003061,99-85-4,gamma-Terpinene,C10H16,136.12520051,Canella winterana,Winterana,KNApSAcK
18,C00003107,66550-09-2,"1,2-Naphthalenedicarboxaldehyde",C15H20O3,248.1412445,Canella winterana,Winterana,KNApSAcK
19,C00003110,87-44-5,beta-Caryophyllene,C15H24,204.18780077,Canella winterana,Winterana,KNApSAcK
20,C00003130,502-61-4,alpha-Farnesene,C15H24,204.18780077,Canella winterana,Winterana,KNApSAcK
21,C00003131,18794-84-8,E-beta-farnesene,C15H24,204.18780077,Canella winterana,Winterana,KNApSAcK
22,C00003132,4602-84-0,"trans,trans-Farnesol",C15H26O,222.19836545,Canella winterana,Winterana,KNApSAcK
23,C00003147,6753-98-6,alpha-Caryophyllene (obsol.),C15H24,204.18780077,Canella winterana,Winterana,KNApSAcK
24,C00003165,87420-14-2,Mukaadial,C15H22O4,266.15180919,Canella winterana,Winterana,KNApSAcK
25,C00003186,17066-67-0,beta-Eudesmene,C15H24,204.18780077,Canella winterana,Winterana,KNApSAcK
