,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000555,518-82-1,Emodin,C15H10O5,270.05282343,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
1,C00001050,1447-88-7,Hispidulin,C16H12O6,300.06338812,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
2,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
3,C00002682,121-34-6,Vanillic acid,C8H8O4,168.04225874,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
4,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
5,C00004231,17680-84-1,Hispidulin 7-O-beta-glucoside,C22H22O11,462.11621155,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
6,C00004677,90-18-6,Quercetagetin,C15H10O8,318.0375673,Eriocaulon spp.,Eriocaulon,KNApSAcK
7,C00004680,519-96-0,Patuletin,C16H12O8,332.05321736,Eriocaulon spp.,Eriocaulon,KNApSAcK
8,C00004680,519-96-0,Patuletin,C16H12O8,332.05321736,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
9,C00005639,19833-27-3,Patuletin 3-O-beta-D-glucoside,C22H22O13,494.10604079,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
10,C00005646,101021-28-7,Patuletin 3-gentiobioside,C28H32O18,656.15886422,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
11,C00013637,487040-42-6,Hispidulin 7-(6''-E-p-Coumaroylglucoside),C31H28O13,608.15299098,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
12,C00019511,170713-67-4,Gerontoisoflavone A,C17H14O6,314.07903818,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
13,C00030202,1002296-27-6,Eriocauline,C30H22O9,526.1263823,Eriocaulon ligulatum,Eriocaulon,KNApSAcK
14,C00033509,70477-31-5,(R)-Semixanthomegnin,C15H12O6,288.06338812,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
15,C00033515,211948-68-4,"1,3,6,8-Tetrahydroxy-2,7-dimethoxyxanthone",C15H12O8,320.05321736,Eriocaulon buergerianum,Eriocaulon,KNApSAcK
16,C00037171,38365-45-6,gamma-Tocopheryl acetate,C30H50O3,458.37599546,Eriocaulon buergerianum KOERN,Eriocaulon,KNApSAcK
0,C00004593,32520-55-1,6-Methoxykaempferol,C16H12O7,316.05830274,Paepalanthus hilairei,Paepalanthus,KNApSAcK
1,C00004593,32520-55-1,6-Methoxykaempferol,C16H12O7,316.05830274,Paepalanthus ramosus,Paepalanthus,KNApSAcK
2,C00004593,32520-55-1,6-Methoxykaempferol,C16H12O7,316.05830274,Paepalanthus denudatus,Paepalanthus,KNApSAcK
3,C00004677,90-18-6,Quercetagetin,C15H10O8,318.0375673,Paepalanthus robustus,Paepalanthus,KNApSAcK
4,C00004677,90-18-6,Quercetagetin,C15H10O8,318.0375673,Paepalanthus ramosus,Paepalanthus,KNApSAcK
5,C00004677,90-18-6,Quercetagetin,C15H10O8,318.0375673,Paepalanthus polyanthus,Paepalanthus,KNApSAcK
6,C00004680,519-96-0,Patuletin,C16H12O8,332.05321736,Paepalanthus polyanthus,Paepalanthus,KNApSAcK
7,C00005647,19833-26-2,Patuletin 3-O-rutinoside,C28H32O17,640.1639496,Paepalanthus polyanthus,Paepalanthus,KNApSAcK
8,C00005647,19833-26-2,Patuletin 3-O-rutinoside,C28H32O17,640.1639496,Paepalanthus hilairei,Paepalanthus,KNApSAcK
9,C00013825,235741-38-5,6-Hydroxykaempferol 6-methyl ether 3-(6''-p-coumaroylglucoside),C31H28O14,624.14790561,Paepalanthus denudatus,Paepalanthus,KNApSAcK
10,C00013825,235741-38-5,6-Hydroxykaempferol 6-methyl ether 3-(6''-p-coumaroylglucoside),C31H28O14,624.14790561,Paepalanthus polyanthus,Paepalanthus,KNApSAcK
11,C00013825,235741-38-5,6-Hydroxykaempferol 6-methyl ether 3-(6''-p-coumaroylglucoside),C31H28O14,624.14790561,Paepalanthus robustus,Paepalanthus,KNApSAcK
12,C00013825,235741-38-5,6-Hydroxykaempferol 6-methyl ether 3-(6''-p-coumaroylglucoside),C31H28O14,624.14790561,Paepalanthus ramosus,Paepalanthus,KNApSAcK
13,C00013825,235741-38-5,6-Hydroxykaempferol 6-methyl ether 3-(6''-p-coumaroylglucoside),C31H28O14,624.14790561,Paepalanthus hilairei,Paepalanthus,KNApSAcK
14,C00013944,235741-39-6,Patuletin 3-(6''-p-coumaroylglucoside),C31H28O15,640.14282023,Paepalanthus ramosus,Paepalanthus,KNApSAcK
15,C00013944,235741-39-6,Patuletin 3-(6''-p-coumaroylglucoside),C31H28O15,640.14282023,Paepalanthus robustus,Paepalanthus,KNApSAcK
16,C00013944,235741-39-6,Patuletin 3-(6''-p-coumaroylglucoside),C31H28O15,640.14282023,Paepalanthus polyanthus,Paepalanthus,KNApSAcK
17,C00013944,235741-39-6,Patuletin 3-(6''-p-coumaroylglucoside),C31H28O15,640.14282023,Paepalanthus hilairei,Paepalanthus,KNApSAcK
18,C00013944,235741-39-6,Patuletin 3-(6''-p-coumaroylglucoside),C31H28O15,640.14282023,Paepalanthus denudatus,Paepalanthus,KNApSAcK
19,C00013945,447440-60-0,Patuletin 3-(6''-(E)-feruloylglucoside),C32H30O16,670.15338491,Paepalanthus polyanthus,Paepalanthus,KNApSAcK
20,C00013950,235741-63-6,Quercetagetin 7-methyl ether 4'-glucoside,C22H22O13,494.10604079,Paepalanthus latipes,Paepalanthus,KNApSAcK
21,C00013951,235741-65-8,Quercetagetin 7-methyl ether 3-neohesperidoside,C28H32O17,640.1639496,Paepalanthus vellozioides,Paepalanthus,KNApSAcK
22,C00013952,235741-64-7,Quercetagetin 7-methyl ether 3-cellobioside,C28H32O18,656.15886422,Paepalanthus vellozioides,Paepalanthus,KNApSAcK
23,C00013952,235741-64-7,Quercetagetin 7-methyl ether 3-cellobioside,C28H32O18,656.15886422,Paepalanthus latipes,Paepalanthus,KNApSAcK
24,C00013953,,Quercetagetin 7-methyl ether 3-(2'''-caffeoylglucosyl)-(1->2)-glucuronide,C37H36O22,832.16982284,Paepalanthus latipes,Paepalanthus,KNApSAcK
25,C00018255,15447-05-9,Antibiotic Tf 26Vx,C30H26O10,546.15259705,Paepalanthus bromelioides,Paepalanthus,KNApSAcK
26,C00031555,78693-31-9,"3,4,3',4'-Bisdehydroxanthomegnin",C30H18O12,570.07982604,Paepalanthus latipes,Paepalanthus,KNApSAcK
27,C00034430,316173-54-3,"8,8'-Paepalantine dimer",C32H26O12,602.1424263,Paepalanthus bromelioides,Paepalanthus,KNApSAcK
28,C00034616,133740-20-2,Paepalantine,C16H14O6,302.07903818,Paepalanthus bromeloides,Paepalanthus,KNApSAcK
29,C00034616,133740-20-2,Paepalantine,C16H14O6,302.07903818,Paepalanthus bromelioides,Paepalanthus,KNApSAcK
30,C00046318,326472-99-5,Planifolin,C31H26O10,558.15259705,Paepalanthus planifolius,Paepalanthus,KNApSAcK
