,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000640,526-06-7,(+)-Eudesmin,C22H26O6,386.17293856,Pandanus odoratissimus,Pandanus,KNApSAcK
1,C00000643,36150-23-9,Kobusin,C21H22O6,370.14163844,Pandanus odoratissimus,Pandanus,KNApSAcK
2,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Pandanus odorus,Pandanus,KNApSAcK
3,C00000911,502-65-8,Lycopene,C40H56,536.43820179,Pandanus tectorius,Pandanus,KNApSAcK
4,C00000919,7235-40-7,beta-Carotene,C40H56,536.43820179,Pandanus tectorius,Pandanus,KNApSAcK
5,C00000920,472-70-8,beta-Cryptoxanthin,C40H56O,552.43311641,Pandanus tectorius,Pandanus,KNApSAcK
6,C00000931,144-68-3,Zeaxanthin,C40H56O2,568.42803103,Pandanus tectorius,Pandanus,KNApSAcK
7,C00001228,544-63-8,Myristic acid,C14H28O2,228.20893014,Pandanus conoideus Lam,Pandanus,KNApSAcK
8,C00001232,112-80-1,Oleic acid,C18H34O2,282.25588033,Pandanus conoideus Lam,Pandanus,KNApSAcK
9,C00001238,57-11-4,Octadecanoic acid,C18H36O2,284.27153039,Pandanus conoideus Lam,Pandanus,KNApSAcK
10,C00001337,56-12-2,GABA,C4H9NO2,103.06332854,Pandanus amaryllifolius,Pandanus,KNApSAcK
11,C00003765,7488-99-5,alpha-Carotene,C40H56,536.43820179,Pandanus tectorius,Pandanus,KNApSAcK
12,C00003776,127-40-2,Lutein,C40H56O2,568.42803103,Pandanus tectorius,Pandanus,KNApSAcK
13,C00007190,487-36-5,(+)-Pinoresinol,C20H22O6,358.14163844,Pandanus odoratissimus,Pandanus,KNApSAcK
14,C00007423,1002-84-2,Pentadecanoic acid,C15H30O2,242.2245802,Pandanus conoideus Lam,Pandanus,KNApSAcK
15,C00010868,5989-27-5,(+)-Limonene,C10H16,136.12520051,Pandanus tectorius,Pandanus,KNApSAcK
16,C00031437,68-26-8,Retinol,C20H30O,286.22966558,Pandanus tectorius,Pandanus,KNApSAcK
17,C00033283,303008-80-2,Pandamarilactonine A,C18H23NO4,317.16270823,Pandanus amaryllifolius,Pandanus,KNApSAcK
