,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000351,6728-26-3,(2E)-2-Hexanal,C6H10O,98.07316494,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
1,C00000357,66-25-1,Hexanal,C6H12O,100.08881501,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
2,C00000919,7235-40-7,beta-Carotene,C40H56,536.43820179,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
3,C00001248,112-40-3,Dodecane,C12H26,170.20345083,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
4,C00001254,110-43-0,2-Heptanone,C7H14O,114.10446507,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
5,C00001528,479-61-8,Chlorophyll a,C55H72MgN4O5,892.53531331,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
6,C00002715,5273-86-9,beta-Asarone,C12H16O3,208.10994438,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
7,C00003061,99-85-4,gamma-Terpinene,C10H16,136.12520051,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
8,C00003765,7488-99-5,alpha-Carotene,C40H56,536.43820179,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
9,C00003776,127-40-2,Lutein,C40H56O2,568.42803103,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
10,C00003780,14660-91-4,Neoxanthin,C40H56O4,600.41786028,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
11,C00003787,126-29-4,Violaxanthin,C40H56O4,600.41786028,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
12,C00007535,122-78-1,Benzeneacetaldehyde,C8H8O,120.05751488,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
13,C00029546,7786-61-0,4-Vinyl guaiacol,C9H10O2,150.06807956,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
14,C00030099,112-31-2,Decanal,C10H20O,156.15141526,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
15,C00030472,629-78-7,Heptadecane,C17H36,240.28170115,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
16,C00030480,502-69-2,"6,10,14-Trimethyl-2-pentadecanone",C18H36O,268.27661577,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
17,C00030540,78-59-1,alpha-Isophorone,C9H14O,138.10446507,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
18,C00030828,124-19-6,Nonadienal,C9H18O,142.1357652,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
19,C00030879,593-45-3,n-Octadecane,C18H38,254.29735121,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
20,C00030880,124-13-0,Octanal,C8H16O,128.12011513,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
21,C00030959,2765-11-9,Pentadecanal,C15H30O,226.22966558,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
22,C00032443,1120-21-4,n-Undecane,C11H24,156.18780077,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
23,C00034763,3777-69-3,2-Pentylfuran,C9H14O,138.10446507,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
24,C00034880,111-71-7,Heptanal,C7H14O,114.10446507,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
25,C00035001,20547-99-3,"2,6,6-Trimethyl 1,4-cyclohexanedione",C9H14O2,154.09937969,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
26,C00035002,1125-21-9,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",C9H12O2,152.08372963,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
27,C00035509,51352-68-2,5-Pentyl-3H-furan-2-one,C9H14O2,154.09937969,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
28,C00035737,116-26-7,Safranal,C10H14O,150.10446507,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
29,C00035879,629-59-4,n-Tetradecane,C14H30,198.23475096,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
30,C00042278,432-25-7,beta-Cyclocitral,C10H16O,152.12011513,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
31,C00048301,2579-04-6,8-Heptadecene,C17H34,238.26605108,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
32,C00048560,10486-19-8,Tridecanal,C13H26O,198.19836545,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
33,C00048561,629-50-5,Tridecane,C13H28,184.21910089,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
34,C00048949,590-86-3,3-Methyl-butanal,C5H10O,86.07316494,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
35,C00050769,127-41-3,alpha-Ionone,C13H20O,192.15141526,Ceratophyllum demersum,Ceratophyllum,KNApSAcK
