,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000168,79384-02-4,"1beta,10alpha-Epoxy-8beta,14-dihydroxy-4E,11(13)-germacradien-12,6-olide",C20H26O6,362.17293856,Tithonia rotundifolia,Tithonia,KNApSAcK
1,C00000169,79384-03-5,"1beta,10alpha-Epoxy-8beta-hydroxy-14-acetoxy-4E,11(13)-germacradien-12,6-olide",C22H28O7,404.18350325,Tithonia rotundifolia,Tithonia,KNApSAcK
2,C00000881,6730-83-2,ent-Kaur-16-en-19-oic acid,C20H30O2,302.2245802,Tithonia diversifolia,Tithonia,KNApSAcK
3,C00001036,520-34-3,Diosmetin,C16H12O6,300.06338812,Tithonia calva,Tithonia,KNApSAcK
4,C00001050,1447-88-7,Hispidulin,C16H12O6,300.06338812,Tithonia diversifolia,Tithonia,KNApSAcK
5,C00001075,10176-66-6,Nevadensin,C18H16O7,344.08960287,Tithonia calva,Tithonia,KNApSAcK
6,C00003342,34367-14-1,Orizabin,C19H26O7,366.16785319,Tithonia tagiliflora,Tithonia,KNApSAcK
7,C00003342,34367-14-1,Orizabin,C19H26O7,366.16785319,Tithonia tagitiflora,Tithonia,KNApSAcK
8,C00003342,34367-14-1,Orizabin,C19H26O7,366.16785319,Tithonia tubaeformis,Tithonia,KNApSAcK
9,C00003370,59979-57-6,Tagitinin F,C19H24O6,348.1572885,Tithonia tagiliflora,Tithonia,KNApSAcK
10,C00003370,59979-57-6,Tagitinin F,C19H24O6,348.1572885,Tithonia tagitiflora,Tithonia,KNApSAcK
11,C00003370,59979-57-6,Tagitinin F,C19H24O6,348.1572885,Tithonia diversifolia,Tithonia,KNApSAcK
12,C00003398,34302-19-7,Zexbrevin B,C19H24O7,364.15220312,Tithonia tubaeformis,Tithonia,KNApSAcK
13,C00003827,30867-08-4,Titonine,C17H14O5,298.08412356,Tithonia tubaeformis,Tithonia,KNApSAcK
14,C00003885,520-11-6,Eupafolin,C16H12O7,316.05830274,Tithonia diversifolia,Tithonia,KNApSAcK
15,C00003928,4281-28-1,Sudachitin,C18H16O8,360.08451749,Tithonia calva,Tithonia,KNApSAcK
16,C00003934,56003-01-1,Hymenoxin,C19H18O8,374.10016755,Tithonia calva,Tithonia,KNApSAcK
17,C00006925,961-29-5,Isoliquiritigenin,C15H12O4,256.07355887,Tithonia brachypappa,Tithonia,KNApSAcK
18,C00006942,34000-39-0,Homobutein,C16H14O5,286.08412356,Tithonia fruticosa,Tithonia,KNApSAcK
19,C00008043,531-63-5,Sulfurein,C21H20O10,432.10564686,Tithonia koelzii,Tithonia,KNApSAcK
20,C00011780,72704-04-2,Mollisorin A,C20H26O5,346.17802394,Tithonia rotundifolia,Tithonia,KNApSAcK
21,C00011856,59979-56-5,Tagitinin C,C19H24O6,348.1572885,Tithonia diversifolia,Tithonia,KNApSAcK
22,C00011866,59979-58-7,Tagitinin E,C19H26O6,350.17293856,Tithonia diversifolia,Tithonia,KNApSAcK
23,C00011869,69440-10-4,Viguiestin,C21H28O7,392.18350325,Tithonia tagitiflora,Tithonia,KNApSAcK
24,C00011887,56377-67-4,Tagitinin D,C19H28O6,352.18858863,Tithonia rotundifolia,Tithonia,KNApSAcK
25,C00011887,56377-67-4,Tagitinin D,C19H28O6,352.18858863,Tithonia diversifolia,Tithonia,KNApSAcK
26,C00011888,56377-68-5,"[3aS-(3aR*,4S*,6R*,9S*,10R*,11aS*)]-9-Ethoxydodecahydro-6,10-dimethyl-3-methylene-2-oxo-6,9-epoxycyclodeca[b]furan-4-yl ester 2-methyl-propanoic acid",C21H32O6,380.21988875,Tithonia rotundifolia,Tithonia,KNApSAcK
27,C00012136,56377-69-6,Tifruticin,C20H26O7,378.16785319,Tithonia fruticosa,Tithonia,KNApSAcK
28,C00012137,119889-30-4,15-Hydroxy-3-dehydrotifruticin,C20H24O8,392.14711774,Tithonia pedunculata,Tithonia,KNApSAcK
29,C00012138,82451-45-4,Rotundin,C22H28O8,420.17841787,Tithonia rotundifolia,Tithonia,KNApSAcK
30,C00012140,59979-59-8,Tagitinin B,C19H26O7,366.16785319,Tithonia diversifolia,Tithonia,KNApSAcK
31,C00012145,106533-67-9,Tithonin,C20H28O7,380.18350325,Tithonia rotundifolia,Tithonia,KNApSAcK
32,C00012146,106533-68-0,3-O-Methyltithonin,C21H30O7,394.19915331,Tithonia rotundifolia,Tithonia,KNApSAcK
33,C00012151,81686-17-1,Argophyllin A,C20H28O7,380.18350325,Tithonia rotundifolia,Tithonia,KNApSAcK
34,C00012154,59979-61-2,Tagitinin A,C19H28O7,368.18350325,Tithonia diversifolia,Tithonia,KNApSAcK
35,C00012260,56377-63-0,Deoxytifruticin,C20H26O6,362.17293856,Tithonia fruticosa,Tithonia,KNApSAcK
36,C00012976,92356-87-1,(+)-Tirotundifolin C,C20H26O6,362.17293856,Tithonia rotundifolia,Tithonia,KNApSAcK
37,C00012977,92356-86-0,Tirotundifolin D,C20H26O6,362.17293856,Tithonia rotundifolia,Tithonia,KNApSAcK
38,C00012984,92356-89-3,(+)-Tirotundifolin A,C20H26O6,362.17293856,Tithonia rotundifolia,Tithonia,KNApSAcK
39,C00012985,92356-85-9,(+)-Tirotundifolin E,C20H30O7,382.19915331,Tithonia rotundifolia,Tithonia,KNApSAcK
40,C00013234,92356-88-2,(-)-Tirotundifolin B,C20H26O6,362.17293856,Tithonia rotundifolia,Tithonia,KNApSAcK
41,C00022111,119877-40-6,"(E,E,E)-3-(Hydroxymethyl)-7,11,15-trimethyl-2,6,10-hexadecatriene-1,14,15-triol",C20H36O4,340.26135964,Tithonia pedunculata,Tithonia,KNApSAcK
42,C00029417,110382-36-0,1beta-Methoxydiversifolin,C20H28O7,380.18350325,Tithonia diversifolia,Tithonia,KNApSAcK
