,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Typha domingensis P.,Typha,KNApSAcK
1,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Typha orientalis,Typha,KNApSAcK
2,C00000185,87734-68-7,Typhasterol,C28H48O4,448.35526002,Typha latifolia,Typha,KNApSAcK
3,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Typha domingensis P.,Typha,KNApSAcK
4,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Typha orientalis,Typha,KNApSAcK
5,C00000937,2545-00-8,Afzelechin,C15H14O5,274.08412356,Typha capensis (Rohrb.) N. E. Br,Typha,KNApSAcK
6,C00000947,154-23-4,(+)-Catechin,C15H14O6,290.07903818,Typha capensis (Rohrb.) N. E. Br,Typha,KNApSAcK
7,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Typha capensis (Rohrb.) N. E. Br,Typha,KNApSAcK
8,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Typha angustifolia,Typha,KNApSAcK
9,C00001165,69-65-8,D-Mannitol,C6H14O6,182.07903818,Typha angustata,Typha,KNApSAcK
10,C00001200,127-17-3,Pyruvic acid,C3H4O3,88.01604399,Typha latifolia,Typha,KNApSAcK
11,C00001205,110-15-6,Succinic acid,C4H6O4,118.02660868,Typha angustata,Typha,KNApSAcK
12,C00001205,110-15-6,Succinic acid,C4H6O4,118.02660868,Typha latifolia,Typha,KNApSAcK
13,C00001224,60-33-3,Linoleic acid,C18H32O2,280.24023027,Typha domingensis P.,Typha,KNApSAcK
14,C00001238,57-11-4,Octadecanoic acid,C18H36O2,284.27153039,Typha angustata,Typha,KNApSAcK
15,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Typha domingensis P.,Typha,KNApSAcK
16,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Typha angustata,Typha,KNApSAcK
17,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Typha orientalis,Typha,KNApSAcK
18,C00003648,57-88-5,Cholesterol,C27H46O,386.35486609,Leptosphaeria typhae,Typha,KNApSAcK
19,C00003652,57-87-4,Ergosterol,C28H44O,396.33921603,Leptosphaeria typhae,Typha,KNApSAcK
20,C00003658,50657-31-3,Lichesterol,C28H44O,396.33921603,Leptosphaeria typhae,Typha,KNApSAcK
21,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Typha angustifolia,Typha,KNApSAcK
22,C00004635,480-19-3,Isorhamnetin,C16H12O7,316.05830274,Typha angustifolia,Typha,KNApSAcK
23,C00004635,480-19-3,Isorhamnetin,C16H12O7,316.05830274,Typha latifolia,Typha,KNApSAcK
24,C00004635,480-19-3,Isorhamnetin,C16H12O7,316.05830274,Typha angustata,Typha,KNApSAcK
25,C00005167,32602-81-6,Kaempferol 3-neohesperidoside,C27H30O15,594.15847029,Typha spp.,Typha,KNApSAcK
26,C00005219,55804-74-5,Clitorin,C33H40O19,740.2163791,Typha angustifolia,Typha,KNApSAcK
27,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Typha angustifolia,Typha,KNApSAcK
28,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Typha angustata,Typha,KNApSAcK
29,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Typha latifolia,Typha,KNApSAcK
30,C00005412,32453-36-4,Quercetin 3-O-neohesperidoside,C27H30O16,610.15338491,Typha latifolia,Typha,KNApSAcK
31,C00005413,153-18-4,Quercetin 3-rutinoside,C27H30O16,610.15338491,Typha angustata,Typha,KNApSAcK
32,C00005456,55696-57-6,Manghaslin,C33H40O20,756.21129372,Typha spp.,Typha,KNApSAcK
33,C00005525,5041-82-7,Isorhamnetin 3-O-beta-D-glucopyranoside,C22H22O12,478.11112617,Typha latifolia,Typha,KNApSAcK
34,C00005547,55033-90-4,Isorhamnetin 3-O-neohesperidoside,C28H32O16,624.16903498,Typha latifolia,Typha,KNApSAcK
35,C00005547,55033-90-4,Isorhamnetin 3-O-neohesperidoside,C28H32O16,624.16903498,Typha angustata,Typha,KNApSAcK
36,C00005573,104472-68-6,Typhaneoside,C34H42O20,770.22694379,Typha latifolia,Typha,KNApSAcK
37,C00005573,104472-68-6,Typhaneoside,C34H42O20,770.22694379,Typha angustata,Typha,KNApSAcK
38,C00005573,104472-68-6,Typhaneoside,C34H42O20,770.22694379,Typha angustifolia,Typha,KNApSAcK
39,C00005583,119945-81-2,Isorhamnetin 3-rutinoside-7-rhamnoside,C34H42O20,770.22694379,Typha latifolia,Typha,KNApSAcK
40,C00005605,89648-74-8,"Quercetin 3,3'-dimethyl ether 4'-glucoside",C23H24O12,492.12677623,Typha latifolia,Typha,KNApSAcK
41,C00007247,463-40-1,alpha-Linolenic acid,C18H30O2,278.2245802,Typha domingensis P.,Typha,KNApSAcK
42,C00007261,23582-83-4,5-Dehydroepisterol,C28H44O,396.33921603,Leptosphaeria typhae,Typha,KNApSAcK
43,C00007290,58-86-6,D-Xylose,C5H10O5,150.05282343,Typha angustifolia,Typha,KNApSAcK
