,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001414,51-45-6,Histamine,C5H9N3,111.07964731,Sarracenia spp.,Sarracenia,KNApSAcK
1,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia purpurea,Sarracenia,KNApSAcK
2,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia psittacina,Sarracenia,KNApSAcK
3,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia oreophila,Sarracenia,KNApSAcK
4,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia rubra,Sarracenia,KNApSAcK
5,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia leucophylla,Sarracenia,KNApSAcK
6,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia flava,Sarracenia,KNApSAcK
7,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia alata,Sarracenia,KNApSAcK
8,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Sarracenia minor,Sarracenia,KNApSAcK
9,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia rubra,Sarracenia,KNApSAcK
10,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia alata,Sarracenia,KNApSAcK
11,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia flava,Sarracenia,KNApSAcK
12,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia leucophylla,Sarracenia,KNApSAcK
13,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia minor,Sarracenia,KNApSAcK
14,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia oreophila,Sarracenia,KNApSAcK
15,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia psittacina,Sarracenia,KNApSAcK
16,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Sarracenia purpurea,Sarracenia,KNApSAcK
17,C00010790,59653-37-1,Sarracenin,C11H14O5,226.08412356,Sarracenia flava,Sarracenia,KNApSAcK
18,C00021224,13159-28-9,Betulinaldehyde,C30H48O2,440.36543078,Sarracenia flava,Sarracenia,KNApSAcK
19,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia alata,Sarracenia,KNApSAcK
20,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia flava,Sarracenia,KNApSAcK
21,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia leucophylla,Sarracenia,KNApSAcK
22,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia minor,Sarracenia,KNApSAcK
23,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia oreophila,Sarracenia,KNApSAcK
24,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia psittacina,Sarracenia,KNApSAcK
25,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia purpurea,Sarracenia,KNApSAcK
26,C00051896,3637-14-7,5-Ketooctanoic acid,C8H14O3,158.09429431,Sarracenia rubra,Sarracenia,KNApSAcK
27,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia psittacina,Sarracenia,KNApSAcK
28,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia oreophila,Sarracenia,KNApSAcK
29,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia minor,Sarracenia,KNApSAcK
30,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia leucophylla,Sarracenia,KNApSAcK
31,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia flava,Sarracenia,KNApSAcK
32,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia alata,Sarracenia,KNApSAcK
33,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia rubra,Sarracenia,KNApSAcK
34,C00051897,30880-59-2,5-Ketooctanal,C8H14O2,142.09937969,Sarracenia purpurea,Sarracenia,KNApSAcK
