,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00006449,159194-98-6,Lanceolatin A(biflavonoid),C30H20O10,540.10564686,Lophira lanceolata,Ophira,KNApSAcK
1,C00006450,159194-99-7,Lanceolatin B,C31H22O10,554.12129692,Lophira lanceolata,Ophira,KNApSAcK
2,C00006547,131989-86-1,Bongosin,C30H22O7,494.13655306,Lophira alata,Ophira,KNApSAcK
3,C00006548,123442-40-0,Lophirone B,C30H22O8,510.13146768,Lophira lanceolata,Ophira,KNApSAcK
4,C00006548,123442-40-0,Lophirone B,C30H22O8,510.13146768,Lophira alata,Ophira,KNApSAcK
5,C00006549,133740-28-0,Lophirone H,C30H24O8,512.14711774,Lophira lanceolata,Ophira,KNApSAcK
6,C00006554,123442-42-2,Lophirone C,C30H22O8,510.13146768,Lophira alata,Ophira,KNApSAcK
7,C00006554,123442-42-2,Lophirone C,C30H22O8,510.13146768,Lophira lanceolata,Ophira,KNApSAcK
8,C00006556,144078-18-2,Azobechalcone A,C31H26O8,526.16276781,Lophira alata,Ophira,KNApSAcK
9,C00006558,119264-65-2,Mbamichalcone,C30H26O8,514.16276781,Lophira alata,Ophira,KNApSAcK
10,C00006559,122621-92-5,Isombamichalcone,C30H26O8,514.16276781,Lophira lanceolata,Ophira,KNApSAcK
11,C00006560,133813-45-3,Lophirone F,C30H24O9,528.14203237,Lophira alata,Ophira,KNApSAcK
12,C00006560,133813-45-3,Lophirone F,C30H24O9,528.14203237,Lophira lanceolata,Ophira,KNApSAcK
13,C00006561,133813-46-4,Lophirone G,C30H24O9,528.14203237,Lophira lanceolata,Ophira,KNApSAcK
14,C00006587,110383-39-6,Lophirone A,C30H22O8,510.13146768,Lophira alata,Ophira,KNApSAcK
15,C00006587,110383-39-6,Lophirone A,C30H22O8,510.13146768,Lophira lanceolata,Ophira,KNApSAcK
16,C00006595,122585-40-4,Lophirachalcone,C60H48O15,1008.29932087,Lophira lanceolata,Ophira,KNApSAcK
17,C00006596,144126-00-1,Isolophirachalcone,C60H48O15,1008.29932087,Lophira alata,Ophira,KNApSAcK
18,C00007165,122127-70-2,Lophirone D,C24H16O6,400.09468824,Lophira lanceolata,Ophira,KNApSAcK
19,C00007166,122127-72-4,Lophirone E,C23H16O5,372.09977362,Lophira lanceolata,Ophira,KNApSAcK
20,C00008801,142451-50-1,Alatachalcone,C60H48O15,1008.29932087,Lophira alata,Ophira,KNApSAcK
21,C00008802,142674-62-2,Lophiroflavan A,C60H48O15,1008.29932087,Lophira alata,Ophira,KNApSAcK
22,C00008803,145022-93-1,Lophiroflavan B,C60H50O15,1010.31497093,Lophira alata,Ophira,KNApSAcK
23,C00014542,145107-55-7,Lophiroflavan C,C60H50O15,1010.31497093,Lophira alata,Ophira,KNApSAcK
24,C00014544,235426-08-1,Azobechalcone,C90H70O22,1502.43587392,Lophira alata,Ophira,KNApSAcK
25,C00014712,155548-31-5,Lophirone I,C23H16O5,372.09977362,Lophira lanceolata,Ophira,KNApSAcK
