,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00006620,19045-96-6,Gesnerin,C21H21O9,417.11855727,Sinningia cardinalis,Sinningia,KNApSAcK
0,C00007881,4547-85-7,Isosalipurposide,C21H22O10,434.12129692,Cyrtandra pendula,Cyrtandra,KNApSAcK
1,C00008045,480-69-3,Cernuoside,C21H20O11,448.10056148,Cyrtandra oblongifolia,Cyrtandra,KNApSAcK
0,C00002075,72741-87-8,Swainsonine,C8H15NO3,173.10519335,Astragalus didymocarpus,Didymocarpus,KNApSAcK
1,C00003147,6753-98-6,alpha-Caryophyllene (obsol.),C15H24,204.18780077,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
2,C00004070,4431-47-4,"5,8-Dihydroxy-7-methoxyflavone",C16H12O5,284.06847349,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
3,C00006657,33012-73-6,Sambicyanin,C26H29O15.Cl,616.11949797,Didymocarpus corchorifolia,Didymocarpus,KNApSAcK
4,C00006936,1775-97-9,Flavokawin B,C17H16O4,284.104859,Didymocarpus corchorifolia,Didymocarpus,KNApSAcK
5,C00006959,42438-78-8,Pashanone,C17H16O5,300.09977362,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
6,C00006962,70185-52-3,Helilandin B,C18H18O5,314.11542369,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
7,C00006982,521-51-7,Pedicin,C18H18O6,330.11033831,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
8,C00006983,71326-08-4,Isodidymocarpin,C18H18O6,330.11033831,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
9,C00006984,80405-08-9,"3'-Hydroxy-2',4',5',6'-tetramethoxychalcone",C19H20O6,344.12598837,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
10,C00006986,518-58-1,Pedicellin,C20H22O6,358.14163844,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
11,C00007040,60433-78-5,Aurentiacin A,C17H16O4,284.104859,Didymocarpus aurantiaca,Didymocarpus,KNApSAcK
12,C00007040,60433-78-5,Aurentiacin A,C17H16O4,284.104859,Didymocarpus aurentiacum,Didymocarpus,KNApSAcK
13,C00007043,58969-62-3,Aurentiacin,C18H18O4,298.12050906,Didymocarpus aurantiaca,Didymocarpus,KNApSAcK
14,C00007043,58969-62-3,Aurentiacin,C18H18O4,298.12050906,Didymocarpus podocarpa,Didymocarpus,KNApSAcK
15,C00007043,58969-62-3,Aurentiacin,C18H18O4,298.12050906,Didymocarpus aurentiacum,Didymocarpus,KNApSAcK
16,C00007174,5064-02-8,Pedicinin,C16H12O6,300.06338812,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
17,C00007175,77646-06-1,Methylpedicinin,C17H14O6,314.07903818,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
18,C00008045,480-69-3,Cernuoside,C21H20O11,448.10056148,Didymocarpus malayanus,Didymocarpus,KNApSAcK
19,C00008159,72061-65-5,Didymocarpin A,C17H16O6,316.09468824,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
20,C00008160,,Isopedicin,C18H18O6,330.11033831,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
21,C00008161,75428-50-1,"5-Hydroxy-6,7,8-trimethoxyflavanone",C18H18O6,330.11033831,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
22,C00014433,252235-10-2,"4,3'-Hydroxy-2',4',5',6'-methoxychalcone",C19H20O7,360.12090299,Didymocarpus leucocalyx,Didymocarpus,KNApSAcK
23,C00014583,252238-41-8,Didymocalyxin B,C28H22O7,470.13655306,Didymocarpus leucocalyx,Didymocarpus,KNApSAcK
24,C00029550,15345-89-8,"5,6-Dehydrokawain",C14H12O3,228.07864425,Didymocarpus pedicellata,Didymocarpus,KNApSAcK
25,C00029550,15345-89-8,"5,6-Dehydrokawain",C14H12O3,228.07864425,Didymocarpus aurantiaca,Didymocarpus,KNApSAcK
26,C00030128,252238-40-7,Didymocalyxin A,C24H22O9,454.1263823,Didymocarpus leucocalyx,Didymocarpus,KNApSAcK
27,C00030129,252238-42-9,Didymocalyxin C,C21H16O7,380.08960287,Didymocarpus leucocalyx,Didymocarpus,KNApSAcK
0,C00000614,458-35-5,Coniferyl alcohol,C10H12O3,180.07864425,Aeschynanthus bracteatus,Aeschynanthus,KNApSAcK
1,C00000631,421546-95-4,"3-(beta-D-Glucopyranosyloxymethyl)-2-(4-hydroxy-3-methoxyphenyl)-5-(3-hydroxypropyl)-7-methoxy-(2R,3S)-dihydrobenzofuran",C26H34O11,522.21011193,Aeschynanthus bracteatus,Aeschynanthus,KNApSAcK
2,C00000856,99-96-7,4-hydroxybenzoic acid,C7H6O3,138.03169406,Aeschynanthus bracteatus,Aeschynanthus,KNApSAcK
3,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Aeschynanthus bracteatus,Aeschynanthus,KNApSAcK
4,C00002683,5463-22-9,Vanillin,C8H8O3,152.04734412,Aeschynanthus bracteatus,Aeschynanthus,KNApSAcK
