,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000164,473-15-4,(+)-beta-Eudesmol,C15H26O,222.19836545,Cannabis inflorescences,Canna,KNApSAcK
1,C00000320,24512-63-8,Geniposide,C17H24O10,388.13694699,Vitex cannabifolia Sieb.et.Zucc.,Canna,KNApSAcK
2,C00000602,27003-73-2,(+)-Lariciresinol,C20H24O6,360.1572885,Hibiscus cannabinus,Canna,KNApSAcK
3,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Cannabis sativa,Canna,KNApSAcK
4,C00000659,40957-99-1,Medioresinol,C21H24O7,388.15220312,Hibiscus cannabinus,Canna,KNApSAcK
5,C00000663,144506-17-2,Cannabisin B,C34H32N2O8,596.21586601,Cannabis sativa,Canna,KNApSAcK
6,C00000664,144506-19-4,Cannabisin D,C36H36N2O8,624.24716614,Cannabis sativa,Canna,KNApSAcK
7,C00000665,80510-06-1,(+-)-Grossamide,C36H36N2O8,624.24716614,Cannabis sativa,Canna,KNApSAcK
8,C00000666,170171-94-5,(+-)-Demethylgrossamide,C35H34N2O8,610.23151608,Cannabis sativa,Canna,KNApSAcK
9,C00000667,130508-46-2,Cannabisin A,C34H30N2O8,594.20021595,Cannabis sativa,Canna,KNApSAcK
10,C00000668,163136-16-1,Cannabisin E,C36H38N2O9,642.25773083,Cannabis sativa,Canna,KNApSAcK
11,C00000669,163136-19-4,Cannabisin F,C36H36N2O8,624.24716614,Cannabis sativa,Canna,KNApSAcK
12,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Cannabis sativa,Canna,KNApSAcK
13,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Cannabis indica,Canna,KNApSAcK
14,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Cannabis inflorescences,Canna,KNApSAcK
15,C00000806,18172-67-3,(-)-beta-Pinene,C10H16,136.12520051,Cannabis inflorescences,Canna,KNApSAcK
16,C00000823,138-86-3,Limonene,C10H16,136.12520051,Cannabis inflorescences,Canna,KNApSAcK
17,C00000846,763-10-0,Geranyl diphospate,C10H20O7P2,314.06842597,Cannabis indica,Canna,KNApSAcK
18,C00000846,763-10-0,Geranyl diphospate,C10H20O7P2,314.06842597,Cannabis inflorescences,Canna,KNApSAcK
19,C00000846,763-10-0,Geranyl diphospate,C10H20O7P2,314.06842597,Cannabis sativa,Canna,KNApSAcK
20,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Cannabis inflorescences,Canna,KNApSAcK
21,C00000907,13058-04-3,Farnesyl pyrophosphate,C15H28O7P2,382.13102623,Cannabis inflorescences,Canna,KNApSAcK
22,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Cannabis inflorescences,Canna,KNApSAcK
23,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Cannabis indica,Canna,KNApSAcK
24,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Cannabis sativa,Canna,KNApSAcK
25,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Cannabis indica,Canna,KNApSAcK
26,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Cannabis sativa L.,Canna,KNApSAcK
27,C00001055,4261-42-1,Isoorientin,C21H20O11,448.10056148,Vitex cannabifolia Sieb.et.Zucc.,Canna,KNApSAcK
28,C00001078,28608-75-5,Orientin,C21H20O11,448.10056148,Vitex cannabifolia Sieb.et.Zucc.,Canna,KNApSAcK
29,C00001096,27782-63-4,Santin,C18H16O7,344.08960287,Eupatorium cannabinum,Canna,KNApSAcK
30,C00001555,535-83-1,Trigonelline,C7H7NO2,137.04767848,Cannabis sativa,Canna,KNApSAcK
31,C00002074,471-87-4,Stachydrine,C7H13NO2,143.09462867,Urtica cannabina,Canna,KNApSAcK
32,C00002111,6029-84-1,Rinderine,C15H25NO5,299.17327292,Eupatorium cannabinum,Canna,KNApSAcK
33,C00002111,6029-84-1,Rinderine,C15H25NO5,299.17327292,Eupatorium cannabium,Canna,KNApSAcK
34,C00002121,551-58-6,Supinine,C15H25NO4,283.17835829,Eupatorium cannabinum,Canna,KNApSAcK
35,C00002320,57682-64-1,Cannabisativine,C21H39N3O3,381.29914213,Cannabis sativa,Canna,KNApSAcK
36,C00002376,18719-76-1,Antirrhinin,C27H31O15.Cl,630.13514803,Canna x generalis,Canna,KNApSAcK
37,C00002419,20675-51-8,Cannabichromene,C21H30O2,314.2245802,Cannabis sativa,Canna,KNApSAcK
38,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Hibiscus cannabinus,Canna,KNApSAcK
39,C00002641,13956-29-1,Cannabidiol,C21H30O2,314.2245802,Cannabis sativa var. indica,Canna,KNApSAcK
40,C00002641,13956-29-1,Cannabidiol,C21H30O2,314.2245802,Cannabis indica,Canna,KNApSAcK
41,C00002642,1244-58-2,Cannabidiolic acid,C22H30O4,358.21440945,Cannabis inflorescences,Canna,KNApSAcK
42,C00002642,1244-58-2,Cannabidiolic acid,C22H30O4,358.21440945,Cannabis sativa var. indica,Canna,KNApSAcK
43,C00002642,1244-58-2,Cannabidiolic acid,C22H30O4,358.21440945,Cannabis indica,Canna,KNApSAcK
44,C00002675,1972-08-3,delta9-tetrahydrocannabinol,C21H30O2,314.2245802,Cannabis indica,Canna,KNApSAcK
45,C00002675,1972-08-3,delta9-tetrahydrocannabinol,C21H30O2,314.2245802,Cannabis sativa,Canna,KNApSAcK
46,C00002689,498-02-2,3'-Methoxy-4'-hydroxyacetophenone,C9H10O3,166.06299419,Apocynum cannabinum,Canna,KNApSAcK
47,C00002698,99-93-4,p-Hydroxyacetophenone,C8H8O2,136.0524295,Apocynum cannabinum,Canna,KNApSAcK
48,C00002778,537-33-7,Sinapyl alcohol,C11H14O4,210.08920894,Urtica cannabina,Canna,KNApSAcK
49,C00002879,58436-28-5,Dihydroresveratrol,C14H14O3,230.09429431,Cannabis sativa,Canna,KNApSAcK
50,C00003047,78-70-6,(+-)-Linalool,C10H18O,154.1357652,Cannabis inflorescences,Canna,KNApSAcK
51,C00003068,11027-63-7,Agnuside,C22H26O11,466.14751167,Vitex cannabifolia Sieb.et.Zucc.,Canna,KNApSAcK
52,C00003110,87-44-5,beta-Caryophyllene,C15H24,204.18780077,Cannabis inflorescences,Canna,KNApSAcK
53,C00003139,489-86-1,Guaiol,C15H26O,222.19836545,Cannabis inflorescences,Canna,KNApSAcK
54,C00003147,6753-98-6,alpha-Caryophyllene (obsol.),C15H24,204.18780077,Cannabis inflorescences,Canna,KNApSAcK
55,C00003277,6750-25-0,Eupatolide,C15H20O3,248.1412445,Eupatorium cannabinum,Canna,KNApSAcK
56,C00003278,6856-01-5,Eupatoriopicrin,C20H26O6,362.17293856,Eupatorium cannabinum,Canna,KNApSAcK
57,C00003299,38458-58-1,Schkuhrin I,C22H28O8,420.17841787,Eupatorium cannabinum,Canna,KNApSAcK
58,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Cannabis inflorescences,Canna,KNApSAcK
59,C00003747,559-74-0,3-Friedelanone,C30H50O,426.38616622,Cannabis inflorescences,Canna,KNApSAcK
60,C00003755,111-02-4,All-trans-squalene,C30H50,410.39125159,Cannabis inflorescences,Canna,KNApSAcK
61,C00003757,1059-14-9,Taraxasterol,C30H50O,426.38616622,Eupatorium cannabinum,Canna,KNApSAcK
62,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Cannabis indica,Canna,KNApSAcK
63,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Cannabis inflorescences,Canna,KNApSAcK
64,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Cannabis sativa,Canna,KNApSAcK
65,C00004035,76735-57-4,Cannflavin A,C26H28O6,436.18858863,Cannabis sativa,Canna,KNApSAcK
66,C00004035,76735-57-4,Cannflavin A,C26H28O6,436.18858863,Cannabis indica,Canna,KNApSAcK
67,C00004036,76735-58-5,Cannflavin B,C21H20O6,368.12598837,Cannabis sativa,Canna,KNApSAcK
68,C00004036,76735-58-5,Cannflavin B,C21H20O6,368.12598837,Cannabis indica,Canna,KNApSAcK
69,C00004089,68097-13-2,6-Prenylapigenin,C20H18O5,338.11542369,Cannabis sativa L.,Canna,KNApSAcK
70,C00004533,548-83-4,Galangin,C15H10O5,270.05282343,Datisca cannabina,Canna,KNApSAcK
71,C00004562,480-15-9,Datiscetin,C15H10O6,286.04773805,Datisca cannabina,Canna,KNApSAcK
72,C00004563,55051-98-4,Datin,C16H12O6,300.06338812,Datisca cannabina,Canna,KNApSAcK
73,C00005120,68592-14-3,Galanginin,C21H20O10,432.10564686,Datisca cannabina,Canna,KNApSAcK
74,C00005123,16268-50-1,Galanginoside,C27H30O14,578.16355567,Datisca cannabina,Canna,KNApSAcK
75,C00005126,26260-14-0,Cannabin,C28H32O14,592.17920573,Datisca cannabina,Canna,KNApSAcK
76,C00005130,83008-42-8,Datiscanin,C21H20O11,448.10056148,Datisca cannabina,Canna,KNApSAcK
77,C00005131,16310-92-2,Datiscin,C27H30O15,594.15847029,Datisca cannabina,Canna,KNApSAcK
78,C00005189,482-38-2,Kaempferitrin,C27H30O14,578.16355567,Hibiscus cannabinus,Canna,KNApSAcK
79,C00005734,520-14-9,Myricetin 3'-glucoside,C21H20O13,480.09039073,Cannabis sativa var. indica,Canna,KNApSAcK
80,C00005793,482-34-8,Hibiscetin 3-glucoside,C21H20O14,496.08530535,Hibiscus cannabinus,Canna,KNApSAcK
81,C00006130,2326-34-3,Cytisoside,C22H22O10,446.12129692,Cannabis sativa,Canna,KNApSAcK
82,C00006200,64661-76-3,Flavocannabiside,C27H30O16,610.15338491,Cannabis sativa,Canna,KNApSAcK
83,C00006202,61361-16-8,Orientin 7-glucoside,C27H30O16,610.15338491,Cannabis sativa,Canna,KNApSAcK
