,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001479,18432-16-1,Glucoputranjivin,C10H19NO9S2,361.05012267,Salvadora pendula,Salvadora,KNApSAcK
1,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Salvadora persica,Salvadora,KNApSAcK
2,C00007346,499-26-3,Benzylglucosinolate,C14H19NO9S2,409.05012267,Salvadora persica,Salvadora,KNApSAcK
3,C00007805,19253-84-0,4-Hydroxybenzyl glucosinolate,C14H19NO10S2,425.0450373,Salvadora persica,Salvadora,KNApSAcK
0,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Marsupella emarginata,Pella,KNApSAcK
1,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Marsupella alpina,Pella,KNApSAcK
2,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Marsupella emarginata,Pella,KNApSAcK
3,C00000823,138-86-3,Limonene,C10H16,136.12520051,Marsupella emarginata,Pella,KNApSAcK
4,C00003029,79-92-5,Camphene,C10H16,136.12520051,Marsupella emarginata,Pella,KNApSAcK
5,C00003116,18431-82-8,beta-Chamigrene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
6,C00003162,475-20-7,Longifolene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
7,C00003181,511-59-1,beta-Santalene,C15H24,204.18780077,Marsupella alpina,Pella,KNApSAcK
8,C00003194,470-40-6,Thujopsene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
9,C00003203,14912-44-8,alpha-Ylangene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
10,C00007243,53060-59-6,(+)-alpha-Barbatene,C15H24,204.18780077,Marsupella aquatica,Pella,KNApSAcK
11,C00007453,33880-83-0,beta-Elemene,C15H24,204.18780077,Marsupella aquatica,Pella,KNApSAcK
12,C00007535,122-78-1,Benzeneacetaldehyde,C8H8O,120.05751488,Marsupella emarginata,Pella,KNApSAcK
13,C00007636,483-76-1,delta-Cadinene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
14,C00011067,508-32-7,Teresantanane,C10H16,136.12520051,Marsupella emarginata,Pella,KNApSAcK
15,C00012508,16982-00-6,(+)-Cuparene,C15H22,202.1721507,Marsupella emarginata,Pella,KNApSAcK
16,C00016976,26620-71-3,(-)-Aristolochene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
17,C00017467,34143-96-9,"1(10),8-Aristoladiene",C15H22,202.1721507,Marsupella emarginata,Pella,KNApSAcK
18,C00020130,24268-39-1,gamma-Muurolene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
19,C00021229,25246-27-9,allo-Aromadendrene,C15H24,204.18780077,Marsupella emarginata,Pella,KNApSAcK
20,C00021247,64340-33-6,Anastreptene,C15H22,202.1721507,Marsupella emarginata,Pella,KNApSAcK
21,C00021247,64340-33-6,Anastreptene,C15H22,202.1721507,Marsupella alpina,Pella,KNApSAcK
