,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000003,77-06-5,Gibberellin A3,C19H22O6,346.14163844,Dalbergia dolichopetala,Bergia,KNApSAcK
1,C00000004,468-44-0,Gibberellin A4,C19H24O5,332.16237388,Dalbergia dolichopetala,Bergia,KNApSAcK
2,C00000005,561-56-8,Gibberellin A5,C19H22O5,330.14672381,Dalbergia dolichopetala,Bergia,KNApSAcK
3,C00000008,7044-72-6,Gibberellin A8,C19H24O7,364.15220312,Dalbergia dolichopetala,Bergia,KNApSAcK
4,C00000020,19143-87-4,Gibberellin A20,C19H24O5,332.16237388,Dalbergia dolichopetala,Bergia,KNApSAcK
5,C00000028,32780-05-5,Gibberellin A28,C20H26O8,394.16276781,Dalbergia dolichopetala,Bergia,KNApSAcK
6,C00000100,87-51-4,Indole-3-acetic acid,C10H9NO2,175.06332854,Dalbergia dolichopetala,Bergia,KNApSAcK
7,C00000101,1912-33-0,Methyl indole-3-acetate,C11H11NO2,189.0789786,Dalbergia dolichopetala,Bergia,KNApSAcK
8,C00000114,526-55-6,Indole-3-ethanol,C10H11NO,161.08406398,Dalbergia dolichopetala,Bergia,KNApSAcK
9,C00000207,65-85-0,Benzoic acid,C7H6O2,122.03677944,Dalbergia spruceana,Bergia,KNApSAcK
10,C00000207,65-85-0,Benzoic acid,C7H6O2,122.03677944,Dalbergia cochinchinensis,Bergia,KNApSAcK
11,C00000257,1890-99-9,Xenognosin B,C16H12O5,284.06847349,Dalbergia odorifera,Bergia,KNApSAcK
12,C00000602,27003-73-2,(+)-Lariciresinol,C20H24O6,360.1572885,Nierembergia aristata,Bergia,KNApSAcK
13,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Dalbergia odorifera,Bergia,KNApSAcK
14,C00000845,106-24-1,(E)-geraniol,C10H18O,154.1357652,Boesenbergia rotunda (LINN.) MANSF.,Bergia,KNApSAcK
15,C00000945,492-14-8,Butin,C15H12O5,272.06847349,Dalbergia odorifera,Bergia,KNApSAcK
16,C00000950,494-48-4,"7,4'-Dihydroxyflavan",C15H14O3,242.09429431,Dalbergia latifolia,Bergia,KNApSAcK
17,C00000960,552-58-9,Eriodictyol,C15H12O6,288.06338812,Dalbergia odorifera,Bergia,KNApSAcK
18,C00000968,520-33-2,Hesperetin,C16H14O6,302.07903818,Dalbergia parviflora,Bergia,KNApSAcK
19,C00000969,446-71-9,Homoeriodictyol,C16H14O6,302.07903818,Dalbergia odorifera,Bergia,KNApSAcK
20,C00000977,578-86-9,Liquiritigenin,C15H12O4,256.07355887,Dalbergia odorifera,Bergia,KNApSAcK
21,C00000977,578-86-9,Liquiritigenin,C15H12O4,256.07355887,Dalbergia stevensonii,Bergia,KNApSAcK
22,C00000977,578-86-9,Liquiritigenin,C15H12O4,256.07355887,Dalbergia latifolia,Bergia,KNApSAcK
23,C00000977,578-86-9,Liquiritigenin,C15H12O4,256.07355887,Dalbergia ecastaphyllum,Bergia,KNApSAcK
24,C00000977,578-86-9,Liquiritigenin,C15H12O4,256.07355887,Dalbergia sissoides,Bergia,KNApSAcK
25,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Dalbergia odorifera,Bergia,KNApSAcK
26,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Dalbergia stevensonii,Bergia,KNApSAcK
27,C00000992,480-39-7,Dihydrochrysin,C15H12O4,256.07355887,Boesenbergia rotunda (LINN.) MANSF.,Bergia,KNApSAcK
28,C00000992,480-39-7,Dihydrochrysin,C15H12O4,256.07355887,Dalbergia odorifera,Bergia,KNApSAcK
29,C00000993,13241-31-1,Pinocembrin 7-rhamnosylglucoside,C27H32O13,564.18429111,Nierembergia hippomanica,Bergia,KNApSAcK
30,C00000999,2957-21-3,Sakuranetin,C16H14O5,286.08412356,Boesenbergia rotunda (L.) Mansf.Kulturpfl.,Bergia,KNApSAcK
31,C00000999,2957-21-3,Sakuranetin,C16H14O5,286.08412356,Dalbergia odorifera,Bergia,KNApSAcK
32,C00001028,21392-57-4,"5,7-Dimethoxyflavone",C17H14O4,282.08920894,Boesenbergia pandurata,Bergia,KNApSAcK
33,C00001042,26964-29-4,"Galangin 3,5,7-trimethyl ether",C18H16O5,312.09977362,Boesenbergia pandurata,Bergia,KNApSAcK
34,C00001059,38953-85-4,Isovitexin,C21H20O10,432.10564686,Dalbergia monetaria,Bergia,KNApSAcK
35,C00001062,1592-70-7,Isokaempferide,C16H12O6,300.06338812,Dalbergia odorifera,Bergia,KNApSAcK
36,C00001164,87-89-8,Inositol,C6H12O6,180.06338812,Dalbergia sissoo,Bergia,KNApSAcK
37,C00001454,99-18-3,Prunasin,C14H17NO6,295.10558728,Dalbergia spinosa,Bergia,KNApSAcK
38,C00001454,99-18-3,Prunasin,C14H17NO6,295.10558728,Dalbergia miscolobium,Bergia,KNApSAcK
39,C00001572,477-17-8,Hippeastrine,C17H17NO5,315.11067266,Sternbergia lutea,Bergia,KNApSAcK
40,C00001576,476-28-8,(-)-Lycorine,C16H17NO4,287.11575804,Sternbergia lutea,Bergia,KNApSAcK
41,C00001815,15248-39-2,Backebergine,C11H11NO2,189.0789786,Backebergia militaris,Bergia,KNApSAcK
42,C00002024,97744-98-4,Brunfelsamidine,C5H7N3,109.06399725,Nierembergia hippomanica,Bergia,KNApSAcK
43,C00002377,88110-66-1,"Cyanidin 3,5,3'-triglucoside",C33H41O21,773.21403338,Billbergia buchholtzii,Bergia,KNApSAcK
44,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Acacia ehrenbergiana,Bergia,KNApSAcK
45,C00002503,93-35-6,Umbelliferone,C9H6O3,162.03169406,Acacia ehrenbergiana,Bergia,KNApSAcK
46,C00002507,550-79-8,Afrormosin,C17H14O5,298.08412356,Dalbergia frutescens,Bergia,KNApSAcK
47,C00002509,51068-94-1,Betavulgarin,C17H12O6,312.06338812,Dalbergia spp.,Bergia,KNApSAcK
48,C00002510,491-80-5,Biochanin A,C16H12O5,284.06847349,Dalbergia odorifera,Bergia,KNApSAcK
49,C00002510,491-80-5,Biochanin A,C16H12O5,284.06847349,Dalbergia spruceana,Bergia,KNApSAcK
50,C00002510,491-80-5,Biochanin A,C16H12O5,284.06847349,Dalbergia lanceolaria,Bergia,KNApSAcK
51,C00002510,491-80-5,Biochanin A,C16H12O5,284.06847349,Dalbergia volubilis,Bergia,KNApSAcK
52,C00002510,491-80-5,Biochanin A,C16H12O5,284.06847349,Dalbergia nitidula,Bergia,KNApSAcK
53,C00002510,491-80-5,Biochanin A,C16H12O5,284.06847349,Dalbergia parviflora,Bergia,KNApSAcK
54,C00002511,53774-75-7,Bowdichione,C16H10O6,298.04773805,Dalbergia odorifera,Bergia,KNApSAcK
55,C00002511,53774-75-7,Bowdichione,C16H10O6,298.04773805,Dalbergia parviflora,Bergia,KNApSAcK
56,C00002512,32884-36-9,Cajanin,C16H12O6,300.06338812,Dalbergia parviflora,Bergia,KNApSAcK
57,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia baronii,Bergia,KNApSAcK
58,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia cochinchinensis,Bergia,KNApSAcK
59,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia cultrata,Bergia,KNApSAcK
60,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia miscolobium,Bergia,KNApSAcK
61,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia nitidula,Bergia,KNApSAcK
62,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia odorifera,Bergia,KNApSAcK
63,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia sissoides,Bergia,KNApSAcK
64,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia sissoo,Bergia,KNApSAcK
65,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia spruceana,Bergia,KNApSAcK
66,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia stevensonii,Bergia,KNApSAcK
67,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia cearensis,Bergia,KNApSAcK
68,C00002519,482-83-7,Dalbergin,C16H12O4,268.07355887,Dalbergia volubilis,Bergia,KNApSAcK
69,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia monetaria,Bergia,KNApSAcK
70,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia nitidula,Bergia,KNApSAcK
71,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia stevensonii,Bergia,KNApSAcK
72,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia baronii,Bergia,KNApSAcK
73,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia barretoana,Bergia,KNApSAcK
74,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia candenatensis,Bergia,KNApSAcK
75,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia volubilis,Bergia,KNApSAcK
76,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia spruceana,Bergia,KNApSAcK
77,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia cearensis,Bergia,KNApSAcK
78,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia parviflora,Bergia,KNApSAcK
79,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia odorifera,Bergia,KNApSAcK
80,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia ecastophyllum,Bergia,KNApSAcK
81,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia frutescens,Bergia,KNApSAcK
82,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia inundata,Bergia,KNApSAcK
83,C00002525,485-72-3,Formononetin,C16H12O4,268.07355887,Dalbergia lanceolaria,Bergia,KNApSAcK
84,C00002526,446-72-0,Genistein,C15H10O5,270.05282343,Hardenbergia violacea,Bergia,KNApSAcK
85,C00002526,446-72-0,Genistein,C15H10O5,270.05282343,Dalbergia odorifera,Bergia,KNApSAcK
86,C00002532,69393-95-9,(-)-Glycinol,C15H12O5,272.06847349,Pueraria thunbergiana,Bergia,KNApSAcK
87,C00002536,61135-95-3,4-Hydroxyhomopterocarpin,C17H16O5,300.09977362,Dalbergia odorifera,Bergia,KNApSAcK
88,C00002540,2345-17-7,Irisolidone,C17H14O6,314.07903818,Pueraria thunbergiana,Bergia,KNApSAcK
89,C00002542,66056-19-7,Licoisoflavone A,C20H18O6,354.11033831,Hardenbergia violacea,Bergia,KNApSAcK
90,C00002545,41743-56-0,Luteone,C20H18O6,354.11033831,Hardenbergia violacea,Bergia,KNApSAcK
91,C00002546,2035-15-6,(-)-Maackiain,C16H12O5,284.06847349,Dalbergia sericea,Bergia,KNApSAcK
92,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Dalbergia stevensonii,Bergia,KNApSAcK
93,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Dalbergia odorifera,Bergia,KNApSAcK
94,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Dalbergia sericea,Bergia,KNApSAcK
95,C00002547,32383-76-9,(-)-Medicarpin,C16H14O4,270.08920894,Dalbergia variabilis,Bergia,KNApSAcK
96,C00002548,58115-08-5,Melannin,C16H12O5,284.06847349,Dalbergia odorifera,Bergia,KNApSAcK
97,C00002548,58115-08-5,Melannin,C16H12O5,284.06847349,Dalbergia melanoxylon,Bergia,KNApSAcK
98,C00002549,4646-86-0,(R)-4-Methoxydalbergione,C16H14O3,254.09429431,Dalbergia retusa,Bergia,KNApSAcK
99,C00002549,4646-86-0,(R)-4-Methoxydalbergione,C16H14O3,254.09429431,Dalbergia nigra,Bergia,KNApSAcK
100,C00002549,4646-86-0,(R)-4-Methoxydalbergione,C16H14O3,254.09429431,Dalbergia odorifera,Bergia,KNApSAcK
101,C00002549,4646-86-0,(R)-4-Methoxydalbergione,C16H14O3,254.09429431,Dalbergia spp.,Bergia,KNApSAcK
102,C00002551,20878-97-1,(-)-Mucronulatol,C17H18O5,302.11542369,Dalbergia variabilis,Bergia,KNApSAcK
103,C00002554,480-23-9,Orobol,C15H10O6,286.04773805,Dalbergia odorifera,Bergia,KNApSAcK
104,C00002557,32361-88-9,Paniculatin,C27H30O15,594.15847029,Dalbergia nitidula,Bergia,KNApSAcK
105,C00002557,32361-88-9,Paniculatin,C27H30O15,594.15847029,Dalbergia paniculata,Bergia,KNApSAcK
106,C00002563,2284-31-3,Pratensein,C16H12O6,300.06338812,Dalbergia parviflora,Bergia,KNApSAcK
107,C00002564,552-59-0,Prunetin,C16H12O5,284.06847349,Dalbergia miscolobium,Bergia,KNApSAcK
108,C00002564,552-59-0,Prunetin,C16H12O5,284.06847349,Dalbergia violacea,Bergia,KNApSAcK
109,C00002564,552-59-0,Prunetin,C16H12O5,284.06847349,Dalbergia odorifera,Bergia,KNApSAcK
110,C00002565,90-29-9,Pseudobaptigenin,C16H10O5,282.05282343,Dalbergia sericea,Bergia,KNApSAcK
111,C00002565,90-29-9,Pseudobaptigenin,C16H10O5,282.05282343,Dalbergia latifolia,Bergia,KNApSAcK
112,C00002565,90-29-9,Pseudobaptigenin,C16H10O5,282.05282343,Dalbergia assamica,Bergia,KNApSAcK
113,C00002565,90-29-9,Pseudobaptigenin,C16H10O5,282.05282343,Dalbergia stevensonii,Bergia,KNApSAcK
114,C00002565,90-29-9,Pseudobaptigenin,C16H10O5,282.05282343,Dalbergia spruceana,Bergia,KNApSAcK
115,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Dalbergia volubilis,Bergia,KNApSAcK
116,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Dalbergia spp.,Bergia,KNApSAcK
117,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Pueraria thunbergiana,Bergia,KNApSAcK
118,C00002576,611-40-5,Tectoridin,C22H22O11,462.11621155,Dalbergia riparia,Bergia,KNApSAcK
119,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Dalbergia riparia,Bergia,KNApSAcK
120,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Dalbergia stevensonii Standl.,Bergia,KNApSAcK
121,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Dalbergia volubilis,Bergia,KNApSAcK
122,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Dalbergia odorifera,Bergia,KNApSAcK
123,C00002577,548-77-6,Tectorigenin,C16H12O6,300.06338812,Dalbergia parviflora,Bergia,KNApSAcK
124,C00002583,20879-05-4,(+)-Vestitol,C16H16O4,272.104859,Dalbergia variabilis,Bergia,KNApSAcK
125,C00002584,66211-83-4,Vestitone,C16H14O5,286.08412356,Dalbergia odorifera,Bergia,KNApSAcK
126,C00002739,487-11-6,Elemicin,C12H16O3,208.10994438,Dalbergia spruceana,Bergia,KNApSAcK
127,C00002892,41060-20-2,Orchinol,C16H16O3,256.10994438,Epimedium grandiflorum var. thunbergianum,Bergia,KNApSAcK
128,C00002896,27208-80-6,(E)-Piceid,C20H22O8,390.13146768,Eucalyptus abergiana,Bergia,KNApSAcK
129,C00002897,22139-77-1,Pinosylvin,C14H12O2,212.08372963,Dalbergia sissoo,Bergia,KNApSAcK
130,C00002903,501-36-0,Resveratrol,C14H12O3,228.07864425,Eucalyptus abergiana,Bergia,KNApSAcK
131,C00003444,5835-26-7,Isopimaric acid,C20H30O2,302.2245802,Boesenbergia rotunda (L.) Mansf.Kulturpfl.,Bergia,KNApSAcK
132,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Dalbergia volubilis,Bergia,KNApSAcK
133,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Dalbergia odorifera,Bergia,KNApSAcK
134,C00003738,559-70-6,beta-Amyrin,C30H50O,426.38616622,Ekebergia pterophylla,Bergia,KNApSAcK
135,C00003740,473-98-3,Betulin,C30H50O2,442.38108084,Dalbergia sericea,Bergia,KNApSAcK
136,C00003758,127-22-0,Taraxerol,C30H50O,426.38616622,Dalbergia sericea,Bergia,KNApSAcK
137,C00003795,520-28-5,Tectochrysin,C16H12O4,268.07355887,Boesenbergia pandurata,Bergia,KNApSAcK
138,C00003820,480-44-4,Acacetin,C16H12O5,284.06847349,Dalbergia odorifera,Bergia,KNApSAcK
139,C00003821,5631-70-9,"5,7,4'-Trimethoxyflavone",C18H16O5,312.09977362,Boesenbergia pandurata,Bergia,KNApSAcK
140,C00003871,855-97-0,"5,7,3',4'-Tetramethoxyflavone",C19H18O6,342.11033831,Boesenbergia pandurata,Bergia,KNApSAcK
141,C00004342,33579-63-4,Luteolin 3'-methyl ether 7-apiosyl-(1->2)-glucoside,C27H30O15,594.15847029,Dalbergia monetaria,Bergia,KNApSAcK
142,C00004502,150460-69-8,Luteolin 4'-rutinoside,C27H30O15,594.15847029,Dalbergia stipulacea,Bergia,KNApSAcK
143,C00004502,150460-69-8,Luteolin 4'-rutinoside,C27H30O15,594.15847029,Dalbergia spruceana,Bergia,KNApSAcK
144,C00004537,70786-48-0,"5-Hydroxy-3,7-dimethoxyflavone",C17H14O5,298.08412356,Boesenbergia pandurata,Bergia,KNApSAcK
145,C00004579,528-48-3,Fisetin,C15H10O6,286.04773805,Dalbergia odorifera,Bergia,KNApSAcK
146,C00004635,480-19-3,Isorhamnetin,C16H12O7,316.05830274,Dalbergia hupeana,Bergia,KNApSAcK
147,C00004653,1245-15-4,"5-Hydroxy-3,7,3',4'-tetramethoxyflavone",C19H18O7,358.10525293,Dalbergia retusa,Bergia,KNApSAcK
148,C00004655,1247-97-8,"3,5,7,3',4'-Pentamethoxyflavone",C20H20O7,372.12090299,Boesenbergia pandurata,Bergia,KNApSAcK
149,C00005396,63292-82-0,Quercetin 3-galactosyl-(1->4)-galactoside,C27H30O17,626.14829954,Dalbergia sericea,Bergia,KNApSAcK
150,C00005595,137129-37-4,Tamarixetin 3-robinobioside,C28H32O16,624.16903498,Wahlenbergia marginata,Bergia,KNApSAcK
151,C00005722,161833-36-9,"3,5,7,2',3',4'-Hexahydroxyflavone 3-glucoside",C21H20O13,480.09039073,Eupatorium sternbergianum,Bergia,KNApSAcK
152,C00006092,3682-02-8,Isohemiphloin,C21H22O10,434.12129692,Dalbergia odorifera,Bergia,KNApSAcK
153,C00006093,66026-81-1,8-C-Glucosylorobol,C21H20O11,448.10056148,Dalbergia nitidula,Bergia,KNApSAcK
154,C00006094,3681-99-0,Puerarin,C21H20O9,416.11073224,Pueraria thunbergiana,Bergia,KNApSAcK
155,C00006104,113349-18-1,6-C-Galactosylluteolin,C21H20O11,448.10056148,Muhlenbergia spp.,Bergia,KNApSAcK
156,C00006118,66026-80-0,Genistein 8-C-glucoside,C21H20O10,432.10564686,Dalbergia sissoo,Bergia,KNApSAcK
157,C00006118,66026-80-0,Genistein 8-C-glucoside,C21H20O10,432.10564686,Dalbergia nitidula,Bergia,KNApSAcK
158,C00006119,118949-92-1,6-C-Glucosylorobol,C21H20O11,448.10056148,Dalbergia monetaria,Bergia,KNApSAcK
159,C00006132,40522-83-6,Dalpanitin,C22H22O11,462.11621155,Dalbergia paniculata,Bergia,KNApSAcK
160,C00006139,52448-12-1,Prunetin 8-C-glucoside,C22H22O10,446.12129692,Dalbergia paniculata,Bergia,KNApSAcK
161,C00006145,118949-93-2,Orobol 8-C-(6''-acetylglucoside),C23H22O12,490.11112617,Dalbergia monetaria,Bergia,KNApSAcK
162,C00006153,56317-19-2,Isovolubilin,C23H24O9,444.14203237,Dalbergia volubilis,Bergia,KNApSAcK
163,C00006154,56312-87-9,Volubilin,C23H24O9,444.14203237,Dalbergia volubilis,Bergia,KNApSAcK
164,C00006155,58930-58-8,Volubilinin,C23H24O11,476.13186161,Dalbergia volubilis,Bergia,KNApSAcK
165,C00006157,118949-91-0,Orobol 6-C-(6''-acetylglucoside),C23H22O12,490.11112617,Dalbergia monetaria,Bergia,KNApSAcK
166,C00006165,133956-26-0,Dalpaniculin,C25H28O13,536.15299098,Dalbergia paniculata,Bergia,KNApSAcK
167,C00006180,37376-13-9,Dalpanin,C26H30O12,534.17372642,Dalbergia paniculata,Bergia,KNApSAcK
168,C00006245,118949-94-3,"Orobol 6,8-di-C-glucoside",C27H30O16,610.15338491,Dalbergia paniculata,Bergia,KNApSAcK
169,C00006245,118949-94-3,"Orobol 6,8-di-C-glucoside",C27H30O16,610.15338491,Dalbergia nitidula,Bergia,KNApSAcK
170,C00006571,85915-64-6,"(3S,4S)-3,4-trans-2',7-Dihydroxy-4'-methoxy-4-[(3S)-2',7-dihydroxy-4'-methoxyisoflavan-5'-yl]isoflavan",C32H30O8,542.19406794,Dalbergia nitidula,Bergia,KNApSAcK
171,C00006572,100477-95-0,3'-Hydroxyvestitol-(4->5')-vestitol,C32H30O9,558.18898256,Dalbergia odorifera,Bergia,KNApSAcK
172,C00006573,100477-97-2,Vestitol-(4->5')-vestitol,C32H30O8,542.19406794,Dalbergia odorifera,Bergia,KNApSAcK
173,C00006574,100477-99-4,5'-Methoxyvestitol-(4->5')-vestitol,C33H32O9,572.20463262,Dalbergia odorifera,Bergia,KNApSAcK
174,C00006575,100478-01-1,Mucronulatol-(4->5')-vestitol,C33H32O9,572.20463262,Dalbergia odorifera,Bergia,KNApSAcK
175,C00006576,100478-03-3,Claussequinone-(4->5')-vestitol,C32H28O9,556.17333249,Dalbergia odorifera,Bergia,KNApSAcK
176,C00006577,133738-49-5,Mucronulatol-(4->6)-naringenin,C32H28O10,572.16824712,Dalbergia odorifera,Bergia,KNApSAcK
177,C00006578,132586-73-3,"Vestitol-(6->3)-7,2'-dihydroxy-4'-methoxyflav-2-ene",C32H28O8,540.17841787,Dalbergia odorifera,Bergia,KNApSAcK
178,C00006579,132586-74-4,"Vestitol-(5'->3)-7,2'-dihydroxy-4'-methoxyflav-2-ene",C32H28O8,540.17841787,Dalbergia odorifera,Bergia,KNApSAcK
179,C00006580,132586-75-5,"Vestitol-(5'->3)-7,2'-dihydroxy-4'-methoxyflavone",C32H26O9,554.15768243,Dalbergia odorifera,Bergia,KNApSAcK
180,C00006581,116743-76-1,Vestitol-(5'->2)-2'-hydroxyformononetin,C32H26O9,554.15768243,Dalbergia nitidula,Bergia,KNApSAcK
181,C00006582,115321-26-1,Candenatone,C32H26O7,522.16785319,Dalbergia candenatensis,Bergia,KNApSAcK
182,C00006601,164124-44-1,Daljanelin A,C32H26O7,522.16785319,Dalbergia nitidula,Bergia,KNApSAcK
183,C00006602,164124-45-2,Daljanelin B,C32H26O7,522.16785319,Dalbergia nitidula,Bergia,KNApSAcK
184,C00006603,164124-46-3,Daljanelin C,C32H26O7,522.16785319,Dalbergia nitidula,Bergia,KNApSAcK
185,C00006604,164124-47-4,Daljanelin D,C32H28O7,524.18350325,Dalbergia nitidula,Bergia,KNApSAcK
186,C00006648,62058-43-9,Pelargonidin 3-rutinoside-5-glucoside,C33H41O19,741.22420413,Billbergia buchholtzii,Bergia,KNApSAcK
187,C00006677,,"Cyanidin 3-rutinoside-5,3'-diglucoside",C39H51O25,919.27194218,Billbergia buchholtzii,Bergia,KNApSAcK
188,C00006921,69470-84-4,4'-Hydroxy-2'-methoxychalcone,C16H14O3,254.09429431,Dalbergia cochinchinensis,Bergia,KNApSAcK
189,C00006925,961-29-5,Isoliquiritigenin,C15H12O4,256.07355887,Dalbergia stevensonii,Bergia,KNApSAcK
190,C00006925,961-29-5,Isoliquiritigenin,C15H12O4,256.07355887,Dalbergia ecastaphyllum,Bergia,KNApSAcK
191,C00006925,961-29-5,Isoliquiritigenin,C15H12O4,256.07355887,Dalbergia odorifera,Bergia,KNApSAcK
192,C00006925,961-29-5,Isoliquiritigenin,C15H12O4,256.07355887,Dalbergia sericea,Bergia,KNApSAcK
193,C00006927,51828-10-5,Isoliquiritigenin 2'-methy ether,C16H14O4,270.08920894,Dalbergia odorifera,Bergia,KNApSAcK
194,C00006934,18956-15-5,"2',6'-Dihydroxy-4'-methoxychalcone",C16H14O4,270.08920894,Boesenbergia pandurata,Bergia,KNApSAcK
195,C00006934,18956-15-5,"2',6'-Dihydroxy-4'-methoxychalcone",C16H14O4,270.08920894,Boesenbergia rotunda (L.) Mansf.Kulturpfl.,Bergia,KNApSAcK
196,C00006935,19309-14-9,Cardamomin,C16H14O4,270.08920894,Boesenbergia pandurata,Bergia,KNApSAcK
197,C00006935,19309-14-9,Cardamomin,C16H14O4,270.08920894,Boesenbergia rotunda (LINN.) MANSF.,Bergia,KNApSAcK
198,C00006936,1775-97-9,Flavokawin B,C17H16O4,284.104859,Boesenbergia pandurata,Bergia,KNApSAcK
199,C00006941,487-52-5,Butein,C15H12O5,272.06847349,Dalbergia odorifera,Bergia,KNApSAcK
