,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00010482,78693-92-2,Aralidioside,C18H24O13,448.12169086,Aralidium pinnatifidum,Aralidium,KNApSAcK
0,C00000001,545-97-1,Gibberellin A1,C19H24O6,348.1572885,Aralia cordata,Aralia,KNApSAcK
1,C00000004,468-44-0,Gibberellin A4,C19H24O5,332.16237388,Aralia cordata,Aralia,KNApSAcK
2,C00000015,13744-18-8,Gibberellin A15,C20H26O4,330.18310932,Aralia cordata,Aralia,KNApSAcK
3,C00000019,6980-44-5,Gibberellin A19,C20H26O6,362.17293856,Aralia cordata,Aralia,KNApSAcK
4,C00000020,19143-87-4,Gibberellin A20,C19H24O5,332.16237388,Aralia cordata,Aralia,KNApSAcK
5,C00000037,38231-54-8,Gibberellin A37,C20H26O5,346.17802394,Aralia cordata,Aralia,KNApSAcK
6,C00000044,36434-15-8,Gibberellin A44,C20H26O5,346.17802394,Aralia cordata,Aralia,KNApSAcK
7,C00000053,51576-08-0,Gibberellin A53,C20H28O5,348.193674,Aralia cordata,Aralia,KNApSAcK
8,C00000580,501-98-4,(E)-p-Coumaric acid,C9H8O3,164.04734412,Aralia elata,Aralia,KNApSAcK
9,C00000612,41451-68-7,(-)-Steganacin,C24H24O9,456.14203237,Steganotaenia araliacea,Aralia,KNApSAcK
10,C00000659,40957-99-1,Medioresinol,C21H24O7,388.15220312,Aralia bipinnata,Aralia,KNApSAcK
11,C00000704,41451-69-8,Steganangin,C27H28O9,496.17333249,Steganotaenia araliacea,Aralia,KNApSAcK
12,C00001235,593-39-5,Petroselinic acid,C18H34O2,282.25588033,Aralia spinosa,Aralia,KNApSAcK
13,C00001283,55297-87-5,Falcarindiol,C17H24O2,260.17763001,Aralia cordata,Aralia,KNApSAcK
14,C00002198,83-95-4,Skimmianine,C14H13NO4,259.08445791,Aralia bipinnata,Aralia,KNApSAcK
15,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Aralia fargesii,Aralia,KNApSAcK
16,C00002498,120-08-1,Aesculetin dimethyl ether,C11H10O4,206.05790881,Aralia chinensis,Aralia,KNApSAcK
17,C00002498,120-08-1,Aesculetin dimethyl ether,C11H10O4,206.05790881,Aralia fargesii,Aralia,KNApSAcK
18,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Aralia fargesii,Aralia,KNApSAcK
19,C00002503,93-35-6,Umbelliferone,C9H6O3,162.03169406,Aralia fargesii,Aralia,KNApSAcK
20,C00002599,24563-03-9,Dihydrocubebin,C20H22O6,358.14163844,Aralia bipinnata,Aralia,KNApSAcK
21,C00002608,26543-89-5,Hinokinin,C20H18O6,354.11033831,Aralia bipinnata,Aralia,KNApSAcK
22,C00002613,87084-98-8,Neoisostegane,C23H26O7,414.16785319,Steganotaenia araliacea,Aralia,KNApSAcK
23,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Aralia elata,Aralia,KNApSAcK
24,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Aralia bipinnata,Aralia,KNApSAcK
25,C00003518,52286-59-6,Ginsenoside Re,C48H82O18,946.55011582,Aralia elata,Aralia,KNApSAcK
26,C00003528,27013-91-8,Sapindoside A,C41H66O12,750.45542757,Aralia elata,Aralia,KNApSAcK
27,C00003538,26020-14-4,Calenduloside E,C36H56O9,632.39243339,Aralia elata,Aralia,KNApSAcK
28,C00003554,25406-56-8,Spinasaponin A,C42H66O14,794.44525682,Aralia elata,Aralia,KNApSAcK
29,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Euphorbia paralias,Aralia,KNApSAcK
30,C00003738,559-70-6,beta-Amyrin,C30H50O,426.38616622,Euphorbia paralias,Aralia,KNApSAcK
31,C00003740,473-98-3,Betulin,C30H50O2,442.38108084,Euphorbia paralias,Aralia,KNApSAcK
32,C00005385,60534-67-0,Quercetin 3'-xyloside,C20H18O11,434.08491142,Euphorbia paralias,Aralia,KNApSAcK
33,C00006655,31073-32-2,Cyanidin 3-lathyroside,C26H29O15,581.15064526,Aralia cordata,Aralia,KNApSAcK
34,C00006655,31073-32-2,Cyanidin 3-lathyroside,C26H29O15,581.15064526,Aralia elata,Aralia,KNApSAcK
35,C00007190,487-36-5,(+)-Pinoresinol,C20H22O6,358.14163844,Aralia bipinnata,Aralia,KNApSAcK
36,C00014854,155380-00-0,Peonidin 3-[2-(xylosyl)galactoside],C27H31O15,595.16629532,Aralia cordata,Aralia,KNApSAcK
37,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Aralia elata,Aralia,KNApSAcK
38,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Euphorbia paralias,Aralia,KNApSAcK
39,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Aralia cordata,Aralia,KNApSAcK
40,C00019064,508-02-1,Oleanolic acid,C30H48O3,456.3603454,Aralia chinensis,Aralia,KNApSAcK
41,C00029633,7372-30-7,Acetylursolic acid,C32H50O4,498.37091008,Euphorbia paralias,Aralia,KNApSAcK
42,C00029946,51415-02-2,Chikusetsusaponin IVa,C42H66O14,794.44525682,Aralia elata,Aralia,KNApSAcK
43,C00030395,11021-13-9,Ginsenoside Rb2,C53H90O22,1078.59237456,Aralia elata,Aralia,KNApSAcK
44,C00030759,112-61-8,Methyl octadecanoate,C19H38O2,298.28718046,Aralia elata,Aralia,KNApSAcK
45,C00030887,14162-53-9,Oleanolic acid 28-O-beta-D-glucopyranoside,C36H58O8,618.41316883,Aralia taibaiensis,Aralia,KNApSAcK
46,C00031687,116107-25-6,Collinsonidin,C41H66O13,766.4503422,Aralia elata,Aralia,KNApSAcK
47,C00031755,864165-46-8,Durupcoside C,C47H76O18,928.50316563,Aralia elata,Aralia,KNApSAcK
48,C00032467,545-46-0,Uvaol,C30H50O2,442.38108084,Euphorbia paralias,Aralia,KNApSAcK
49,C00032713,289649-54-3,Araliasaponin I (Aralia elata),C47H76O18,928.50316563,Aralia elata,Aralia,KNApSAcK
50,C00032713,289649-54-3,Araliasaponin I (Aralia elata),C47H76O18,928.50316563,Aralia decaisneana,Aralia,KNApSAcK
51,C00032714,289649-65-6,Araliasaponin II,C47H76O19,944.49808025,Aralia decaisneana,Aralia,KNApSAcK
52,C00032714,289649-65-6,Araliasaponin II,C47H76O19,944.49808025,Aralia elata,Aralia,KNApSAcK
53,C00032715,289649-66-7,Araliasaponin III (Aralia elata),C53H86O23,1090.55598906,Aralia decaisneana,Aralia,KNApSAcK
54,C00032715,289649-66-7,Araliasaponin III (Aralia elata),C53H86O23,1090.55598906,Aralia elata,Aralia,KNApSAcK
55,C00032716,289649-67-8,Araliasaponin IV,C54H88O24,1120.56655374,Aralia elata,Aralia,KNApSAcK
56,C00032716,289649-67-8,Araliasaponin IV,C54H88O24,1120.56655374,Aralia decaisneana,Aralia,KNApSAcK
57,C00032800,26020-15-5,Calenduloside G,C42H66O14,794.44525682,Aralia elata,Aralia,KNApSAcK
58,C00032814,7518-22-1,Araloside A,C47H74O18,926.48751556,Aralia manschurica,Aralia,KNApSAcK
59,C00032814,7518-22-1,Araloside A,C47H74O18,926.48751556,Aralia mandschurica,Aralia,KNApSAcK
60,C00032814,7518-22-1,Araloside A,C47H74O18,926.48751556,Aralia elata,Aralia,KNApSAcK
61,C00032814,7518-22-1,Araloside A,C47H74O18,926.48751556,Aralia elatal,Aralia,KNApSAcK
62,C00032814,7518-22-1,Araloside A,C47H74O18,926.48751556,Aralia schmidtii,Aralia,KNApSAcK
63,C00032854,184427-82-5,Congmuyenoside B,C54H88O24,1120.56655374,Aralia elata,Aralia,KNApSAcK
64,C00032933,155836-04-7,Elatoside A,C47H74O18,926.48751556,Aralia elata,Aralia,KNApSAcK
65,C00032934,156856-39-2,Elatoside C,C53H84O23,1088.54033899,Aralia elata,Aralia,KNApSAcK
66,C00032934,156856-39-2,Elatoside C,C53H84O23,1088.54033899,Aralia elatal,Aralia,KNApSAcK
67,C00032935,144118-18-3,Elatoside F,C52H84O21,1044.55050975,Aralia elata,Aralia,KNApSAcK
68,C00036735,340982-24-3,Araliasaponin IX,C53H86O23,1090.55598906,Aralia elata,Aralia,KNApSAcK
69,C00036736,340963-86-2,Araliasaponin V,C54H88O23,1104.57163912,Aralia elata,Aralia,KNApSAcK
70,C00036736,340963-86-2,Araliasaponin V,C54H88O23,1104.57163912,Aralia decaisneana,Aralia,KNApSAcK
