,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000134,21293-29-8,Abscisic acid,C15H20O4,264.13615913,Macaranga triloba,Macaranga,KNApSAcK
1,C00000954,68236-11-3,"6,8-Diprenylnaringenin",C25H28O5,408.193674,Macaranga conifera,Macaranga,KNApSAcK
2,C00001059,38953-85-4,Isovitexin,C21H20O10,432.10564686,Macaranga tanarius,Macaranga,KNApSAcK
3,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Macaranga barteri,Macaranga,KNApSAcK
4,C00002499,92-61-5,Scopoletin,C10H8O4,192.04225874,Macaranga triloba,Macaranga,KNApSAcK
5,C00002500,531-44-2,7-(beta-D-glucopyranosyloxy)-6-methoxycoumarin,C16H18O9,354.09508217,Macaranga tanarius,Macaranga,KNApSAcK
6,C00002647,149-91-7,Gallic acid,C7H6O5,170.0215233,Macaranga barteri,Macaranga,KNApSAcK
7,C00002743,1135-24-6,Ferulic acid,C10H10O4,194.05790881,Macaranga triloba,Macaranga,KNApSAcK
8,C00003758,127-22-0,Taraxerol,C30H50O,426.38616622,Macaranga triloba,Macaranga,KNApSAcK
9,C00004638,2068-02-2,"Quercetin 3,7-dimethyl ether",C17H14O7,330.0739528,Macaranga triloba,Macaranga,KNApSAcK
10,C00004646,33708-72-4,Pachypodol,C18H16O7,344.08960287,Macaranga triloba,Macaranga,KNApSAcK
11,C00004653,1245-15-4,"5-Hydroxy-3,7,3',4'-tetramethoxyflavone",C19H18O7,358.10525293,Macaranga triloba,Macaranga,KNApSAcK
12,C00004995,129385-65-5,Macarangin,C25H26O6,422.17293856,Macaranga denticulata,Macaranga,KNApSAcK
13,C00004995,129385-65-5,Macarangin,C25H26O6,422.17293856,Macaranga vedeliana,Macaranga,KNApSAcK
14,C00005010,94805-83-1,Isolicoflavonol,C20H18O6,354.11033831,Macaranga conifera,Macaranga,KNApSAcK
15,C00005083,102848-03-3,Macaflavone I,C25H24O6,420.1572885,Macaranga indica,Macaranga,KNApSAcK
16,C00005084,102822-11-7,Macaflavone II,C26H26O6,434.17293856,Macaranga indica,Macaranga,KNApSAcK
17,C00005413,153-18-4,Quercetin 3-rutinoside,C27H30O16,610.15338491,Macaranga tanarius,Macaranga,KNApSAcK
18,C00008197,31524-62-6,Isobavachin,C20H20O4,324.13615913,Macaranga conifera,Macaranga,KNApSAcK
19,C00008245,53846-50-7,8-Prenylnaringenin,C20H20O5,340.13107375,Macaranga conifera,Macaranga,KNApSAcK
20,C00008273,97126-57-3,Bonannione A,C25H28O5,408.193674,Macaranga alnifolia,Macaranga,KNApSAcK
21,C00008275,77822-21-0,"6,3',4'-Trimethoxyflavanone",C18H18O5,314.11542369,Macaranga peltata,Macaranga,KNApSAcK
22,C00008326,73676-38-7,Diplacone,C25H28O6,424.18858863,Macaranga alnifolia,Macaranga,KNApSAcK
23,C00008398,94392-48-0,"6,7-Dimethoxy-3',4'-methylenedioxyflavanone",C18H16O6,328.09468824,Macaranga indica,Macaranga,KNApSAcK
24,C00008621,55890-28-3,Lupinifolinol,C25H26O6,422.17293856,Macaranga conifera,Macaranga,KNApSAcK
25,C00008647,96917-35-0,Bonanniol A,C25H28O6,424.18858863,Macaranga alnifolia,Macaranga,KNApSAcK
26,C00008654,76556-05-3,Diplacol,C25H28O7,440.18350325,Macaranga alnifolia,Macaranga,KNApSAcK
27,C00011153,476-66-4,Ellagic acid,C14H6O8,302.00626717,Macaranga barteri,Macaranga,KNApSAcK
28,C00013516,229470-28-4,Isomacarangin,C25H26O6,422.17293856,Macaranga schweinfurthii,Macaranga,KNApSAcK
29,C00013542,443776-53-2,Denticulaflavonol,C35H42O6,558.29813907,Macaranga denticulata,Macaranga,KNApSAcK
30,C00014173,97134-79-7,Macarangaflavanone B,C25H28O5,408.193674,Macaranga pleiostemma,Macaranga,KNApSAcK
31,C00014186,171370-48-2,Macarangaflavanone A,C25H28O5,408.193674,Macaranga pleiostemma,Macaranga,KNApSAcK
32,C00014198,202054-73-7,Tomentosanol D,C20H20O6,356.12598837,Macaranga conifera,Macaranga,KNApSAcK
33,C00014212,531503-84-1,Phellodensin D,C20H20O6,356.12598837,Macaranga conifera,Macaranga,KNApSAcK
34,C00014231,509078-09-5,"5-Hydroxy-4'-methoxy-6'',6''-dimethylpyrano[2'',3'':7,8]flavanone",C21H20O5,352.13107375,Macaranga conifera,Macaranga,KNApSAcK
35,C00014254,352276-81-4,Tanariflavanone B,C30H34O6,490.23553882,Macaranga tanarius,Macaranga,KNApSAcK
36,C00014255,352276-80-3,Tanariflavanone A,C30H36O7,508.2461035,Macaranga tanarius,Macaranga,KNApSAcK
37,C00019144,5989-02-6,(-)-Loliolide,C11H16O3,196.10994438,Macaranga triloba,Macaranga,KNApSAcK
