,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002374,7084-24-4,Cyanidin 3-O-glucoside,C21H21O11.Cl,484.07723923,Tricyrtis formosana,Tricyrtis,KNApSAcK
1,C00002376,18719-76-1,Antirrhinin,C27H31O15.Cl,630.13514803,Tricyrtis formosana,Tricyrtis,KNApSAcK
2,C00006796,94977-38-5,Cyanidin 3-(6''-malonylglucoside),C24H23O14,535.10878045,Tricyrtis formosana,Tricyrtis,KNApSAcK
3,C00014765,617713-30-1,Cyanidin 3-(6-malonylglucoside)-8-C-glucoside,C30H32O19,696.15377884,Tricyrtis formosana,Tricyrtis,KNApSAcK
0,C00001151,57-50-1,D-Sucrose,C12H22O11,342.11621155,Fritillaria unibracteata,Fritillaria,KNApSAcK
1,C00001238,57-11-4,Octadecanoic acid,C18H36O2,284.27153039,Fritillaria unibracteata,Fritillaria,KNApSAcK
2,C00001327,19870-30-5,1-Tuliposide A,C11H18O8,278.10016755,Fritillaria imperialis,Fritillaria,KNApSAcK
3,C00001327,19870-30-5,1-Tuliposide A,C11H18O8,278.10016755,Fritillaria meleagris,Fritillaria,KNApSAcK
4,C00001490,73-24-5,Adenine,C5H5N5,135.0544952,Fritillaria cirrhosa,Fritillaria,KNApSAcK
5,C00001502,68-94-0,Hypoxanthine,C5H4N4O,136.03851078,Fritillaria cirrhosa,Fritillaria,KNApSAcK
6,C00001513,66-22-8,Uracil,C4H4N2O2,112.02727739,Fritillaria cirrhosa,Fritillaria,KNApSAcK
7,C00002245,4449-51-8,Cyclopamine,C27H41NO2,411.31372956,Fritillaria pallidiflora,Fritillaria,KNApSAcK
8,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria proylei,Fritillaria,KNApSAcK
9,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria pallidiflora,Fritillaria,KNApSAcK
10,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria meleagris,Fritillaria,KNApSAcK
11,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria imperialis,Fritillaria,KNApSAcK
12,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria cirrhosa,Fritillaria,KNApSAcK
13,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria delavayi,Fritillaria,KNApSAcK
14,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria yuminensis L.,Fritillaria,KNApSAcK
15,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria walujewii,Fritillaria,KNApSAcK
16,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria wabuensia,Fritillaria,KNApSAcK
17,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria ussuriensis,Fritillaria,KNApSAcK
18,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria unibracteata,Fritillaria,KNApSAcK
19,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria taipaiensis,Fritillaria,KNApSAcK
20,C00002251,61825-98-7,Imperialine,C27H43NO3,429.32429425,Fritillaria przewalskii,Fritillaria,KNApSAcK
21,C00002261,80-78-4,Solanidine,C27H43NO,397.334465,Fritillaria verticillata var.thunbergii,Fritillaria,KNApSAcK
22,C00002261,80-78-4,Solanidine,C27H43NO,397.334465,Fritillaria ussuriensis,Fritillaria,KNApSAcK
23,C00002261,80-78-4,Solanidine,C27H43NO,397.334465,Fritillaria tortifolia,Fritillaria,KNApSAcK
24,C00002261,80-78-4,Solanidine,C27H43NO,397.334465,Fritillaria cirrhosa,Fritillaria,KNApSAcK
25,C00002261,80-78-4,Solanidine,C27H43NO,397.334465,Fritillaria camtschatcensis,Fritillaria,KNApSAcK
26,C00002264,126-17-0,Solasodine,C27H43NO2,413.32937962,Fritillaria camtschatcensis,Fritillaria,KNApSAcK
27,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria wuyangensis,Fritillaria,KNApSAcK
28,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria verticillata,Fritillaria,KNApSAcK
29,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria ussuriensis,Fritillaria,KNApSAcK
30,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria thunbergii var. chekiangensis,Fritillaria,KNApSAcK
31,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria thunbergii,Fritillaria,KNApSAcK
32,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria roylei,Fritillaria,KNApSAcK
33,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria ningguoensis,Fritillaria,KNApSAcK
34,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria monantha,Fritillaria,KNApSAcK
35,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria lichuanensis x Fritillaria hupehensis,Fritillaria,KNApSAcK
36,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria karelinii,Fritillaria,KNApSAcK
37,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria hupehensis,Fritillaria,KNApSAcK
38,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria ebeiensis,Fritillaria,KNApSAcK
39,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria ebeiensis var. purpurea,Fritillaria,KNApSAcK
40,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Fritillaria thunbergii,Fritillaria,KNApSAcK
41,C00007444,58-61-7,Adenosine,C10H13N5O4,267.09675394,Fritillaria cirrhosa,Fritillaria,KNApSAcK
42,C00019674,58-96-8,Uridine,C9H12N2O6,244.06953613,Fritillaria cirrhosa,Fritillaria,KNApSAcK
43,C00019679,118-00-3,Guanosine,C10H13N5O5,283.09166856,Fritillaria cirrhosa,Fritillaria,KNApSAcK
44,C00019692,58-63-9,Inosine,C10H12N4O5,268.08076952,Fritillaria cirrhosa,Fritillaria,KNApSAcK
45,C00019698,50-89-5,Thymidine,C10H14N2O5,242.09027157,Fritillaria cirrhosa,Fritillaria,KNApSAcK
46,C00019698,50-89-5,Thymidine,C10H14N2O5,242.09027157,Fritillaria verticillata var.thunbergii,Fritillaria,KNApSAcK
47,C00019698,50-89-5,Thymidine,C10H14N2O5,242.09027157,Fritillaria ussuriensis,Fritillaria,KNApSAcK
48,C00019698,50-89-5,Thymidine,C10H14N2O5,242.09027157,Fritillaria przewalskii,Fritillaria,KNApSAcK
49,C00019698,50-89-5,Thymidine,C10H14N2O5,242.09027157,Fritillaria anhuiensis,Fritillaria,KNApSAcK
50,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria hupehensis,Fritillaria,KNApSAcK
51,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria ebeiensis var. purpurea,Fritillaria,KNApSAcK
52,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria anhuiensis,Fritillaria,KNApSAcK
53,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria walujewii,Fritillaria,KNApSAcK
54,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria wabuensia,Fritillaria,KNApSAcK
55,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria ussuriensis,Fritillaria,KNApSAcK
56,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria thunbergii,Fritillaria,KNApSAcK
57,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria taipaiensis,Fritillaria,KNApSAcK
58,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria siechuanica,Fritillaria,KNApSAcK
59,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria roylei,Fritillaria,KNApSAcK
60,C00027659,19773-24-1,"11-Deoxo-6-oxo-5alpha,6-dihydrojervine",C27H41NO3,427.30864418,Fritillaria pallidiflora,Fritillaria,KNApSAcK
