,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00003738,559-70-6,beta-Amyrin,C30H50O,426.38616622,Ekebergia pterophylla,Pterophylla,KNApSAcK
1,C00035357,17990-42-0,Oleanonic acid,C30H46O3,454.34469533,Ekebergia pterophylla,Pterophylla,KNApSAcK
2,C00036783,4707-47-5,Atraric acid,C10H12O4,196.07355887,Ekebergia pterophylla,Pterophylla,KNApSAcK
3,C00044566,638-97-1,beta-Amyrenone,C30H48O,424.37051615,Ekebergia pterophylla,Pterophylla,KNApSAcK
4,C00049121,915-05-9,Acetyl-beta-sitosterol,C31H52O2,456.3967309,Ekebergia pterophylla,Pterophylla,KNApSAcK
5,C00049281,210231-08-6,Pterophyllin 1,C15H14O3,242.09429431,Ekebergia pterophylla,Pterophylla,KNApSAcK
6,C00049282,210231-09-7,Pterophyllin 2,C15H12O3,240.07864425,Ekebergia pterophylla,Pterophylla,KNApSAcK
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
1,C00000149,6750-60-3,Espatulenol,C15H24O,220.18271539,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
2,C00000154,29803-82-5,trans-p-Menth-2-en-1-ol,C10H18O,154.1357652,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
3,C00000163,473-16-5,alpha-Eudesmol,C15H26O,222.19836545,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
4,C00000164,473-15-4,(+)-beta-Eudesmol,C15H26O,222.19836545,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
5,C00000165,1209-71-8,gamma-Eudesmol,C15H26O,222.19836545,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
6,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
7,C00000357,66-25-1,Hexanal,C6H12O,100.08881501,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
8,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
9,C00000804,546-80-5,(-)-3-Isothujone,C10H16O,152.12011513,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
10,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
11,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
12,C00000819,76-22-2,(+)-Camphor,C10H16O,152.12011513,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
13,C00000823,138-86-3,Limonene,C10H16,136.12520051,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
14,C00000830,15537-55-0,cis-Sabinene hydrate,C10H18O,154.1357652,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
15,C00000836,471-15-8,beta-Thujone,C10H16O,152.12011513,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
16,C00000853,123-35-3,beta-Myrcene,C10H16,136.12520051,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
17,C00001213,334-48-5,Capric acid,C10H20O2,172.14632988,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
18,C00001228,544-63-8,Myristic acid,C14H28O2,228.20893014,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
19,C00001233,57-10-3,Palmitic acid,C16H32O2,256.24023027,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
20,C00001259,91-20-3,Naphthalene,C10H8,128.06260026,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
21,C00001260,630-03-5,Nonacosane,C29H60,408.46950191,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
22,C00002084,60367-00-2,Doronine,C21H30ClNO8,459.16599465,Doronicum macrophyllum,Acrophyllum,KNApSAcK
23,C00003028,507-70-0,Borneol,C10H18O,154.1357652,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
24,C00003029,79-92-5,Camphene,C10H16,136.12520051,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
25,C00003032,473-06-3,Chrysanthenone,C10H14O,150.10446507,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
26,C00003039,122-03-2,Cuminal,C10H12O,148.08881501,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
27,C00003040,99-87-6,p-Cymene,C10H14,134.10955045,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
28,C00003046,105-87-3,Geranyl acetate,C12H20O2,196.14632988,Tanacetum macrophyllum,Acrophyllum,KNApSAcK
