,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000913,27664-65-9,15-cis-Phytofluene,C40H62,542.48515198,Viola tricolor,Viola,KNApSAcK
1,C00001055,4261-42-1,Isoorientin,C21H20O11,448.10056148,Viola yedoensis,Viola,KNApSAcK
2,C00001429,50-67-9,5-Hydroxytryptamine,C10H12N2O,176.09496302,Viola philipica,Viola,KNApSAcK
3,C00001434,61-54-1,Tryptamine,C10H12N2,160.1000484,Viola philipica,Viola,KNApSAcK
4,C00001620,6078-26-8,Bikhaconitine,C36H51NO11,673.34621148,Aconitum violaceum,Viola,KNApSAcK
5,C00001647,4491-19-4,Indaconitine,C34H47NO10,629.31999673,Aconitum violaceum,Viola,KNApSAcK
6,C00001707,2390-99-0,Chanoclavine-I,C16H20N2O,256.15756328,Ipomoea violacea,Viola,KNApSAcK
7,C00001718,478-94-4,Ergine,C16H17N3O,267.13716219,Ipomoea violacea,Viola,KNApSAcK
8,C00001722,60-79-7,Ergometrine,C19H23N3O2,325.179027,Ipomoea violacea,Viola,KNApSAcK
9,C00002526,446-72-0,Genistein,C15H10O5,270.05282343,Hardenbergia violacea,Viola,KNApSAcK
10,C00002542,66056-19-7,Licoisoflavone A,C20H18O6,354.11033831,Hardenbergia violacea,Viola,KNApSAcK
11,C00002545,41743-56-0,Luteone,C20H18O6,354.11033831,Hardenbergia violacea,Viola,KNApSAcK
12,C00002564,552-59-0,Prunetin,C16H12O5,284.06847349,Dalbergia violacea,Viola,KNApSAcK
13,C00002666,120-57-0,Piperonal,C8H6O3,150.03169406,Viola spp.,Viola,KNApSAcK
14,C00003787,126-29-4,Violaxanthin,C40H56O4,600.41786028,Viola tricolor,Viola,KNApSAcK
15,C00005749,,Myricetin 3-rutinoside-7-rhamnoside,C33H40O21,772.20620834,Viola spp.,Viola,KNApSAcK
16,C00006166,85700-46-5,6-C-beta-D-Xylopyranosyl-8-C-alpha-L-arabinopyranosylapigenin,C25H26O13,534.13734092,Viola yedoensis,Viola,KNApSAcK
17,C00006177,51938-32-0,Schaftoside,C26H28O14,564.14790561,Viola yedoensis,Viola,KNApSAcK
18,C00006187,83151-90-0,Isocarlinoside,C26H28O15,580.14282023,Viola yedoensis,Viola,KNApSAcK
19,C00006229,23666-13-9,Vicenin,C27H30O15,594.15847029,Viola yedoensis,Viola,KNApSAcK
20,C00006229,23666-13-9,Vicenin,C27H30O15,594.15847029,Viola tricolor,Viola,KNApSAcK
21,C00006230,40581-17-7,Violanthin,C27H30O14,578.16355567,Viola tricolor,Viola,KNApSAcK
22,C00006381,52012-29-0,Isoschaftoside,C26H28O14,564.14790561,Viola yedoensis,Viola,KNApSAcK
