,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002145,7689-03-4,Camptothecin,C20H16N2O4,348.11100701,Mappia foetida,Mappia,KNApSAcK
1,C00029611,39026-92-1,9-Methoxycamptothecin,C21H18N2O5,378.1215717,Mappia foetida Miers.,Mappia,KNApSAcK
0,C00002145,7689-03-4,Camptothecin,C20H16N2O4,348.11100701,Pyrenacantha klaineana,Pyrenacantha,KNApSAcK
0,C00000487,480-64-8,Orsellinic acid,C8H8O4,168.04225874,Caetonium cochliodes,Iodes,KNApSAcK
1,C00001490,73-24-5,Adenine,C5H5N5,135.0544952,Coffea eugeniodes,Iodes,KNApSAcK
2,C00001492,58-08-2,Caffeine,C8H10N4O2,194.08037559,Coffea eugeniodes,Iodes,KNApSAcK
3,C00001509,83-67-0,Theobromine,C7H8N4O2,180.06472553,Coffea eugeniodes,Iodes,KNApSAcK
4,C00001510,58-55-9,Theophylline,C7H8N4O2,180.06472553,Coffea eugeniodes,Iodes,KNApSAcK
5,C00003474,5947-49-9,Podocarpic acid,C17H22O3,274.15689457,Podocarpus dacrydiodes,Iodes,KNApSAcK
6,C00003650,469-38-5,Cycloartenol,C30H50O,426.38616622,Polypodiodes niponica,Iodes,KNApSAcK
7,C00007222,146-80-5,Xanthosine,C10H12N4O6,284.07568415,Coffea eugeniodes,Iodes,KNApSAcK
8,C00007224,131-99-7,IMP,C10H13N4O8P,348.04709991,Coffea eugeniodes,Iodes,KNApSAcK
9,C00007282,7200-26-2,"(S)-2,3-Epoxysqualene",C30H50O,426.38616622,Polypodiodes niponica,Iodes,KNApSAcK
10,C00007326,552-62-5,7-Methylxanthine,C6H6N4O2,166.04907547,Coffea eugeniodes,Iodes,KNApSAcK
11,C00007396,523-98-8,Xanthosine 5'-monophosphate,C10H13N4O9P,364.04201454,Coffea eugeniodes,Iodes,KNApSAcK
12,C00007572,29885-96-9,7-Methylxanthosine,C11H15N4O6,299.09915924,Coffea eugeniodes,Iodes,KNApSAcK
13,C00009266,135329-60-1,"Epiafzelechin-(2beta->7,4beta->8)-epiafzelechin-(4beta->8)-3'-deoxydryopteric acid",C47H38O17,874.21089979,Arachniodes exilis,Iodes,KNApSAcK
