,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00002678,5145-53-9,"3,3',4'-tri-O-methylellagic acid",C17H12O8,344.05321736,Irvingia gabonensis,Irvingia,KNApSAcK
1,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Irvingia gabonensis,Irvingia,KNApSAcK
2,C00056418,1073-26-3,2-Propionylpyrrole,C7H9NO,123.06841392,Irvingia gabonensis,Irvingia,KNApSAcK
0,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Klainedoxa gabonensis,Klainedoxa,KNApSAcK
0,C00000001,545-97-1,Gibberellin A1,C19H24O6,348.1572885,Mangifera indica,Mangifera,KNApSAcK
1,C00000003,77-06-5,Gibberellin A3,C19H22O6,346.14163844,Mangifera indica,Mangifera,KNApSAcK
2,C00000008,7044-72-6,Gibberellin A8,C19H24O7,364.15220312,Mangifera indica,Mangifera,KNApSAcK
3,C00000019,6980-44-5,Gibberellin A19,C20H26O6,362.17293856,Mangifera indica,Mangifera,KNApSAcK
4,C00000020,19143-87-4,Gibberellin A20,C19H24O5,332.16237388,Mangifera indica,Mangifera,KNApSAcK
5,C00000029,29774-53-6,Gibberellin A29,C19H24O6,348.1572885,Mangifera indica,Mangifera,KNApSAcK
6,C00000091,1637-39-4,trans-Zeatin,C10H13N5O,219.11201007,Mangifera indica,Mangifera,KNApSAcK
7,C00000092,1214-39-7,N6-Benzyladenine,C12H11N5,225.10144539,Mangifera indica,Mangifera,KNApSAcK
8,C00000093,23599-75-9,Dihydrozeatin,C10H15N5O,221.12766014,Mangifera indica,Mangifera,KNApSAcK
9,C00000094,2365-40-4,N6-(delta2-Isopentenyl)adenine,C10H13N5,203.11709545,Mangifera indica,Mangifera,KNApSAcK
10,C00000095,15896-46-5,9-Ribosyl-cis-zeatin,C15H21N5O5,351.15426882,Mangifera indica,Mangifera,KNApSAcK
11,C00000096,6025-53-2,9-Ribosyl-trans-zeatin,C15H21N5O5,351.15426882,Mangifera indica,Mangifera,KNApSAcK
12,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Mangifera indica,Mangifera,KNApSAcK
13,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Mangifera indica,Mangifera,KNApSAcK
14,C00000153,29803-81-4,cis-p-Menth-2-en-1-ol,C10H18O,154.1357652,Mangifera indica,Mangifera,KNApSAcK
15,C00000155,89-83-8,m-Thymol,C10H14O,150.10446507,Mangifera indica,Mangifera,KNApSAcK
16,C00000156,499-75-2,Carvacrol,C10H14O,150.10446507,Mangifera indica,Mangifera,KNApSAcK
17,C00000165,1209-71-8,gamma-Eudesmol,C15H26O,222.19836545,Mangifera indica,Mangifera,KNApSAcK
18,C00000175,74-85-1,Ethylene,C2H4,28.03130013,Mangifera indica,Mangifera,KNApSAcK
19,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Mangifera indica,Mangifera,KNApSAcK
20,C00000207,65-85-0,Benzoic acid,C7H6O2,122.03677944,Mangifera indica,Mangifera,KNApSAcK
21,C00000208,59-67-6,Vitamin B3,C6H5NO2,123.03202841,Mangifera indica,Mangifera,KNApSAcK
22,C00000319,17092-92-1,Dihydroactinidiolide,C11H16O2,180.11502975,Mangifera indica,Mangifera,KNApSAcK
23,C00000351,6728-26-3,(2E)-2-Hexanal,C6H10O,98.07316494,Mangifera indica,Mangifera,KNApSAcK
24,C00000352,69112-21-6,(E)-3-Hexenal,C6H10O,98.07316494,Mangifera indica,Mangifera,KNApSAcK
25,C00000353,6789-80-6,cis-3-Hexenal,C6H10O,98.07316494,Mangifera indica,Mangifera,KNApSAcK
26,C00000355,928-97-2,trans-3-Hexenol,C6H12O,100.08881501,Mangifera indica,Mangifera,KNApSAcK
27,C00000356,928-96-1,cis-3-Hexen-1-ol,C6H12O,100.08881501,Mangifera indica,Mangifera,KNApSAcK
28,C00000357,66-25-1,Hexanal,C6H12O,100.08881501,Mangifera indica,Mangifera,KNApSAcK
29,C00000358,111-27-3,Hexan-1-ol,C6H14O,102.10446507,Mangifera indica,Mangifera,KNApSAcK
30,C00000614,458-35-5,Coniferyl alcohol,C10H12O3,180.07864425,Mangifera indica,Mangifera,KNApSAcK
31,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Mangifera indica,Mangifera,KNApSAcK
32,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Mangifera indica,Mangifera,KNApSAcK
33,C00000621,501-92-8,Chavicol,C9H10O,134.07316494,Mangifera indica,Mangifera,KNApSAcK
34,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Mangifera indica,Mangifera,KNApSAcK
35,C00000769,328-50-7,alpha-Ketoglutaric acid,C5H6O5,146.0215233,Mangifera indica,Mangifera,KNApSAcK
36,C00000775,59-43-8,Thiamine,C12H17N4OS,265.11230692,Mangifera indica,Mangifera,KNApSAcK
37,C00000803,5989-54-8,(-)-Limonene,C10H16,136.12520051,Mangifera indica,Mangifera,KNApSAcK
38,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Mangifera indica,Mangifera,KNApSAcK
39,C00000806,18172-67-3,(-)-beta-Pinene,C10H16,136.12520051,Mangifera indica,Mangifera,KNApSAcK
