,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00003071,20770-65-4,Antirrinoside,C15H22O10,362.12129692,Cymbalaria muralis Gaertn.Meyer et Scherb.,Cymba,KNApSAcK
1,C00003073,479-98-1,Aucubin,C15H22O9,346.1263823,Veronica cymbalaria,Cymba,KNApSAcK
2,C00003073,479-98-1,Aucubin,C15H22O9,346.1263823,Vernoica cymbalaria,Cymba,KNApSAcK
3,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Vernoica cymbalaria,Cymba,KNApSAcK
4,C00003075,2415-24-9,Catalpol,C15H22O10,362.12129692,Veronica cymbalaria,Cymba,KNApSAcK
5,C00010477,,Alyscialactone,C10H16O4,200.104859,Cymbalaria muralis,Cymba,KNApSAcK
6,C00010513,50932-20-2,Verproside,C22H26O13,498.13734092,Veronica cymbalaria,Cymba,KNApSAcK
7,C00010513,50932-20-2,Verproside,C22H26O13,498.13734092,Vernoica cymbalaria,Cymba,KNApSAcK
8,C00010520,50981-09-4,Veronicoside,C22H26O11,466.14751167,Vernoica cymbalaria,Cymba,KNApSAcK
9,C00010521,50932-19-9,Verminoside,C24H28O13,524.15299098,Veronica cymbalaria,Cymba,KNApSAcK
10,C00010521,50932-19-9,Verminoside,C24H28O13,524.15299098,Vernoica cymbalaria,Cymba,KNApSAcK
11,C00010672,103744-84-9,Rehmaglutin D,C9H13ClO4,220.05023661,Cymbaria mongolica,Cymba,KNApSAcK
12,C00011510,122666-10-8,Kumepaloxane,C12H20BrClO,294.03860587,Haminoea cymbalum,Cymba,KNApSAcK
13,C00026766,60799-94-2,Milnamide D,C31H45N4O4,537.34408095,Cymbastela sp.,Cymba,KNApSAcK
14,C00026786,169181-24-2,Hemiasterlin A,C29H44N4O4,512.33625592,Cymbastela sp.,Cymba,KNApSAcK
15,C00026787,169181-25-3,Hemiasterlin B,C28H42N4O4,498.32060586,Cymbastela sp.,Cymba,KNApSAcK
16,C00027815,201338-44-5,Agelastatin C,C12H13BrN4O4,356.01201783,Cymbastela sp.,Cymba,KNApSAcK
17,C00027816,201338-45-6,Agelastatin D,C11H11BrN4O3,326.00145315,Cymbastela sp.,Cymba,KNApSAcK
18,C00028097,169181-26-4,Criamide A,C35H56N8O5,668.43736696,Cymbastela sp.,Cymba,KNApSAcK
19,C00028098,169181-27-5,Criamide B,C36H58N8O5,682.45301702,Cymbastela sp.,Cymba,KNApSAcK
20,C00030360,160262-60-2,Gardendiol,C10H14O4,198.08920894,Cymbaria mongolica,Cymba,KNApSAcK
21,C00032701,180028-16-4,Alpinoside,C18H24O11,416.13186161,Veronica cymbalaria,Cymba,KNApSAcK
22,C00034409,34779-62-9,Amphicoside,C23H28O13,512.15299098,Veronica cymbalaria,Cymba,KNApSAcK
23,C00034409,34779-62-9,Amphicoside,C23H28O13,512.15299098,Vernoica cymbalaria,Cymba,KNApSAcK
24,C00036395,259753-11-2,10-Acetoxymajoroside,C19H26O12,446.1424263,Veronica cymbalaria,Cymba,KNApSAcK
25,C00036573,132339-37-8,4-epi-Alyxialactone,C10H16O4,200.104859,Cymbaria mongolica,Cymba,KNApSAcK
26,C00037323,99946-04-0,Isoboonein,C9H14O3,170.09429431,Cymbaria mongolica,Cymba,KNApSAcK
27,C00037526,175889-13-1,Mussaenin A,C10H16O4,200.104859,Cymbaria mongolica,Cymba,KNApSAcK
28,C00038309,56973-43-4,6-O-Veratroylcatalpol,C24H30O13,526.16864105,Veronica cymbalaria,Cymba,KNApSAcK
29,C00044810,228266-40-8,HTI-286,C27H43N3O4,473.32535688,Cymbastella sp.,Cymba,KNApSAcK
30,C00049546,244157-92-4,Geodiamolide J,C28H38BrN3O7,607.18931349,Cymbastela sp.,Cymba,KNApSAcK
31,C00049547,244157-93-5,Geodiamolide K,C28H38ClN3O7,563.2398283,Cymbastela sp.,Cymba,KNApSAcK
32,C00049548,244157-94-6,Geodiamolide L,C28H40IN3O7,657.19109365,Cymbastela sp.,Cymba,KNApSAcK
33,C00049549,244157-95-7,Geodiamolide M,C28H40BrN3O7,609.20496355,Cymbastela sp.,Cymba,KNApSAcK
34,C00049550,244157-96-8,Geodiamolide N,C28H40ClN3O7,565.25547836,Cymbastela sp.,Cymba,KNApSAcK
35,C00049551,244157-97-9,Geodiamolide O,C28H40IN3O7,657.19109365,Cymbastela sp.,Cymba,KNApSAcK
36,C00049552,244157-98-0,Geodiamolide P,C28H40BrN3O7,609.20496355,Cymbastela sp.,Cymba,KNApSAcK
37,C00049553,244157-99-1,Geodiamolide R,C27H38IN3O7,643.17544359,Cymbastela sp.,Cymba,KNApSAcK
38,C00049764,152406-28-5,(-)-Agelastatin A,C12H13BrN4O3,340.01710321,Cymbastela sp.,Cymba,KNApSAcK
39,C00050206,67087-03-0,Pyraxinine,C6H8N4,136.07489628,Cymbastela cantharella,Cymba,KNApSAcK
