,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000149,6750-60-3,Espatulenol,C15H24O,220.18271539,Ligusticum chuanxiong,Hua,KNApSAcK
1,C00000503,161017-04-5,Xuxuarin A alpha,C56H70O7,854.51215459,Maytenus chuchuhuasca,Hua,KNApSAcK
2,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Ligusticum chuanxiong,Hua,KNApSAcK
3,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Ligusticum chuanxiong,Hua,KNApSAcK
4,C00000647,487-39-8,Phillygenin,C21H24O6,372.1572885,Bupleurum wenchuanense,Hua,KNApSAcK
5,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Garcinia xipshuanbannaensis,Hua,KNApSAcK
6,C00001417,539-15-1,Hordenine,C10H15NO,165.11536411,Espostoa huanucensis,Hua,KNApSAcK
7,C00001433,75-50-3,Trimethylamine,C3H9N,59.07349929,Ligusticum chuanxiung,Hua,KNApSAcK
8,C00001435,51-67-2,Tyramine,C8H11NO,137.08406398,Espostoa huanucensis,Hua,KNApSAcK
9,C00001709,467-77-6,(-)-Coronaridine,C21H26N2O2,338.19942809,Ervatamia divaricata Gouyahua,Hua,KNApSAcK
10,C00001742,481-87-8,Ibogamine,C19H24N2,280.19394878,Ervatamia divaricata Gouyahua,Hua,KNApSAcK
11,C00001756,29700-20-7,Perlolyrin,C16H12N2O2,264.08987764,Lolium chuanxiong,Hua,KNApSAcK
12,C00001773,4429-63-4,Tabersonine,C21H24N2O2,336.18377802,Ervatamia divaricata Gouyahua,Hua,KNApSAcK
13,C00002109,480-54-6,Retrorsine,C18H25NO6,351.16818754,Kuan donghua,Hua,KNApSAcK
14,C00002111,6029-84-1,Rinderine,C15H25NO5,299.17327292,Rindera baldschuanica,Hua,KNApSAcK
15,C00002116,130-01-8,Senecionine,C18H25NO5,335.17327292,Kuan donghua,Hua,KNApSAcK
16,C00002117,480-81-9,Seneciphylline,C18H23NO5,333.15762285,Kuan donghua,Hua,KNApSAcK
17,C00002119,2318-18-5,Senkirkine,C19H27NO6,365.1838376,Kuan donghua,Hua,KNApSAcK
18,C00002271,23496-41-5,Verticine,C27H45NO3,431.33994431,Fritillaria lichuanensis x Fritillaria hupehensis,Hua,KNApSAcK
