,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Dicranopteris pedata,Dicranopteris,KNApSAcK
1,C00001203,138-59-0,Shikimic acid,C7H10O5,174.05282343,Dicranopteris pedata,Dicranopteris,KNApSAcK
2,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Dicranopteris pedata,Dicranopteris,KNApSAcK
3,C00005140,482-39-3,Afzelin,C21H20O10,432.10564686,Dicranopteris spp.,Dicranopteris,KNApSAcK
4,C00005140,482-39-3,Afzelin,C21H20O10,432.10564686,Dicranopteris pedata,Dicranopteris,KNApSAcK
5,C00005373,482-35-9,Hirsutrin,C21H20O12,464.09547611,Dicranopteris linearis,Dicranopteris,KNApSAcK
6,C00005374,522-12-3,Quercetin 3-O-alpha-L-rhamnoside,C21H20O11,448.10056148,Dicranopteris spp.,Dicranopteris,KNApSAcK
7,C00005905,,Kaempferol 3-rhamnosyl-(1->3)(4'''-p-coumarylrhamnosyl)(1->6)-glucoside,C42H46O21,886.25315854,Dicranopteris linearis,Dicranopteris,KNApSAcK
8,C00008805,24808-04-6,(-)-Epiafzelechin,C15H14O5,274.08412356,Dicranopteris pedata,Dicranopteris,KNApSAcK
9,C00009055,114715-48-9,Epiafzelechin-(4beta->8)-epiafzelechin,C30H26O10,546.15259705,Dicranopteris pedata,Dicranopteris,KNApSAcK
10,C00009263,130918-25-1,"Epiafzelechin-(2beta->7,4beta->8)-epiafzelechin-(4beta->8)-epiafzelechin",C45H36O15,816.20542048,Dicranopteris pedata,Dicranopteris,KNApSAcK
11,C00009264,130918-27-3,"Epiafzelechin-(2beta->7,4beta->8)-epiafzelechin-(4beta->8)-epicatechin",C45H36O16,832.20033511,Dicranopteris pedata,Dicranopteris,KNApSAcK
12,C00009265,130918-28-4,"Epiafzelechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epicatechin",C45H36O17,848.19524973,Dicranopteris pedata,Dicranopteris,KNApSAcK
13,C00009273,130942-27-7,"Epiafzelechin-(4beta->8)-epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epicatechin",C60H48O23,1136.25863784,Dicranopteris pedata,Dicranopteris,KNApSAcK
14,C00009283,130918-26-2,"Epicatechin-(2beta->7,4beta->8)-epiafzelechin-(4beta->8)-epiafzelechin",C45H36O16,832.20033511,Dicranopteris pedata,Dicranopteris,KNApSAcK
15,C00009284,130918-29-5,"Epicatechin-(2beta->7,4beta->8)-epiafzelechin-(4beta->8)-epicatechin",C45H36O17,848.19524973,Dicranopteris pedata,Dicranopteris,KNApSAcK
16,C00009285,130918-30-8,"Epicatechin-(2beta->7,4beta->8)-epiacatechin-(4beta->8)-epiafzelechin",C45H36O17,848.19524973,Dicranopteris pedata,Dicranopteris,KNApSAcK
17,C00009291,88082-60-4,Cinnamtannin B1,C45H36O18,864.19016435,Dicranopteris pedata,Dicranopteris,KNApSAcK
18,C00009294,130918-31-9,"Epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epigallocatechin",C45H36O19,880.18507897,Dicranopteris pedata,Dicranopteris,KNApSAcK
19,C00009308,88038-12-4,Cinnamtannin B2,C60H48O24,1152.25355247,Dicranopteris pedata,Dicranopteris,KNApSAcK
20,C00009311,,"[Epicatechin-(4beta->8)]2-epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epicatechin",C75H60O30,1440.31694058,Dicranopteris pedata,Dicranopteris,KNApSAcK
0,C00005732,34069-06-2,Myricetin 7-glucoside,C21H20O13,480.09039073,Cassiope mertensiana,Mertensia,KNApSAcK
1,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Tsuga mertensiana,Mertensia,KNApSAcK
0,C00004535,104594-69-6,Galangin 5-methyl ether,C16H12O5,284.06847349,Platyzoma microphyllum,Platyzoma,KNApSAcK
1,C00004536,480-14-8,Izalpinin,C16H12O5,284.06847349,Platyzoma microphyllum,Platyzoma,KNApSAcK
2,C00004537,70786-48-0,"5-Hydroxy-3,7-dimethoxyflavone",C17H14O5,298.08412356,Platyzoma microphyllum,Platyzoma,KNApSAcK
3,C00006959,42438-78-8,Pashanone,C17H16O5,300.09977362,Platyzoma microphyllum,Platyzoma,KNApSAcK
0,C00000094,2365-40-4,N6-(delta2-Isopentenyl)adenine,C10H13N5,203.11709545,Dryopteris crassirhizoma,Pteris,KNApSAcK
1,C00000602,27003-73-2,(+)-Lariciresinol,C20H24O6,360.1572885,Pteris vittata,Pteris,KNApSAcK
2,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Pteris multifida,Pteris,KNApSAcK
3,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Struthiopteris niponica,Pteris,KNApSAcK
4,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Struthiopteris amabilis,Pteris,KNApSAcK
5,C00000623,146805-53-0,(-)-Blechnic acid,C18H14O8,358.06886743,Struthiopteris amabilis,Pteris,KNApSAcK
6,C00000623,146805-53-0,(-)-Blechnic acid,C18H14O8,358.06886743,Struthiopteris niponica,Pteris,KNApSAcK
7,C00000624,146713-96-4,(-)-Brainic acid,C25H22O12,514.11112617,Struthiopteris amabilis,Pteris,KNApSAcK
8,C00000624,146713-96-4,(-)-Brainic acid,C25H22O12,514.11112617,Struthiopteris niponica,Pteris,KNApSAcK
9,C00000631,421546-95-4,"3-(beta-D-Glucopyranosyloxymethyl)-2-(4-hydroxy-3-methoxyphenyl)-5-(3-hydroxypropyl)-7-methoxy-(2R,3S)-dihydrobenzofuran",C26H34O11,522.21011193,Pteris vittata,Pteris,KNApSAcK
10,C00000632,,Lariciresinol-9-O-beta-D-glucoside,C26H34O11,522.21011193,Pteris vittata,Pteris,KNApSAcK
11,C00000956,490-46-0,(-)-Epicatechin,C15H14O6,290.07903818,Dicranopteris pedata,Pteris,KNApSAcK
12,C00000983,10236-47-2,Naringin,C27H32O14,580.17920573,Dryopteris crassirhizoma,Pteris,KNApSAcK
13,C00000998,529-55-5,Naringenin 7-O-beta-D-glucoside,C21H22O10,434.12129692,Dryopteris sp.,Pteris,KNApSAcK
14,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Pteris multifida,Pteris,KNApSAcK
15,C00001151,57-50-1,D-Sucrose,C12H22O11,342.11621155,Pteris multifida,Pteris,KNApSAcK
16,C00001203,138-59-0,Shikimic acid,C7H10O5,174.05282343,Dicranopteris pedata,Pteris,KNApSAcK
17,C00001238,57-11-4,Octadecanoic acid,C18H36O2,284.27153039,Dryopteris crassirhizoma,Pteris,KNApSAcK
18,C00001454,99-18-3,Prunasin,C14H17NO6,295.10558728,Cystopteris spp.,Pteris,KNApSAcK
19,C00002417,89701-85-9,Biflorin,C16H18O9,354.09508217,Dryopteris crassirhizoma,Pteris,KNApSAcK
20,C00002668,99-50-3,"3,4-Dihydroxybenzoic acid",C7H6O4,154.02660868,Dicranopteris pedata,Pteris,KNApSAcK
21,C00002690,584-28-1,Aspidin,C25H32O8,460.209718,Dryopteris austriaca,Pteris,KNApSAcK
22,C00002691,519-40-4,Aspidinol,C12H16O4,224.104859,Dryopteris austriaca,Pteris,KNApSAcK
23,C00002691,519-40-4,Aspidinol,C12H16O4,224.104859,Dryopteris crassirhizoma,Pteris,KNApSAcK
24,C00002691,519-40-4,Aspidinol,C12H16O4,224.104859,Dryopteris filix-mas,Pteris,KNApSAcK
25,C00002696,4482-83-1,Filixic acid BBB,C36H44O12,668.28327687,Dryopteris filix-mas,Pteris,KNApSAcK
26,C00002724,327-97-9,3-O-Caffeoylquinic acid,C16H18O9,354.09508217,Matteuccia struthiopteris,Pteris,KNApSAcK
27,C00003110,87-44-5,beta-Caryophyllene,C15H24,204.18780077,Caryopteris spp.,Pteris,KNApSAcK
28,C00003136,303-45-7,Gossypol,C30H30O8,518.19406794,Calycopteris floribunda,Pteris,KNApSAcK
29,C00003411,50645-63-1,Caryoptin,C26H36O9,492.23593275,Caryopteris divaricata,Pteris,KNApSAcK
30,C00003411,50645-63-1,Caryoptin,C26H36O9,492.23593275,Caryopteris divericata,Pteris,KNApSAcK
31,C00003558,77-52-1,Ursolic acid,C30H48O3,456.3603454,Dryopteris crassirhizoma,Pteris,KNApSAcK
32,C00003653,17605-67-3,Fucosterol,C29H48O,412.37051615,Dictyopteris divaricata,Pteris,KNApSAcK
33,C00003667,13408-56-5,Ponasterone A,C27H44O6,464.31378914,Matteuccia struthiopteris,Pteris,KNApSAcK
34,C00003670,18089-44-6,Pterosterone,C27H44O7,480.30870376,Laetrea thelypteris,Pteris,KNApSAcK
35,C00003670,18089-44-6,Pterosterone,C27H44O7,480.30870376,Matteuccia struthiopteris,Pteris,KNApSAcK
36,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Dryopteris crassirhizoma,Pteris,KNApSAcK
37,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Pteris wallichiana,Pteris,KNApSAcK
38,C00003674,83-48-7,beta-Stigmasterol,C29H48O,412.37051615,Dictanopteris pedata,Pteris,KNApSAcK
39,C00003740,473-98-3,Betulin,C30H50O2,442.38108084,Diospyros embryopteris,Pteris,KNApSAcK
40,C00003741,472-15-1,beta-Betulinic acid,C30H48O3,456.3603454,Diospyros embryopteris,Pteris,KNApSAcK
41,C00003746,1615-99-2,Fern 9(11)-ene,C30H50,410.39125159,Dryopteris crassirhizoma,Pteris,KNApSAcK
42,C00003749,545-47-1,Lupeol,C30H50O,426.38616622,Diospyros embryopteris,Pteris,KNApSAcK
43,C00004142,88109-95-9,Apigenin 7-rhamnoside,C21H20O9,416.11073224,Pseudophegopteris subaurita,Pteris,KNApSAcK
44,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Phegopteris connectilis,Pteris,KNApSAcK
45,C00004670,481-52-7,Calycopterin,C19H18O8,374.10016755,Calycopteris floribunda,Pteris,KNApSAcK
