,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00004946,56857-59-1,Kaempferol 7-O-sulfate,C15H10O9S,366.00455265,Frankenia pulverulenta,Frankenia,KNApSAcK
1,C00004957,,Quercetin 7-O-sulfate,C15H10O10S,381.99946727,Frankenia pulverulenta,Frankenia,KNApSAcK
2,C00004969,56857-60-4,Isorhamnetin 7-O-sulfate,C16H12O10S,396.01511734,Frankenia pulverulenta,Frankenia,KNApSAcK
3,C00006065,56857-61-5,Kaempferol 3-glucuronide-7-sulfate,C21H18O15S,542.03664064,Frankenia pulverulenta,Frankenia,KNApSAcK
4,C00006069,56857-62-6,Quercetin 3-glucuronide-7-sulfate,C21H18O16S,558.03155526,Frankenia pulverulenta,Frankenia,KNApSAcK
5,C00006072,56857-63-7,Isorhamnetin 3-glucuronide-7-sulfate,C22H20O16S,572.04720532,Frankenia pulverulenta,Frankenia,KNApSAcK
6,C00006697,68852-84-6,Empetrin,C21H21O12,465.10330114,Frankenia grandiflora,Frankenia,KNApSAcK
0,C00003794,480-40-0,Chrysin,C15H10O4,254.05790881,Heliotropium pycnophyllum,Pycnophyllum,KNApSAcK
1,C00003795,520-28-5,Tectochrysin,C16H12O4,268.07355887,Heliotropium pycnophyllum,Pycnophyllum,KNApSAcK
2,C00004534,6665-74-3,3-O-Methylgalangin,C16H12O5,284.06847349,Heliotropium pycnophyllum,Pycnophyllum,KNApSAcK
3,C00004536,480-14-8,Izalpinin,C16H12O5,284.06847349,Heliotropium pycnophyllum,Pycnophyllum,KNApSAcK
4,C00004537,70786-48-0,"5-Hydroxy-3,7-dimethoxyflavone",C17H14O5,298.08412356,Heliotropium pycnophyllum,Pycnophyllum,KNApSAcK
5,C00004569,3301-49-3,"Kaempferol 3,7-dimethyl ether",C17H14O6,314.07903818,Heliotropium pycnophyllum,Pycnophyllum,KNApSAcK
