,CAS ID,InChIKey,SMILES
0,58334-55-7,VVCHIOKYQRUBED-UHFFFAOYNA-N,CC(C)=CCCC(C)C1C=CC(C)(O)CC1
0,886230-37-1,MOYFWYKTZBPLNT-DDFUVTSZNA-N,COCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)C(=O)c1ccccc1C2=O
0,132302-44-4,MBUHOKDYVLBTGE-MXQDUKOZNA-N,C=C1C(=O)O[C@H]2C1CC[C@@]1(C)[C@H](O)CCC(O)(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]21
0,487021-53-4,KXIWBEACJPYXIM-VMQCTCBBSA-O,OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)[o+]c3cc(O)cc4c3c2C=C(c2ccc(O)cc2)O4)[C@H](O)[C@@H](O)[C@@H]1O
0,94131-46-1,QZGRYPDXCBFNRS-PVRQQBJHNA-N,C=C1CC[C@@H](C(C)C)[C@@]12CC=C(C)CC2
0,238398-90-8,SFSFMIYWQJWTJB-HBGLTSCNNA-N,C/C=C(C)C(=O)OC(C)[C@]1(O)CC[C@@]2(O)[C@]1(C)[C@H](OC(C)=O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@H]4C[C@H](OC)[C@H](O[C@H]5C[C@H](OC)[C@H](O[C@H]6C[C@@H](OC)[C@H](O)[C@@H](C)O6)[C@@H](C)O5)[C@@H](C)O4)C[C@@H]3CC[C@]12O
0,253676-41-4,JJQPWCPYNJNWID-CSKARUKUSA-N,CON1C(=O)/C(=C/N=C(SC)SC)c2ccccc21
0,116310-00-0,WRLVTAGLGBPGQA-ZLDCOVQTNA-N,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(CO)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
0,83464-85-1,YNZRNENZMVIPBX-IJOPVBLBNA-N,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C
0,1095261-94-1,AAOAYBHFSKHXCG-VTKXEPTLNA-N,CO[C@H]1C[C@H](O[C@H]2[C@@H](OC)C[C@H](O[C@H]3[C@H](O)C[C@H](O[C@H]4[C@@H](O)C[C@H](O[C@@H]5[C@@H](C)OC(=O)C[C@H]5OC)O[C@@H]4C)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1OC(C)=O
0,29722-71-2,MWZJXBFZRGVUDV-GPUMJOKTNA-N,C=C1[C@H]2C[C@@]3(C4C[C@H]5C6(C4NC[C@@]5(C)CC[C@@H]6O)[C@@H]3CC2=O)[C@@H]1O
0,151676-94-7,PUGCFQSSZSFPTE-FJZPTFFXNA-N,CC1O[C@@H](OCC2O[C@@H](Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O[C@@H]5OC(C)[C@H](O)[C@H](O)C5O)cc(O)c4c3=O)C(O)C(O)[C@H]2O)C(O)[C@@H](O)[C@H]1O
0,113170-21-1,BJEGYFWQNFXTQG-UHFFFAOYNA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC2NC(C3C(=O)N(C)C(=O)N(C)C3=O)C(C)OC(CC(C)O)OC2C(C)O1
0,118227-68-2,QYSKIBOKWALCSP-CHHVJCJINA-N,CC(C)=CC1C/C(=C/COc2cc(=O)oc3cccc(C)c23)CO1
0,62393-88-8,JGNPDWQZTUZFHK-JUNNUSKHNA-N,C=C(C)[C@@H]1CC[C@@H]2C(=CC[C@]3(C)[C@@H]([C@H](C)CC/C=C(/C)C(=O)O)CC[C@@]23C)[C@@]1(C)CCC(=O)O
0,30763-32-7,YDHWOAQKEXVUAU-FXCUMQOENA-N,CC(C)=CC[C@@H](CC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)CC[C@H](CC=C(C)C)C(C)(C)O)C(C)(C)O
0,27968-78-1,YHBIHSCTXBGAIK-BFMVXSJESA-N,O=C(OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1O
0,479201-56-4,IIISAONBGZMBOM-OPBZXOHUNA-N,C=C(C)[C@@H]1CC(=O)CC2=C(C1)[C@@H]1C(=O)O[C@@H]3C[C@](C)(O)[C@H](C2=O)[C@H]13
0,123409-83-6,LVDIOSHGTKUVMX-VGHIVREWNA-N,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)[C@H]2CCC2=C4CC[C@@H](C(C)C)[C@]4(C)CC[C@@]23C)C1(C)C
0,334536-64-0,FKJQVPKQBRWJPK-MDELLEEBNA-N,CC1=CC[C@@]23C[C@@H]1C[C@@H]2CC[C@H]1C(C)(C)C[C@H](O)C[C@@]13C
0,1025023-06-6,JCBUXRPOTHJGDK-WPUQVIESNA-N,CO[C@@H]1C(=O)C[C@]23CC(=O)N(C)[C@@]24C[C@H](OC14OC)c1cc2c(cc13)OCO2
0,26116-89-2,FJISLLRXVSQIES-UHFFFAOYNA-N,CC(=O)OC1CC23CC(C)(O)C(CCC2C(C)(O)C2C4OC4C(C)(C)C12O)C3O
0,499770-40-0,IRGODUUTQDWGCW-XHCFANCJNA-N,C=C(C)[C@@H](CC=C(C)C)CC12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(OC)c3)=C1O)C2=O
0,705-86-2,GHBSPIPJMLAMEP-UHFFFAOYNA-N,CCCCCC1CCCC(=O)O1
0,264228-59-3,PUNBBVSDMLIVQU-UHFFFAOYNA-N,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(OC(=O)CC(C)O)c(OC(=O)CCc2ccccc2)c1-c1ccc(O)cc1
0,130325-43-8,ZAJDAGLJUKMNJL-JLDDOWRYNA-N,CC(=O)C[C@H]1CCCN1
0,86632-20-4,JPAXVSRGFJVPEU-XQZIPCPZNA-N,C[C@@H]1[C@@]23CC[C@H]4[C@@](C)(CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)O)CC[C@]6(C)CC[C@]45C)[C@@H]2C[C@@H](O)[C@]1(O)OC3
0,262854-05-7,ZIAXNZCTODBCKW-NYYWCZLTNA-N,C/C=C/NC(=O)C1NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(=O)C(C)CC)Cc2ccc(O)c(c2)-c2cccc3c2NC(=O)C3(O)C1O
0,157184-06-0,ARZDSTJTDVJYCF-AZCASUJJSA-N,C=C(C(=O)O)[C@@H](/C=C1/C(=O)C=C[C@]1(C)O)CCC(C)=O
0,878277-37-3,AJTWDECGQXIMQX-XYOKQWHBNA-N,CC(C)=CCCC1(C)CCc2c(O)ccc(C(=O)/C=C/c3ccc(O)cc3)c2O1
0,939-19-5,MJKVTPMWOKAVMS-UHFFFAOYSA-N,O=c1oc2ccccc2cc1O
0,161895-70-1,JQTSPDOLJNZJQH-SSTKLSGJNA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)c(O)c3)oc2c1OC
0,210538-07-1,SLWRMDVPXSTKON-MGNSVSGXNA-N,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@H]3[C@](C)(O)C[C@@H](OC(=O)C(C)C)[C@@H]12
0,114707-74-3,XCOCMBMWEVIXCI-UHFFFAOYNA-N,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O
0,366472-75-5,JPQIZNMBTLLOPM-HXCDSPGVNA-N,CC(=O)OC[C@H]1O[C@@]2(Cc3c(cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)O2)[C@@H](O)[C@@H]1O
0,265321-75-3,AAULQOBOWPLXLU-QSKWDSTQNA-N,CC(C)(O)[C@@H]1OC2=C(C(=O)c3ccccc3C2=O)[C@H]1O
0,130838-00-5,WGSYIFPPMZUQAN-ASBSWEEPNA-N,C=C1C[C@@H](OC(=O)c2ccccc2)C2[C@](C)(CO)CCC[C@]2(C)[C@H]1CC/C(C)=C/CO
0,72713-28-1,QRYQVCQRVMGDEO-GSJMQOCFNA-N,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc(OC)c(O)cc14)[C@@H]32
0,68539-58-2,FOCCASNSHDSZLN-WSIGEMPFNA-N,C=C1C(=O)O[C@@H]2/C=C(/C)[C@H](OC(C)=O)C/C=C(C)C[C@@H](OC(=O)/C(C)=CCO)[C@@H]12
0,207286-02-0,VQAHBCDRILEHTM-GGYSOQFKNA-N,CC(C)=CCc1cc2c(cc1O)OC[C@@H](c1ccc(O)cc1O)C2
0,41787-56-8,JGUHXZNEJZIAFG-UHFFFAOYNA-N,CN1CCc2cc3c(cc2C12Cc1ccc4c(c1CO2)OCO4)OCO3
0,62569-46-4,AERIPQYYSNTIDA-SZSCYOOTNA-N,C=C(C)C(=O)O[C@@H]1/C=C(/C)C2=CC(=O)[C@@](C)(C[C@@H]3OC(=O)C(=C)C31)O2
0,1158964-28-3,MAEFXUVROBGICT-ROALKYAENA-N,[C@H]1([C@H]([C@@H]([C@H](O[C@H]1OC1=C([O]=c2c(=C1)c(cc(c2)O)O)c1cc(c(c(c1)OC)O)OC)COC(=O)C[C@](CC(=O)O)(O)C)O)O)O
0,349535-92-8,FEGJXAGGLBXBLV-UHFFFAOYSA-N,C=CCc1cc(C2=CC(=O)C=CC2=O)ccc1O
0,322727-17-3,DMQUNPURHZALBF-DOBIKWPINA-N,C#C/C=CCCCCCCCCCCCCCC/C=CCCCC/C=CCCCCC#CC(=O)C#CCCCCCC/C=C/[C@H](O)C#C
0,343255-04-9,STYVEYOSURATMR-WUSLQZRQNA-N,CO[C@@H]1C=C2[C@@H]3CC(C)(C)[C@H](O)C[C@]3(CO)[C@H](O)C[C@@]2(C)[C@]2(C)CC[C@H]3C(C)(C)[C@@H](O[C@@H]4O[C@H](C)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@@H](O)[C@H](O)[C@H]4O)CC[C@]3(C)[C@@H]12
0,101527-88-2,BHVWUHGFYATMKC-NOLRTSIUNA-N,C=C1C(=O)O[C@@H]2/C=C(C)[C@@H](O)C[C@H]3O[C@]3(C)C[C@@H](OC(=O)/C(C)=CC)[C@@H]12
0,667429-66-5,DHOYAXXWNDQNLK-KXUCPTDWSA-N,CC1CC=CC2(O)CCCC12
0,24694-79-9,JIEVJXRUYDZFTD-QKMPTDGSNA-N,C=C1C(=O)O[C@@H]2/C=C(C)CC/C=C(/C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)[C@]3(C)O[C@@H]3C)[C@@H]12
0,213817-26-6,XAONUVWZDSSGIV-CEWKJYAJSA-N,O=C(CCc1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)c(O)c1)O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O
0,511-79-5,QXFJACMLXSJEMH-COGFDZSXNA-N,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(CO)[C@@H](O)C[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
0,83334-93-4,CMNKZQXSZSHGNF-UTOQUPLUSA-N,CC/C=CC/C=CCCOC(C)=O
0,171864-79-2,BSGSYVLWGDQPMA-PQPMSKIYNA-N,CCC(C)C(=O)NC[C@H](C)CCC(=O)[C@@H](C)[C@H]1[C@H](O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C
0,152110-14-0,SKICGKCRGMFJSZ-OMCCJTBMNA-N,CC(=O)O[C@H]1C[C@]2(C(C)(C)O)C(=C1C)[C@@H](OC(=O)c1ccccc1)[C@H](OC(=O)c1ccccc1)[C@]1(C)[C@@H](OC(C)=O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]1[C@@H]2OC(=O)c1ccccc1
0,332877-87-9,JKOQQSVLZXLHME-XTBUNMNMNA-N,COc1cc2c(c3c1C(=O)CC(c1ccc(O)cc1)O3)[C@@H]1C[C@H](CCc3ccc(O)cc3)O[C@@H]1O2
0,217644-22-9,HMHRNIZGBIMILY-VQQFGYPRNA-N,CCC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C[C@H](N)CCCCCCC(Cl)Cl)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O
0,186763-78-0,NJUXRKMKOFXMRX-DEPHVEFPNA-N,CC(C)=CC/C=C(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
0,115404-54-1,JYXSWDCPHRTYGU-JMJWNAQXNA-N,CC1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@H]4OC(CO)[C@@H](O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)[C@@H](O)[C@H]1O
0,477217-05-3,SMVVEWPEARBUAB-RGNXWKSLSA-N,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
0,58319-06-5,UCQHFDKBUHCAFR-UHFFFAOYNA-N,CC(C)=CCCC(C)C12CC=C(C)C1C2
0,130009-42-6,YPXWWSJGANMFFQ-AQAMAIGXSA-O,O=C(/C=Cc1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
0,1151670-45-9,UVZSIXCKTWPZPS-COPLHBTASA-N,COc1cc([C@H]2OC[C@@H]3COC[C@@H]32)cc(OC)c1OC
0,144049-67-2,WZHLOZOCPVZWTE-KNARTVOBNA-N,C/C=C(/C)C(=O)O[C@H]1c2cc3c(c4c2[C@](C(=O)C(=O)OC)(CO4)/C(=CC(=O)OC)C[C@@H](C)[C@H]1C)OCO3
0,138680-89-4,SNOKBIZAFDCDSB-XYXWSWTISA-N,O=C(C=Cc1ccc(O)cc1)OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O.[Cl-]
0,191545-35-4,WVEVQSUJLHQROD-LUAWYNAJNA-N,C[C@@H]1C(=O)[C@]23C[C@H]1CC[C@H]2[C@]1(COC3=O)C(=O)C=CC(C)(C)[C@H]1OC=O
0,220997-80-8,MMLPTCVXPCYZCP-TYYGJUPENA-N,CCC(C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](O)[C@@H]2[C@@](C)([C@@H]3C[C@H]4CCO[C@H]4O3)[C@H](C)C[C@H](OC(C)=O)[C@@]2(COC(C)=O)[C@@]12CO2
0,66-76-2,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
0,1065274-14-7,WFSOBGJMPBOKDO-VIZOYTHASA-N,CC(C)=CCc1c2c(c(O)c3c(=O)c4c(C/C=C(C)CO)c(O)c(O)cc4oc13)C=CC(C)(C)O2
0,83161-81-3,JICTVEXLDFIFAX-VILABKBBNA-N,C/C1=C/c2cc(C)c(O)cc2[C@H](C)CCC1=O
0,24808-45-5,WIUSDQLMESEGMW-GUCUJZIJNA-N,COC(=O)C(O)C(O)C(O)C(O)C(=O)OC
0,62043-50-9,QUCQWGWEDCGWFJ-BNUSVPFTNA-N,Cc1cc2c(c(CO)c1CCO[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1O)C(=O)C(C)C2O
0,89647-68-7,RUSDVGLVSNJFOG-UHFFFAOYNA-N,COc1cc(O)c2c(c1)OC1c3ccc(O)cc3OCC21
0,908118-02-5,RJNGYXYCHGHJLS-PLRJNAJWNA-N,C=C1CCCC2=NCC(C)C(C)CC23CCC(C2C=C(C)C(=O)O2)=C(C)C3/C=C(/C)C(O)CC2CCC3(CCC4(OC(CCC4O)C1)O3)O2
0,63023-57-4,SQYDBYIHOGYNDJ-PEGCZQRVNA-N,C/C(=C/Cl)[C@H](Cl)C/C(Cl)=C(/C)[C@H](O)CBr
0,211802-28-7,HEARPDWGNHOTSL-UZFKJDNNNA-N,CC1=CC(=O)[C@@H](O)[C@]2(C)[C@H]3C(=O)OC[C@@]34[C@@H](C[C@@H]12)OC(=O)[C@H](C)[C@@H]4CC(=O)O
0,561-68-2,OJDCBRZJXYBPFZ-LVVYXUGRNA-N,C[C@]12C(=O)OC3(CC[C@@H]1O)[C@@H]1CC[C@@H]4C[C@]1(C[C@@]4(C)O)[C@@H](C(=O)O)[C@@H]32
0,1071987-37-5,NHLCPPNUWOMKTJ-HDTOREMFNA-N,CO[C@]1(CCC(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C
0,67594-73-4,SLWJVQQNDGLXTK-TUHGTJRKNA-N,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@H](C=O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
0,754215-31-1,MCOLFDIAHITOQJ-YEZZKJRGNA-N,CNCCc1cn(-c2cccc3c2N[C@H]2N(C)CC[C@@]32n2cc(CCNC)c3ccccc32)c2ccccc12
0,929211-69-8,KTFAOIPNIQQKGY-CJFNVZJZNA-N,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)/C=C/c6ccc(O)c(O)c6)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
0,1801912-64-0,YJWPFVLRCSWCDD-DGXNHRIMSA-N,CC(=O)OC1C(C)OC(OC2C(OCC=C(C)CCC=C(C)CCCC(C)COC3OC(CO)C(O)C(OC4OC(C)C(O)C(O)C4O)C3OC3OC(C)C(OC(C)=O)C(O)C3O)OC(CO)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1O
0,405507-88-2,SPOXAGODQDGSAM-SRKJNVACNA-N,C=C/C(C)=C/C[C@@]1(C)[C@@H](C)CCC23C(=C[C@@H](OC(=O)C(C)CC)C[C@@H]21)[C@H](OC(C)=O)O[C@@H]3OC(C)=O
0,72539-33-4,APNIWNLINKIBEP-SZRCELMYNA-N,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O[C@@H]3OC[C@@H](O)C(O)C3O)cc2)[C@H]1O
0,329041-77-2,HLNNOSVYGGFKMC-UHFFFAOYSA-N,COC(=O)c1ccc2oc3cc(OC)ccc3c(=O)c2c1
0,297141-54-9,AXMRCJDRTVXONY-NEUZNOGYNA-N,CC1=C(C)[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1
0,345641-11-4,BSLDUMMCFUUGHA-FSIXNFQNNA-N,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@H](O)[C@H](O)[C@@H]2C(=O)OC
0,80931-02-8,VAKQGTFWSDSTRI-YXPYYMPNSA-N,C=C(C)CC/C=C(C)CC/C=C(/CC/C=C(C)CO)C(=O)O
0,68799-37-1,YMTCQCWFYXOJRY-BIUCDVJUNA-N,C=C1CCC[C@H]2[C@](C)(CC/C(C)=C/CO)[C@@H](C)CC[C@]12C
0,24607-08-7,DFEHQWFIOMAGBM-IAGOWNOFSA-N,C=CCCCCCCCCCCC[C@@H](O)C[C@@H](O)CO
0,84375-46-2,DEFOFCJWKJRAGJ-NLJMKPLXNA-N,C=C(C)[C@@H]1C[C@H]1C=C(C)C
0,523-92-2,DSCFFEYYQKSRSV-XIQRMMNUNA-N,COC1C(O)[C@H](O)C(O)C(O)[C@H]1O
0,485811-82-3,RYODHCVOYCFESW-UHFFFAOYNA-N,Cc1c(O)c(C)c2oc3c(c(=O)c2c1O)-c1cccc(O)c1OC3O
0,3175-89-1,NVMGTUCOAQKLLO-LQKAMQBPNA-N,CN1CCc2cc3c(c4c2[C@H]1[C@H](O)c1ccccc1-4)OCO3
0,54301-02-9,ACTWVCSRWJSTOF-MSARNYNNNA-N,C[C@@H]1C[C@H]2Cc3ncccc3[C@@]3(C1)[C@@H]2CCCN3C
0,81703-06-2,MMVZFQGCDSDHSV-VDTODRCFNA-N,COC(=O)[C@@H]1[C@@H](O)[C@H](O)C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]21
0,53452-12-3,JNNRILAYMZYEQB-MEKDVCIUNA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)cc3o2)cc1
0,7665-99-8,ZOOGRGPOEVQQDX-SBTUYZBDNA-N,Nc1nc(=O)c2ncn([C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3O)c2[nH]1
0,490028-05-2,MSTNVJDHQJXVFI-UHFFFAOYSA-N,CC(C)=CCc1cc(C2CCc3ccc(O)cc3O2)cc(O)c1O
0,918107-44-5,YLRBQSHMAKWGAM-ZUHOLMRBNA-N,C[C@H]1[C@H](C)CC[C@@]23CC[C@]4(C)[C@@](C=C[C@@H]5[C@@]6(C)CC[C@H](O)[C@@](C)(CO)[C@@H]6CC[C@]54C)(OC2)[C@H]13
0,132237-42-4,BVNWRFAZMJIZPL-JXIHCOSSNA-N,CC(C)=CC(=O)O[C@H](C[C@@H](C)[C@H]1C[C@H](c2ccoc2)OC1=O)[C@@]1(C)C(=O)CC[C@H]2O[C@]21C
0,184776-83-8,YZMXYCYONPBBDJ-WFMSLWIPNA-N,CC1O[C@@H](O[C@H]2C[C@@H]3[C@H](CC[C@]4(C)[C@@H]5[C@H](C[C@@H]34)OC(O)(CC[C@H](C)CO[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)[C@H]5C)[C@@]3(C)CCC(O)C[C@H]23)C(O)[C@@H](O[C@@H]2OC(C)[C@H](O)[C@@H](O)C2O)[C@@H]1O
0,143277-27-4,JYSZOVOBXGDGIQ-UHFFFAOYNA-N,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4O)CC(C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)N2C)N(C)C3=O)cc1
0,138256-87-8,DXWYAIBEHUCFNX-FJNWXMSVNA-N,COc1c(-c2cc(O)c3c(c2O)[C@H](c2ccc(O)cc2)[C@@H](c2cc(O)cc(O)c2)O3)oc2cc(O)c(C)c(O)c2c1=O
0,1133062-86-8,VHRJMEHJSCAVKS-UDKMLRHGNA-N,CC(=O)OCC1=CC[C@@H]2[C@H](C(C)(C)O)CC[C@@]2(C)CC1
0,402935-06-2,OWZBTGIYKSYHIP-AJDDRIKINA-N,C=C/C(C)=C/C[C@]1(C)[C@H](C)C[C@H](O)C23C(=C[C@@H](OC(=O)CCCCC)C[C@H]21)[C@@H](OC(C)=O)O[C@H]3OC(C)=O
0,115695-20-0,XSOVEYYOJRSJQH-UHFFFAOYSA-N,CSc1cc2nc3ccccc3oc-2cc1=O
0,61091-18-7,JNJWVFXAUHZWHI-ZYHPSLSHNA-N,C/C=C1/CN2[C@H]3C[C@@]45c6ccc(OC)cc6N(C)[C@H]4[C@@H]2C[C@@H]1C3[C@@H]5O
0,58344-60-8,XMQLRMQKCIIQEY-XVNBXDOJSA-N,COc1ccc(C(=O)/C=C/c2ccc3c(c2)OCO3)c(OC)c1
0,100217-76-3,MHRLIGSUOLNOPY-UHFFFAOYNA-N,Cc1cc2c(c(C)c1CCO)C(=O)C(Cc1cc3c(c(C)c1CCO)C(=O)CC3)C2
0,299925-98-7,FZLRWUYBDZIACJ-VZSQAQLVNA-N,CC1(C)O[C@@]23C=Cc4cc5ccoc5c(c4O2)OC[C@H]2O[C@@]4(C=Cc5cc6ccoc6c(c5O4)OC[C@H]1O3)OC2(C)C
