,CAS ID,SMILES,InChIKey
0,467-79-8,C[C@@H]1C[C@H]2CC3=C(C=CC(=O)N3)[C@@]4(C1)[C@@H]2CCCN4C,SIQKNJDHWYZFFT-IPJQOSJUSA-N
0,29838-67-3,C[C@@H]1O[C@@H](O[C@H]2[C@@H](Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@H](O)[C@H]1O,ZROGCCBNZBKLEL-MFSALPCASA-N
0,24778-49-2,C[C@@H]1CC[C@]2(C)CC[C@]3(C(O)=O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)[C@H]2[C@H]1C,RXVRYAUOTRSYDU-RKQWDYETSA-N
0,5128-44-9,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(OC)cc3O2,LZERJKGWTQYMBB-UHFFFAOYSA-N
0,508-02-1,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,MIJYXULNPSFWEK-GTOFXWBISA-N
0,548-59-4,OC1=C(C(=O)C(=C(C1=O)c2ccccc2)O)c3ccccc3,HZKFHDXTSAYOSN-UHFFFAOYSA-N
0,471-05-6,C\C1=C/CC(C)(C)\C=C\C(=O)C(=C/CC1)/C,GIHNTRQPEMKFKO-SKTNYSRSSA-N
0,21453-69-0,COc1cc(cc(OC)c1O)[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c4cc(OC)c(O)c(OC)c4,KOWMJRJXZMEZLD-HCIHMXRSSA-N
0,477-90-7,COc1c(O)cc2C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c2c1O,YWJXCIXBAKGUKZ-HJJNZUOJSA-N
0,141896-31-3,COC1C=C2C3CC(C)(C)CCC3(CO)CCC2(C)C4(C)CCC5C(C)(CO)C(CCC5(C)C14)OC6OC(C)C(O)C(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C6OC9OC(CO)C(O)C(O)C9O,FOSCLSOVGLTOKV-UHFFFAOYSA-N
0,83-46-5,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,KZJWDPNRJALLNS-VJSFXXLFSA-N
0,559-49-9,CC1C[C@@]23[C@@H]4CCCN2C[C@H]5O[C@H]5[C@@]13[C@@H]6C[C@H]4OC6=O,MVITYUVPZPGMRM-RLFDSYHXSA-N
0,116-28-9,C/C=C1/[C@H]2CC(=C[C@]1(N)C3=C(C2)NC(=O)C=C3)C,APLHEOBEIBHCHW-SEQYCRGISA-N
0,62346-20-7,CC(=O)O[C@@H]1[C@@H]2[C@H](CC2(C)C)C(=C)CC\C=C(/C)C1=O,SXWKLEULMBLXJM-PCRFWOPQSA-N
0,77-52-1,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,WCGUUGGRBIKTOS-GPOJBZKASA-N
0,545-46-0,C[C@@H]1CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C,XUARCIYIVXVTAE-HGBZRQGGSA-N
0,596-55-4,C[C@@H]1C[C@H]2CC3=C(CCC(=O)N3)[C@@]4(C1)[C@@H]2CCCN4C,HXJHQEWSHQXRPH-IPJQOSJUSA-N
0,62346-21-8,C\C1=C/CCC(=C)C2CC(C)(C)C2C(O)C1=O,AXGJIHAKGFPXOX-JXMROGBWSA-N
0,545-47-1,CC(=C)[C@@H]1CC[C@]2(C)CCC3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,MQYXUWHLBZFQQO-JGGBMTAGSA-N
0,1135-24-6,COc1cc(\C=C\C(O)=O)ccc1O,KSEBMYQBYZTDHS-HWKANZROSA-N
0,2415-24-9,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,LHDWRKICQLTVDL-PZYDOOQISA-N
0,466-61-5,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,BCZFSDNVXODRAJ-JTTNIQEDSA-N
0,664-24-4,C[C@@H]1C[C@@]23[C@@H]4CCCN2CCC=C3[C@H](C[C@H]4O)C1=O,NKDOONPOQHRNLY-DVAKLYJDSA-N
