,CAS ID,SMILES,InChIKey
0,174232-36-1,Cn1cc2CCN=C3C=C(NCCc4ccc(O)cc4)C(=O)c1c23,MFJASCFAUMWBMV-UHFFFAOYSA-N
0,57393-71-2,COc1c(O)c(OC)c2OC(=C(OC)C(=O)c2c1O)c3ccc(O)cc3,KHZSFBNUQVEEQR-UHFFFAOYSA-N
0,26195-62-0,COc1ccc2CC3N(C)CCc4cc5Oc6c(OC)cc7CCN(C)C(Cc8ccc(Oc1c2)cc8)c7c6Oc5cc34,SVMNNRZZJAFEJM-UHFFFAOYSA-N
0,93452-26-7,CC(=O)O[C@@H]1C[C@H]2N3CCC2(C=C1)c4cc5OCOc5cc4C3,YEIGSYFTXGPBIB-DQAFQZJZSA-N
0,109792-56-5,CC(C)C[C@H](N)C(=O)N[C@@H](C(CC(O)=O)[N+]([O-])=O)C(O)=O,LGJDFRQTFRTVII-LXZQMHNESA-N
0,87833-51-0,COc1c2C[C@H]3[C@](C)(CC[C@@]4(O)C(C)(C)OC(=O)CC[C@]34C)Oc2c(C)c5COC(=O)c15,GEOMINBWFXSCOW-OCFMFRIESA-N
0,136173-26-7,C\C=C(\C)C(=O)OC1CCN2CCC(COC(=O)C(/CO)=C/C)C12,YMUQRQKYYOWGPN-JBWWEBJPSA-N
0,488-10-8,CC\C=C/CC1=C(C)CCC1=O,XMLSXPIVAXONDL-PLNGDYQASA-N
0,57499-02-2,COC(=O)C1[C@@H]\2C[C@@H]3N(CC2=C/C)[C@H]4CC15c6cc(OC)c(OC)cc6N(C)C35O4,IMTNXQPCOHYKEO-TUBOVHBISA-N
0,27817-67-0,CCCSCC=C,JMLIYQJQKZYHDQ-UHFFFAOYSA-N
0,50863-63-3,C[C@H]1CCC2(OC1)O[C@H]3C[C@H]4[C@@H]5C[C@@H](O)[C@H]6C[C@@H](O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,FYRLHXNMINIDCB-WYJURPGESA-N
0,552-41-0,COc1ccc(C(C)=O)c(O)c1,UILPJVPSNHJFIK-UHFFFAOYSA-N
0,66321-25-3,C[C@@]1(Cl)CC(=C)[C@H](C[C@H]1Br)\C=C\Cl,PHJVUZPRYAGZPD-RPYIUOHFSA-N
0,4678-44-8,C[C@@]1(O)C[C@@]23C[C@@H](O)[C@@]4(O)[C@@H](C[C@H](O)C4(C)C)C(=C)[C@@H]2CC[C@@H]1C3O,KEOQZUCOGXIEQR-BBLSUVPKSA-N
0,152390-63-1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)[C@H](O)[C@@H](O)[C@H]1O,LKZDFKLGDGSGEO-MUKUJDNJSA-N
0,18281-04-4,CCCCCCCCCCCCCCCCCCC(=O)OCC,ICVYQLQYVCXJNE-UHFFFAOYSA-N
0,6159-55-3,O[C@@H]1CCN2Cc3ccccc3N=C12,YIICVSCAKJMMDJ-SNVBAGLBSA-N
0,123-42-2,CC(=O)CC(C)(C)O,SWXVUIWOUIDPGS-UHFFFAOYSA-N
0,50-67-9,NCCc1c[nH]c2ccc(O)cc12,QZAYGJVTTNCVMB-UHFFFAOYSA-N
0,14300-33-5,OC(C1CC1)C2CC2,PIXLZMHERIHLJL-UHFFFAOYSA-N
0,3260-50-2,Oc1cc(O)c2C(=O)\C(Oc2c1)=C\c3cc(O)c(O)c(O)c3,ACAAVKGSTVOIQB-BASWHVEKSA-N
0,27127-62-4,CCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]1[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC1=O)C(C)C)[C@@H](C)CC,QYEWAEAWMXRMHB-YFTUCIGFSA-N
0,22418-66-2,CC(CCC=C(C)C)C(=C)C=O,FAGYGFPZNTYLAO-UHFFFAOYSA-N
0,180386-76-9,COC(c1ccc(OC)c(OC)c1)c2nccc3cc(OC)c(OC)cc23,MNBJQMJWRBOBEX-UHFFFAOYSA-N
0,99267-41-1,CC1CCC(=O)C(C)C(O)C(C)\C=C(/C)C(=O)OC(CCC(C)C(=O)CC(=O)N1)\C=C\C(C)CCC(O)C(/C)=C\C=C,GRCRWFPQJFBHLG-ZXXIUXGKSA-N
0,20274-94-6,Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,MVLBSNPILSLTFZ-UJPOAAIJSA-N
0,34413-70-2,COc1ccc(cc1)C2=CC(=O)c3c(O)c(OC)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2,WKCLNKNXMSVMEW-GRMHDWRHSA-N
0,1955-26-6,C[C@@H]1O[C@H](O[P](O)(=O)O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=O)NC3=O)[C@H](O)[C@H](O)[C@H]1O,DRDCJEIZVLVWNC-SLBWPEPYSA-N
0,68748-55-0,CC(=O)OC1CC(=CO1)\C=C\C(=O)NC2=C(O)CCC2=O,VKXPFUZQXMQEDU-GORDUTHDSA-N
0,76236-89-0,O[C@H]1Cc2c(O)cc(O)c([C@@H]3[C@@H](O)[C@H](Oc4cc(O)cc(O)c34)c5ccc(O)cc5)c2O[C@@H]1c6ccc(O)c(O)c6,KUODBSWFMJMVJV-UKWJTHFESA-N
0,509-18-2,CCN1C[C@@]2(CC[C@H](O)[C@@]34[C@@H]5C[C@@H]6[C@H](C[C@@](O)([C@H]5[C@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)C14)OC)COC,JVBLTQQBEQQLEV-YAEAOFIFSA-N
0,56775-64-5,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,LLEMMFPELBNINR-SKYGPZSASA-N
0,145307-22-8,CC1CN(C)CC2C(C)C(O)CC12,MDEHQFAHARLWSP-UHFFFAOYSA-N
0,131984-89-9,C[C@H]([C@H]1CC[C@@](C)(O)CN1C)[C@H]2[C@@H](O)C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C,JTBAWWCDNDKCDH-NCGAYPANSA-N
0,578-72-3,CC(C)=CCc1c(O)cc2OC(=CC(=O)c2c1O)C,DTNGBIGBPPPNNB-UHFFFAOYSA-N
0,6869-51-8,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O,WRORFDCUNLGVJF-WGLBOFLQSA-N
0,110042-95-0,CO[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@@H]([C@@H](O[C@H]7O[C@H](CO)[C@@H](O[C@H]8O[C@H](CO)[C@@H](OC)[C@H](OC(C)=O)[C@@H]8O)[C@H](OC(C)=O)[C@@H]7O)[C@H](OC(C)=O)[C@@H]6O)C([O-])=O)[C@H](OC(C)=O)[C@@H]5O)[C@H](O)[C@@H]4NC(C)=O)[C@H](OC(C)=O)[C@@H]3O)[C@H](OC(C)=O)[C@@H]2O)[C@H](OC(C)=O)[C@@H]1O,XOYXESIZZFUVRD-UVSAJTFZSA-M
0,570-19-4,COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)(C)O,ZNEMYFCJOCCUJN-UHFFFAOYSA-N
0,20486-34-4,OC[C@H]1O[C@@H](Oc2ccc(cc2)C3=CC(=O)c4c(O)cc(O)cc4O3)[C@H](O)[C@@H](O)[C@@H]1O,ICLVCWSZHUZEFT-QNDFHXLGSA-N
0,61262-81-5,COc1cc(O)c2c(CCC23CCC(=O)CC3)c1,WSWHSHJDUZRVPR-UHFFFAOYSA-N
0,42529-06-6,Oc1ccc(cc1O)c2[o+]c3cc(O)c(O)c(O)c3cc2O,PWDAKBACEAGRSH-UHFFFAOYSA-O
0,458-37-7,COc1cc(\C=C\C(O)=C\C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,ZIUSSTSXXLLKKK-KOBPDPAPSA-N
0,65388-17-2,COC(=O)C(=C)[C@H]1[C@H](O)[C@H]2C(=C)C(=O)OC[C@]2(C[C@@H]1OC(=O)C(=C)CO)C=C,FZALQGCQQJLGKE-BBNZOYGDSA-N
0,6900-93-2,COC(=O)C(C)C[C@@]12[C@@H]3CCCN1CC=CC2=CC[C@H]3O,YHPKLMGYAYSJRU-UYPCIZBGSA-N
0,32221-59-3,COc1cccc2c(c(C)cc(OC)c12)c3c(O)cc(OC)c4[C@H](C)N[C@@H](C)Cc34,XUFOYASAFNKRRE-GJZGRUSLSA-N
0,21080-31-9,COC1N(C)c2c3cc4OCOc4cc3ccc2c5ccc(OC)c(OC)c15,LVWAKZBZWYHYCJ-UHFFFAOYSA-N
0,98-79-3,OC(=O)C1CCC(=O)N1,ODHCTXKNWHHXJC-UHFFFAOYSA-N
0,7776-33-2,NC(CC[Se][Se]CCC(N)C(O)=O)C(O)=O,NBQXBIDZPLKFHR-UHFFFAOYSA-N
0,21835-01-8,CCC1=C(O)C(=O)CC1,JHWFWLUAUPZUCP-UHFFFAOYSA-N
0,2400-00-2,CCCCCCCCCC(CC)c1ccccc1,PGVOXXHNGYYHHB-UHFFFAOYSA-N
0,126589-93-3,COc1cc2CCN(C)[C@@H](Cc3ccc(Oc4cc(C[C@H]5N(C)CCc6cc(OC)c(OC)cc56)ccc4O)cc3)c2cc1O,VMGXSDYPKKPINM-IOWSJCHKSA-N
0,69297-49-0,Oc1cc(O)cc(c1)C2C(Oc3cc(O)cc(/C=C/c4ccc(O)c(O)c4)c23)c5ccc(O)c(O)c5,MTYSFTYBAMMIGE-HNQUOIGGSA-N
0,84-74-2,CCCCOC(=O)c1ccccc1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N
0,118985-28-7,C[C@H]1CCC(NC1)[C@](C)(O)[C@H]2[C@@H](O)C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C,BMGBVZMEIAHUFA-CUAWSUMVSA-N
0,16958-30-8,C[C@@H]1CC2(O[C@H]2C)C(=O)O[C@@H]3CCN(C)C/C=C(/COC(=O)[C@]1(C)OC(C)=O)C3=O,RNNVXCSFOWGBQP-XHLNSLBNSA-N
0,20304-47-6,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)[C@@H](CC[C@@H]5[C@@H]4CC[C@]6(C)[C@H](CC[C@]56O)C7=CC(=O)OC7)C[C@H]3O[C@@H]2O1,OWPWFVVPBYFKBG-SXDHXEJRSA-N
0,5951-67-7,CC(C)C1=CC(CC[C@@]1(C)C=C)=C(C)C,QDUJKDRUFBJYSQ-OAHLLOKOSA-N
0,151519-46-9,CC(=O)OC[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(C)=O)[C@@]3(C)OC4=C([C@H](O)[C@H]23)C(=O)OC(=C4)c5cccnc5)[C@@]1(C)COC(C)=O,NYQIGAQKWWREPH-MQMUQTNESA-N
0,69-65-8,OCC(O)C(O)C(O)C(O)CO,FBPFZTCFMRRESA-UHFFFAOYSA-N
0,764-49-8,C=CCSC#N,IFVYHJRLWCUVBB-UHFFFAOYSA-N
0,1218-34-4,CC(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,DZTHIGRZJZPRDV-UHFFFAOYSA-N
0,13164-03-9,CC(C)(C=C)C1=Cc2cc3ccoc3cc2OC1=O,FYCCCUNGXGKNJV-UHFFFAOYSA-N
0,67880-32-4,CC(C)=CC(=O)C/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,HJFXJURSUUYZPR-GDVLXBNMSA-N
0,543-83-9,CC(C)=CCN=C(N)N,UVMLHMAIUVSYOL-UHFFFAOYSA-N
0,27779-29-9,CC1C(O)CC2CC1C2(C)C,REPVLJRCJUVQFA-UHFFFAOYSA-N
0,105-57-7,CCOC(C)OCC,DHKHKXVYLBGOIT-UHFFFAOYSA-N
0,5962-19-6,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c3ccnc4ccc(O)cc34,RASAUPYEBCYZRS-BIPCEHGGSA-N
0,80902-01-8,CC(=O)c1cc2c3cccc(O)c3C(=O)C(=O)c2c(O)c1C,CPYFLMXPZMBECD-UHFFFAOYSA-N
0,530-57-4,COc1cc(cc(OC)c1O)C(O)=O,JMSVCTWVEWCHDZ-UHFFFAOYSA-N
0,4547-24-4,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)[C@H]2[C@H]1C)C(O)=O,HFGSQOYIOKBQOW-MMNUXRFXSA-N
0,488-38-0,OC[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H](O)CO,OXQKEKGBFMQTML-KVTDHHQDSA-N
0,14215-86-2,OC[C@H]1O[C@@H](O[C@@H]2OC=C3[C@@H](CCOC3=O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O,VSJGJMKGNMDJCI-ZASXJUAOSA-N
0,301-21-3,COc1ccc(C[C@H]2N(C)CCc3cc(OC)c(OC)cc23)cc1O,MPYHGNAJOKCMAQ-MRXNPFEDSA-N
0,1617-70-5,CC(=C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,GRBHNQFQFHLCHO-BHMAJAPKSA-N
