,CAS ID,InChIKey,SMILES
0,212065-90-2,KKZXMLYSEGPOCJ-GHXIBWSGNA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@H]7[C@](C(=O)O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]9O)[C@@H](O)[C@H](O)[C@H]8O)(CC[C@@H](C)[C@@]7(C)O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O
0,101021-30-1,IQBTXBIIGNASBG-CVMNFVOJNA-N,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3OC(CO[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)[C@@H](O)C(O)C3O[C@@H]3OCC(O)(CO)[C@@H]3O)c(=O)c2c1O
0,2630-39-9,KVWWIYGFBYDJQC-DUJBIPCPNA-N,CCCCC[C@H]1C(=O)CC[C@@H]1CC(=O)OC
0,791084-73-6,LHZIGULGOHUBCD-GCGXNVHFSA-N,CC(=O)O[C@H]1[C@@H]2O[C@]2([C@H](C)[C@H]2CC(C)=C(C)C(=O)O2)[C@@]2(C)CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]34C)[C@@]12O
0,288254-95-5,FLBSVECXTJOGJU-NDDMEOKBNA-N,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@](COC(=O)/C=C/c3ccc(O)c(OC)c3)(O[C@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](O)[C@H]3OC(C)=O)[C@@H](OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H]2O)ccc1O
