,CAS ID,InChIKey,SMILES
0,2163-40-8,VGTALXLMFZXQSK-ZUIDFGJWNA-N,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(CO)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1
0,90-5-1,LHGVFZTZFXWLCP-UHFFFAOYSA-N,COc1ccccc1O
0,117232-63-0,CSUJQLPWACWGNH-YGJCJFEKNA-N,CC(=O)OC1C2C(=C(C)C(=O)O[C@@H]2c2ccoc2)[C@@]2(C)C[C@H]3C[C@@](C)(C(=O)O3)[C@@H]12
0,569-02-8,VNBUMBNLPGLBML-UHFFFAOYSA-N,COc1cccc2c(=O)c3ccoc3n(C)c12
0,333363-17-0,BVZXZOQFJNLSOP-NUWUDVHCSA-N,O=C(O)CC(=O)OCC1OC(Oc2ccc(-c3coc4cc(OC5OC(CO)C(O)C(O)C5O)cc(O)c4c3=O)cc2)C(O)C(O)C1O
0,894353-17-4,RBLMKCOUXAFRRX-WEVVVXLNSA-N,C=C(C)C1Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1
0,534584-93-5,YLEGIEQVRCJSJM-IGXXKPNWNA-N,COc1cc(CC=C(C)C)c(O)c2c(=O)c3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](OC5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)cc(O)c3oc12
0,78876-31-0,OHRZKULNMHVVEI-UHFFFAOYSA-N,COc1ccc(-c2coc3c(CCC(C)(C)O)c4c(c(O)c3c2=O)CCC(C)(C)O4)cc1OC
0,69168-13-4,AJRPVOZGWVGWPP-NNFVLGQLNA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO)[C@H](O)C(O)C3O)c(-c3ccc(OC)c(O)c3)oc2c1
0,64894-58-2,PMPFXXWLTIMSFY-UHFFFAOYSA-N,COc1cc2cc3oc(C)cc(=O)c3c(O)c2c(O)c1C
0,164123-51-7,VYEJOOFTJRPOCV-UUYOSTAYNA-N,C=C(C)C(O)Cc1cc(/C(O)=C/C(=O)c2cc(CC=C(C)C)c(O)cc2O)ccc1O
0,2181-84-2,XKTZVOMYVJKQTH-UHFFFAOYSA-N,COc1ccc2c(c1)c(=O)c1ccoc1n2C
0,1621983-67-2,PFYAYWVJNMEDBS-GCIKTYRXSA-N,CC1(C)OC(C2CC(C3CCC4(C)C5=CCC6C(C)(C)C(=O)CCC6(C)C5CCC34C)C(=O)O2)C(C)(C)O1
0,878786-94-8,JTGDLRQPWQUGEM-SNVBCNRINA-N,C/C=C(C)C(=O)O[C@H]1[C@]2(C)C[C@]3(O)[C@@]1(O)[C@H]1OC4(C(C)CC)O[C@@]5(CC[C@]6(C)C(=CC(=O)O[C@H]6c6ccoc6)[C@@]15O4)[C@]3(C)[C@H]2[C@@H](O)C(=O)OC
0,3650-43-9,UJQGVDNQDFTTLZ-MEXAAGJUNA-N,C=C1CCC[C@]2(C)CCC(C(=C)C(=O)O)C[C@@H]12
0,425394-81-6,CBXTXJDUNMTDBR-ONXKNNPNSA-N,COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OS(=O)(=O)O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C.[Na]
0,120838-16-6,HDOKDSAUCWGBQQ-XFZIGNCWNA-N,CC1=CC[C@@H]2C(C)(C)C[C@H](O)C[C@@]2(C)[C@@H]1CC/C(C)=C/CO
0,205116-60-5,JUASZGNNULZOET-UHFFFAOYNA-N,C=C(C)C1Cc2c(cc(OC)c3[nH]c4ccccc4c23)C(=O)O1
0,886840-42-2,LPHWHWVLCPLJNB-UXWBQJAFNA-N,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(=O)C(C)CC)[C@]2(CO)[C@H](O)[C@H](O)[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C
0,868171-32-8,CQRSHECOOIXIBJ-NPBPFOLZNA-N,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C/C=C(/C=O)[C@@H]1C(C(=O)O)=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C=C
0,113349-14-7,GBUUKFRQPCPYPW-KKSFZXQISA-N,C[N+]12CCc3cc4c(cc3C1Cc1ccc3c(c1C2)OCO3)OCO4
0,880152-67-0,IATOWVQMFQIWJG-FIOJQUGLNA-N,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
0,70906-25-1,NUCVEPZRPYQXBX-NRFANRHFSA-N,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(OC)cc3nc2-1
0,454200-44-3,JEOODUYTNFLEHG-QCFKNZSENA-N,CCC[C@H](C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(COC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
0,137217-88-0,QRBBKWLOIYMFQP-UHFFFAOYSA-N,COc1c(O)c(O)c(CC=C(C)C)c(-c2coc3cc(O)cc(O)c3c2=O)c1CC=C(C)C
0,155416-32-3,NCSCAOYXUUEXIP-TWYLJJHKNA-N,CCCCCCCCCCCCCC[C@@H]1CCCN1C
0,276680-83-2,GREXOESHYXPSMM-QWZVZQIQNA-N,C[C@@H]1CC[C@@]2(O[C@H]1O)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
0,1402724-87-1,KPLZJBWJPPXAJX-ZHJQRIIBSA-N,COc1cc(C=C2C(=O)NC(=O)C2(O)c2ccc(O)cc2)ccc1O
0,116133-67-6,FYCUILMSDSLIGD-OGIIFXRQNA-N,CC(C)=CCc1c(O)c(C(=O)/C=C/c2ccccc2)c2c3c1O[C@]1(C)CC[C@@H]([C@@H]3C1)C(C)(C)O2
0,475986-25-5,YCEJVJKGXJWMSA-UHFFFAOYSA-N,O=Cc1[nH]c2cc(O)ccc2c1CC(=O)O
0,592-77-8,OTTZHAVKAVGASB-HWKANZROSA-N,C/C=C/CCCC
0,138584-07-3,PVFJQLBPPQHTLU-ZMHPAJMFSA-N,CC(C)CCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O
0,207286-05-3,JHARDAIYMHRPKW-OKBATOISNA-N,C[C@H]1C[C@H](OC(=O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)CC(=O)O1
0,181373-38-6,VLXUAAOAPVQYDO-QPAAMZAZNA-N,CC(C)=C[C@@H]1CO[C@]23C[C@]4(CO2)[C@H](CC[C@@H]2[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](CO)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]24C)C3[C@@]1(C)O
0,164178-25-0,IGUMKDPFGXLXSS-UHFFFAOYNA-N,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C23CC1OC3=O
0,100760-63-2,GAIBNVSLQBBBBK-UTCJRWHENA-N,C=C1C(=O)OC2/C=C(C)C(O)CC(O)C3=CC(OC3=O)C12
0,34137-25-2,ZXGIHLGVUYXAEI-YYJOGQKYNA-N,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CC[C@@H](CC)C(C)C)[C@@]4(C)CC[C@@H]32)C1
0,82644-82-4,PFRVZQKEOAYKSC-UHFFFAOYNA-N,CC(O)CC(=O)OC1C=CC23CCN(C)Cc4ccc(O)c(c42)OC3C1
0,84062-32-8,RTCISXKUWWQSRF-CFOQIUDMNA-N,COc1ccc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O[C@H]3[C@@H]4C=CO[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H]4[C@@]4(CO)O[C@@H]34)O[C@H]2C)cc1
0,870785-28-7,AENHXJZDACLRQM-CZOHLIPYNA-N,O=C(/C=Cc1ccc(O)cc1)OCC1=C[C@H](O)[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
0,28591-01-7,AULWDENWMBJIIQ-KHXIKGBRSA-N,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)C(O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
0,53098-74-1,AXXJTACQKRRZET-VDCPNXBONA-N,C=C[C@@](C)(O)C[C@H](/C=C(C)CC(=O)C=C(C)C)OC(C)=O
0,86849-52-7,DPLYGYOSWLFGGY-UHFFFAOYSA-N,CCCCCSS
0,243449-53-8,PCIZFQVDNDHRPP-VROIPSKSSA-N,CC(C)C(C)C=CC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC12OC2C3O
0,691407-20-2,DFTOCERTSAMQSM-AVFCLUIRNA-N,C=C1CC[C@]2(C)CC[C@]3(C)[C@H]4[C@H](O)[C@H](OC(C)=O)[C@@]5([C@@H](C)O)COC(=O)C=C[C@H]5[C@]4(C)CCC3(C(=O)OC)[C@]2(O)C1
0,1011717-97-7,BRSGFKGWKATOQT-IVRZEDSCNA-N,C=C1[C@H](O)C[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@H]1C
0,526222-16-2,MLLIKADUPHWUDA-OXSGCMCUNA-N,C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(O)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@]1(C)CO
0,1054473-11-8,OKFCVICEPQRZSV-PFVTUWJJNA-N,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](O[C@@]23C=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C(CO)=C[C@H]3O)[C@H](O)[C@@H](O)[C@@H]1O
0,80442-56-4,CORPOBIVEWKOMG-ACDSCSBHNA-N,C/C1=CCC/C(CO)=C/[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@@H](OC(=O)CC(C)C)C1
0,142060-04-6,KPNBCQWJLVXAKA-QAXJPQIHSA-N,CO[C@@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@]1(C)CC[C@H]([C@H](C)C[C@@H]2C=C(C)C(=O)O2)[C@@]1(C)CC3
0,259814-39-6,LJNMTAALHAPGLP-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c4c(cc3o2)OC(C)(C)C=C4)cc(OC)c1O
0,226887-48-5,HWNLAGBDXKGMAH-KNIGOARZNA-N,COc1ccc(CCN(C)C)cc1[C@H]1C[C@@](C)(O)[C@H]2[C@@H]1C(C)(C)[C@@H]2c1cc(CCN(C)C)ccc1OC
0,1189110-36-8,XGUHKTYJYSGWBX-JGFJRWOVNA-N,CC(=O)O[C@@H]1C[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)[C@@H]2CCC3=C(C(=O)OC3O)[C@@]12C
0,57105-39-2,FBDCJLXTUCMFLF-QMMMGPOBSA-N,CC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O
0,129058-90-8,XLBWTJGHQUFUDJ-MAQQNJMXNA-N,CC1=C2CC(C)(C)[C@H](O)[C@H]2C[C@]2(C)C[C@@H](O)[C@]12O
0,35589-22-1,OXJKSVCEIOYZQL-ZHWQENFZNA-N,O=c1c(O[C@@H]2O[C@@H](CO)C(O)C2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
0,17806-59-6,CGBOQYJQRLRGIE-QFCZPAJMSA-N,CC(=O)OC1CC2(C)OC(C)(C)C1CC1C(C)CCC12
0,205115-73-7,XWVDCVZOOVTJKF-RIYZIHGNSA-N,C=C(C)C(=O)CC/C(C)=C/COc1c2occc2cc2ccc(=O)oc12
0,499135-07-8,JYWSARFDLXXOHT-ZPJSUBEFNA-N,COc1ccc([C@H](O)[C@@H](C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
0,126621-25-8,VHEGBMSVVODJTJ-XWCHTRRFNA-N,C=C1C(=O)O[C@H]2CC(=C)[C@@H]3C[C@H](OC(C)=O)C(=C)[C@@H]3C[C@H]12
0,312959-41-4,RRAYNNCQLLWTEX-HFRYGRANNA-N,CC1(C)CC[C@]2(C(=O)O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC(=O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1
0,3493-09-2,CIKGWCTVFSRMJU-UOHYAFGMNA-N,Nc1nc(=O)c2ncn([C@H]3CC(O)[C@@H](COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1
0,713524-65-3,ADILGNQVWRXLRO-QDAYXBOJNA-N,COc1c(-c2ccccc2)oc2c(cc(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)c3occc32)c1=O
0,121-34-6,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(C(=O)O)ccc1O
0,63358-11-2,BUQQDANPHQFSEK-KHXULICNNA-N,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2CO)ccc1O
0,69651-95-2,JUWUWIGZUVEFQB-FOGDFJRCSA-N,CC(=O)OC1C2(C)CCC(C2)C1(C)C
0,301-00-8,DVWSXZIHSUZZKJ-YSTUJMKBSA-N,CC/C=CC/C=CC/C=CCCCCCCCC(=O)OC
0,12650-67-8,DZOSEJASWWCMOA-OVRQRVGZNA-N,OCC1=CC(NC2CC(CO[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
0,239467-64-2,UMADJYFWGWTKSA-ABZOEJBINA-N,COc1cc(/C=CC(=O)O[C@H]2[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](OCCc3ccc(O)c(OC)c3)O[C@@H]2CO[C@@H]2OC[C@](O)(CO)[C@H]2O)ccc1O
0,869594-06-9,CPPNFWGIJSYTAL-MWSFZXNSNA-N,O=C(/C=C/c1ccc(O)c(O)c1)OCC1O[C@@H](Oc2cc3oc(-c4ccc(O)c(O)c4)c(O)c(=O)c3c(O)c2O)C(O)[C@@H](O)[C@@H]1O
0,29488-00-4,ZEXQVPRPMQVOFT-BELPCOBANA-N,CC1=C(C#C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@]2(O)C(C)(C)C[C@H](O)C[C@@]2(C)O)C(C)(C)C[C@H](O)C1
0,142449-92-1,VQTMNYUOKHAJED-VTTJJLHHNA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)C[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
0,114892-46-5,VEXDRERIMPLZLU-SEFKMRKONA-N,C[C@@H](O)[C@@H](C)C(=O)O
0,606126-65-2,HNKZOKTVDAPBRD-VAAZKNORNA-N,O=C(/C=C/c1ccccc1)OC[C@]12O[C@H]1[C@@H](O)[C@@H]1C=CO[C@@H](O[C@@H]3O[C@H](COC(=O)C4=CO[C@@H](OC5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C5=C(CO)CC[C@H]45)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12
0,73710-86-8,IGJQMOASTPRCEK-UHFFFAOYNA-N,CN(C)CCc1cc2c(cc1C(=O)C1OC(=O)c3c1ccc1c3OCO1)OCO2
0,68776-16-9,LFQKFGVTRVFIEE-LLWDIMMGNA-N,CC1(C)OC1C(=O)C[C@]1(C)CC[C@@H](c2ccoc2)O1
0,198987-63-2,JTTZQARJVXNGRN-MQODCZCNNA-N,CCCCCCCCCCCCCC[C@H](O)[C@@H]1C[C@@H](O)[C@@H]([C@@H](O)CC[C@@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
0,82345-37-7,ALIAPFPESXJZKP-UHFFFAOYSA-N,COc1c(OCC=C(C)C)ccc2c(=O)c(-c3ccc4c(c3)OCO4)coc12
0,526-99-8,KJMLVYFYHOHPBQ-FBXFSONDNA-N,O=CO[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)OC=O
0,130395-54-9,BGZGKGJBTWDZQU-FZZCDKAINA-N,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C=C(C(C)=O)C4(O[C@@H]3C[C@H]12)C(=O)O[C@H]1C[C@@H](C)C(/C=C/C(C)=O)=CC[C@H]14
0,105108-08-5,SVANWPYLWKKZSK-PPTWDRHFNA-N,Oc1ccc(C(O)C2c3cc(O)cc4c3[C@H](c3cc(O)cc(O)c32)[C@@H](c2ccc(O)cc2)O4)cc1
0,54324-03-7,RNDFUOKDULDZPR-RDMRCOCINA-N,C=C1C=C2[C@H](C(C)C)CC[C@@H](C)[C@H]2CC1
0,312959-40-3,DMHZAJKTZWTGSC-ZEMGAEOMNA-N,CC1(C)CC[C@]2(C(=O)O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC(=O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1
0,683205-82-5,OIYPMBDCELBJBO-SQZGVMJVNA-N,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@H](O[C@H]3[C@H](O[C@H]4[C@H](OC(=O)[C@]56CCC(C)(C)C[C@H]5C5=CC[C@@H]7[C@@]8(C)C[C@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@@H]9OC[C@](O)(CO)[C@H]9O)[C@@](C)(CO)[C@@H]8[C@H](O)C[C@@]7(C)[C@]5(C)CC6)OC[C@H](O)[C@@H]4O)O[C@@H](C)[C@H](O)[C@H]3O)OC[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
0,100776-67-8,HMZLPTZFNMJDIY-SNTGTBNLNA-N,CC(C)=CC(=O)O[C@H]1[C@@H]2CO[C@@H](O)[C@@H]2[C@@]2(C)C(C)(C)CCC[C@@]12C
0,83889-82-1,YIAVDJDCASKRQD-VSARHHCDNA-N,CC1=CO[C@@H](O[C@H]2OC(CO)[C@@H](O)C(O)[C@@H]2O)[C@@H]2[C@@H](O)[C@H](Cl)[C@@H](O)[C@H]12
0,217197-53-0,PQWZTIFQLLOKAH-NQSBRNCMNA-N,CC1(C)C(=O)CC[C@]2(C)C3=C(CC[C@@H]12)[C@H]1[C@@H]2[C@]4(CC[C@H]5C(C)(C)[C@H](O)CC[C@]5(C)C4=CC(=O)[C@]2(C)O)[C@@H]3C(=O)[C@]1(C)O
0,36449-99-7,UKMCCFHULJHJNS-OYTUBMIGNA-N,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
0,51-67-2,DZGWFCGJZKJUFP-UHFFFAOYSA-N,NCCc1ccc(O)cc1
0,866622-53-9,YZNPCSMMMSRMAJ-KEFOUSCKNA-N,COC(=O)C1=CC[C@H](O)[C@@H]2[C@@](C)(CCc3ccoc3)[C@H](C=O)CC[C@@]12C
0,181469-60-3,DRLRAAHUSOMVFB-UHFFFAOYSA-N,CNc1cc2nc3cc(C(N)=O)ccc3oc-2cc1=O
0,1187955-76-5,TWBGKCDUZOAOPO-UHFFFAOYNA-N,C=C1C=C(C(CCCCCCCCCCCCCCCCCCC)OC)C(=O)O1
0,55854-89-2,QHTFEANXLNNBOX-UHFFFAOYSA-N,CCC(=O)c1cc2n(c(=O)c1C)Cc1cc3ccccc3nc1-2
0,108906-48-5,YMBIFCWAAQZSSV-RVTPZQPYNA-N,C=CC(C)(CC/C=C(C)CC[C@H](O)C(C)(C)O)O[C@H]1OC(CO)[C@@H](O)[C@H](O)C1O
0,22595-45-5,ZEOCEPNBYPGWGS-UHFFFAOYSA-N,CC(C)C(=O)C1C(=O)C(C)(C)C(=O)C(C)(C)C1=O
0,119269-75-9,XDRMVDDOBVPELW-UHFFFAOYNA-N,CC(C)=CCc1c(O)ccc2c1OCC1c3ccc4c(c3OC21)C=CC(C)(C)O4
0,77394-26-4,WOLQFWZOEYHATG-UHFFFAOYSA-N,O=c1c2c(oc3cc(O)cc(O)c13)-c1cc(O)c(O)cc1CO2
0,1060709-86-5,YJUBDQRBJQTJHH-WSYQHHSTNA-N,CC[C@@H](CC(=O)C(Cl)Cl)[C@H](C)c1ccc([N+](=O)[O-])cc1
0,122585-77-7,RXNOTJZHBCKHOO-YMDVZUINNA-N,CC1=C[C@H]2C(=C(C)[C@H](O)C[C@@H]2C(C)C)C[C@H]1O
0,87686-78-0,DUMLQBJMFXEXLW-JGUOPCDKNA-N,C[C@]12O[C@H]1[C@@H]1O[C@H]3C[C@]1(O)[C@@H]2[C@H](O[C@@H]1OC(CO)[C@@H](O)C(O)[C@@H]1O)O3
0,18830-99-4,HFYKETHYKFKFQE-UHFFFAOYNA-N,C[N+]1(C)C2Cc3cc4c(cc3C1Cc1cc3c(cc12)OCO3)OCO4
0,218163-66-3,GHWNXVWVLOGWPT-UHFFFAOYNA-N,CCC(C)C(=O)NCCc1ccc(O)cc1
0,499136-46-8,IIUKADSRGRMDQJ-MSUUIHNZNA-N,CCCCCCCC(C)CCC/C(O)=C1C(=O)C(C)N(C)C1=O
0,1983-72-8,URMVEUAWRUQHON-UHFFFAOYSA-N,O=c1oc2cc(O)ccc2c2oc3cc4c(cc3c12)OCO4
0,92609-77-3,WBKWHYDUDXOZIU-UHFFFAOYSA-N,CC1(C)C=Cc2cc3c(=O)c4c(O)cc(O)cc4oc3c(O)c2O1
0,109269-69-4,FYIVKXFTOAYNSK-CYLJNIGPNA-N,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(c(O)c(OC)c4c3Oc3cc5c(nccc5cc3O4)C2)CCN1C
0,693788-98-6,HUYKTZUAFRSJII-LZJXDWPMNA-N,Cc1c(O)c(Cc2c(O)cc3oc(-c4ccc(O)c(O)c4)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(=O)c3c2O)c2oc(-c3ccc(O)c(O)c3)c(OC3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)c(=O)c2c1O
0,477-49-6,ISCQYPPCSYRZOT-DZPVBXFGNA-N,COc1cc([C@@H]2c3cc4c(cc3C(=O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
0,92356-89-3,OQULIVDFDLHSKR-UHFFFAOYNA-N,C=C1C(=O)OC2C1C(OC(=O)C1(C)OC1C)CC1(C)C(O)CCC(=C)C21
0,41753-47-3,QSOURIMNVDBNHL-TUKNBCJYNA-N,CC1=CO[C@@H](O[C@@H]2OC(CO)[C@@H](O)C(O)[C@@H]2O)[C@@H]2[C@H]3O[C@H]3[C@@H](O)[C@H]12
0,357641-20-4,NXIUUPIVEHYUQL-BDVIRPKYNA-N,CC(C)/C=C/C(=O)NC1C(=O)NC(Cc2ccccc2)C(=O)N/C=C/c2ccc(cc2)OC1c1ccccc1
0,190896-94-7,RMDFMCLBZOVSDV-CEEOEJKKNA-N,C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@@H]1[C@H](C)[C@@H](OC(=O)C[C@@H]2C(C(=O)OC)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)/C2=C/C)C[C@H]1[C@@H](C)COC(=O)C[C@@H]1C(C(=O)OC)=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C1=C/C
0,58551-56-7,LWXYJECUUUSHEJ-RINGALCKNA-N,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)C1(C)OC1C)[C@@H](OC(C)=O)/C(C(=O)OC)=CC1OC1[C@@]1(C)O[C@@H]21
0,18642-11-0,VJDKLMJTJDOWEK-ORIPQNMZSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=Cc1ccc(O)c(O)c1
0,421547-02-6,ZFISZYZPHSICQI-WIHZEACHSA-N,C=C[C@@H](O)C#CC#CC[C@H](O)C(CCCCCCC)OC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC=C5[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
0,55804-04-1,VORYVMSYLVEJBA-QNLUKOBBNA-N,CC(C)=CC[C@@H](O)C1(C)C2CCC(C2)C1(C)O
0,91790-53-3,YDCQKNFVLHDJKY-UHFFFAOYSA-N,COc1ccc(CN2CCc3cc(OC)c(OC)cc3C2)cc1OC
