,CAS ID,SMILES,InChIKey
0,99624-28-9,CC(C)=CCc1cc([C@@H]2CCc3ccc(O)cc3O2)c(CC=C(C)C)c(O)c1O,QXHVECWDOBLWPW-QFIPXVFZSA-N
0,909-14-8,CCCC1=CC(=O)Oc2c3[C@@H](O)[C@@H](C)C(C)Oc3c4C=CC(C)(C)Oc4c12,NIDRYBLTWYFCFV-APHVTMLDSA-N
0,599-07-5,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@](C)([C@@H]5CC[C@@]34C)C(O)=O)[C@@H]2C1)C(O)=O,IDGXIXSKISLYAC-WNTKNEGGSA-N
0,18003-33-3,Oc1ccc(cc1O)C2=CC(=O)c3c(O)c(O)c(O)cc3O2,VYAKIUWQLHRZGK-UHFFFAOYSA-N
0,620-23-5,Cc1cccc(C=O)c1,OVWYEQOVUDKZNU-UHFFFAOYSA-N
0,55050-48-1,CC(C)C(=O)OC1c2c(C)coc2C(=O)C3C(O)CCC(C)C13C,AXTBBOHGQOEWMH-UHFFFAOYSA-N
0,81120-74-3,CCC(C)C1NC(=O)c2csc(n2)C(C)NC(=O)C3N=C(OC3C)C(NC(=O)c4csc(n4)C(Cc5ccccc5)NC(=O)C6N=C1OC6C)C(C)C,CFXBLGFMQUFLKS-UHFFFAOYSA-N
0,3034-08-0,COc1ccc(cc1)C2CC(=O)c3ccccc3O2,QIUYUYOXCGBABP-UHFFFAOYSA-N
0,53398-84-8,CCCC(=O)OCC\C=C\CC,ZCHOPXVYTWUHDS-AATRIKPKSA-N
0,622-78-6,S=C=NCc1ccccc1,MDKCFLQDBWCQCV-UHFFFAOYSA-N
0,20874-52-6,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=C[C@]56OC[C@@]7(CCC(C)(C)C[C@@H]57)[C@H](O)C[C@@]46C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]1O,KYWSCMDFVARMPN-LCSVLAELSA-N
0,57629-50-2,COC(=O)[C@@]12OC[C@@]34[C@@H](C[C@H]5C(=CC(=O)[C@@H](O)[C@]5(C)[C@H]3[C@@H](O)[C@@H]1O)C)OC(=O)[C@H](OC(=O)CC(C)C)[C@@H]24,NTBOLWMPXFGUHO-FTSLJJEMSA-N
0,125035-83-8,CN[C@H]1C[C@@H]2O[C@](C)([C@@H]1OC)n3c4ccccc4c5c3c6n2c7ccccc7c6c8C(=O)NC(=O)c58,POTTVLREWUNNRO-MHIBKGSMSA-N
0,115330-90-0,CC1OC(OC2C(O)C(O)C(CO)OC2OC3C(O)C(O)C(OC3OC4CCC5(C)C(CCC6(C)C5CC=C7C8CC(C)(C)CC(O)C8(C)CCC67C)C4(C)C)C(O)=O)C(O)C(O)C1O,ISTWCKNDZOSMPU-UHFFFAOYSA-N
0,65024-84-2,CC(C)c1c(O)c(O)c(C=O)c2C(=O)[C@H]3[C@@H](CC=C(C)C)C(=CC[C@@]3(C)C(=O)c12)C,FMJIKKXSIVRJGO-YSANICFGSA-N
0,6418-46-8,CCCCCCCCCCCCCCCCCC(C)CC,GZCXIMGMPAZPPM-UHFFFAOYSA-N
0,118-60-5,CCCCC(CC)COC(=O)c1ccccc1O,FMRHJJZUHUTGKE-UHFFFAOYSA-N
0,36150-06-8,CC(C)(Cl)C(O)COc1c2ccoc2cc3OC(=O)C=Cc13,QPHPWCUVCZXUEP-UHFFFAOYSA-N
0,117176-79-1,CC(C)C1=CC[C@@]2(C)CC[C@@H]3Cc4ccccc4O[C@@]3(C)[C@@H]2C1,WKMGWRYKSQSUKY-PSWRPDDJSA-N
0,20421-10-7,COc1cc2OC3OC(O)CC3c2c4OC(=O)C5=C(CCOC5=O)c14,PHYKMMVEUJESOM-UHFFFAOYSA-N
0,42370-41-2,CC1=CCC(CC1O)C(C)(C)O,OMDMTHRBGUBUCO-UHFFFAOYSA-N
0,16837-52-8,[O-][N+]12CCC[C@H]3CN4[C@H](CCCC4=O)[C@@H](CCC1)[C@@H]23,XVPBINOPNYFXID-LHDUFFHYSA-N
0,17306-46-6,CC1OC(OC2C(O)C(O)C(CO)OC2Oc3cc(O)c4C(=O)C=C(Oc4c3)c5ccc(O)cc5)C(O)C(O)C1O,RPMNUQRUHXIGHK-UHFFFAOYSA-N
0,7616-22-0,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2cc(O)c(C)c(C)c2O1,QUEDXNHFTDJVIY-UHFFFAOYSA-N
0,776-35-2,C1Cc2ccccc2c3ccccc13,XXPBFNVKTVJZKF-UHFFFAOYSA-N
0,120-72-9,[nH]1ccc2ccccc12,SIKJAQJRHWYJAI-UHFFFAOYSA-N
0,612-96-4,c1ccc(cc1)c2ccc3ccccc3n2,FSEXLNMNADBYJU-UHFFFAOYSA-N
0,6754-13-8,C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@@]3(C)[C@H]1C=CC3=O,ZVLOPMNVFLSSAA-XEPQRQSNSA-N
0,243975-37-3,CNC(=O)NC(N)=NCCC[C@@H]1NC(=O)[C@@H](C)NC(=O)C[C@H](NC(=O)C[C@H](NC(=O)[C@H](Cc2ccccc2)N(C)C1=O)C(O)=O)C(O)=O,UHBHXSDKGLPPGO-HTDHLNIYSA-N
0,57576-09-7,C[C@@H]1CC[C@H]([C@@H](C1)OC(C)=O)C(C)=C,HLHIVJRLODSUCI-ADEWGFFLSA-N
0,615-94-1,OC1=CC(=O)C(=CC1=O)O,QFSYADJLNBHAKO-UHFFFAOYSA-N
0,65647-65-6,CC(CC(N(C)C(=O)CC(C)C(Cl)(Cl)Cl)C(=O)NC(C)c1sccn1)C(Cl)(Cl)Cl,BFVRAKVNXYQMID-UHFFFAOYSA-N
0,24880-43-1,COc1ccc(cc1OC)[C@]23CCN(C)[C@H]2CC(=O)CC3,DAHIQPJTGIHDGO-IRXDYDNUSA-N
0,629-92-5,CCCCCCCCCCCCCCCCCCC,LQERIDTXQFOHKA-UHFFFAOYSA-N
0,3569-10-6,C[C@@H]1CC[C@@H](\C=C(\C)C(O)=O)C2=C(C)CC[C@H]12,FEBNTWHYQKGEIQ-JWRGBUJQSA-N
0,79886-50-3,O[C@@H]1[C@@H](COC(=O)c2cc(O)c(O)c(O)c2)O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c4cc(O)c(O)c(O)c4)[C@H]1OC(=O)c5cc(O)c(O)c(O)c5,RATQVALKDAUZBW-XPMKZLBQSA-N
0,520-42-3,COc1cc(O)c(C(=O)CCc2ccc(O)cc2)c(O)c1,UPXIBKPHJYQSGP-UHFFFAOYSA-N
0,2883-98-9,COc1cc(OC)c(\C=C/C)cc1OC,RKFAZBXYICVSKP-WAYWQWQTSA-N
0,92609-71-7,C[C@@]1(O)C=CC(=O)[C@]2(C)C[C@@H]3OC(=O)C(=C)[C@H]3C[C@@H]12,SEHWANFWBQNVNV-SPSJUYOASA-N
0,71035-06-8,COC(=O)[C@@H]1CC(=O)[C@@H]2[C@H]1[C@H](OC=C2C(=O)OC)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,USONHTFDCJKLKO-PHAJAEPKSA-N
0,473-03-0,CC(\CC[C@@H]1C(=C)CCCC1(C)C)=C/CCC2[C@](C)(O)CCC3C(C)(C)CCC[C@]23C,BIADSXOKHZFLSN-YEUOVSOVSA-N
0,122-63-4,CCC(=O)OCc1ccccc1,VHOMAPWVLKRQAZ-UHFFFAOYSA-N
0,4427-56-9,CC(C)c1cc(C)ccc1O,DSTPUJAJSXTJHM-UHFFFAOYSA-N
0,205114-66-5,COc1ccc(\C=C\C(=O)O[C@H](C(O)=O)[C@](O)(Cc2ccc(O)c(O)c2)C(O)=O)cc1O,YVHLLZXSGPDXOA-ZHBFVYIWSA-N
0,14009-71-3,CC1(C)OC(C)(CCC1O)C=C,BCTBAGTXFYWYMW-UHFFFAOYSA-N
0,20547-76-6,COc1c2ccoc2nc3cc(OCC(O)C(C)(C)O)ccc13,HBAURZDCJUZLMR-UHFFFAOYSA-N
0,82848-01-9,COc1ccc2C(=C(CC(=O)C(C)(C)O)C(=O)N(C)c2c1OC)OC,BNQPPABEVYVPJN-UHFFFAOYSA-N
0,657-24-9,CN(C)C(=N)N=C(N)N,XZWYZXLIPXDOLR-UHFFFAOYSA-N
0,18422-83-8,O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3O,QIWOFDHUQPJCJF-LSDHHAIUSA-N
0,28458-23-3,CC12CCCC(O1)c3c(O)c4C(=O)c5c(O)cc(O)cc5C(=O)c4cc3O2,RYFFZJHGQCKWMV-UHFFFAOYSA-N
0,3623-51-6,CC(C)[C@H]1CC[C@@H](C)CC1O,NOOLISFMXDJSKH-MGRQHWMJSA-N
0,659-70-1,CC(C)CCOC(=O)CC(C)C,XINCECQTMHSORG-UHFFFAOYSA-N
0,6029-82-9,C\C=C(\C)C(=O)O[C@@H]1CCN2CC=C(CO)[C@H]12,TYGYPIIOOQNWBU-BTRLNGJCSA-N
0,1603-03-8,CC(C)CCCCCCCCCCCCCC(O)=O,IIUXHTGBZYEGHI-UHFFFAOYSA-N
0,18385-84-7,COc1ccc2OCC=Cc2c1,LMCDFCKWRNBXBB-UHFFFAOYSA-N
0,5328-37-0,OCC(O)C(O)C(O)C=O,PYMYPHUHKUWMLA-UHFFFAOYSA-N
0,508-93-0,CC1O[C@H](O[C@H]2CC[C@@]3(C)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C(O)C(O)[C@@H]1O,WQMLFJWIKARBFW-IRVRIFDVSA-N
0,2511-91-3,CCCCCC1CC1,SUBUEDOPXXGMKP-UHFFFAOYSA-N
0,2237-36-7,COc1ccc(C(O)=O)c(O)c1,MRIXVKKOHPQOFK-UHFFFAOYSA-N
0,21738-30-7,CC(/CC[C@@H]1C(=C)CC[C@@H]2C(C)(C)CCC[C@@]12C)=C\CO[P](O)(=O)O[P](O)(O)=O,JCAIWDXKLCEQEO-PGHZQYBFSA-N
0,104613-44-7,CC(=C)[C@H]1C\C=C(C)/[C@@H](O)CC[C@@H]2C[C@H]1OC2=O,COEDSYSRVAUHQU-HTDICADHSA-N
0,119309-36-3,COc1cc(O)cc2O[C@@H]([C@@H](O)C(=O)c12)c3ccccc3,NIMIDMFTGGTHOH-JKSUJKDBSA-N
0,503-07-1,CCCCC[C@@H]1O[C@@H]1C\C=C/CCCCCCCC(O)=O,CCPPLLJZDQAOHD-BEBBCNLGSA-N
0,82542-92-5,C[C@]\1(CC(O)=O)[C@H](CCC(O)=O)\C2=C\C3=NC(=C\c4[nH]c(Cc5[nH]c(/C=C1N2)c(CC(O)=O)c5CCC(O)=O)c(CCC(O)=O)c4CC(O)=O)/[C@@H](CCC(O)=O)[C@]3(C)CC(O)=O,CSWLXNNNLVVXKD-ZIBVGKFXSA-N
0,3025-96-5,CC(=O)NCCCC(O)=O,UZTFMUBKZQVKLK-UHFFFAOYSA-N
0,138935-82-7,CC1(C)C(Cl)C(Cl)CC2(C)C(CC(O)C3CC(=O)NC3=O)C(=C)C(O)CC12,RXKVVHDLUDIYSP-UHFFFAOYSA-N
0,2492-09-3,C/C=C(/C)C(=O)O[C@@H]1CCN2CC[C@H](COC(=O)C(/CO)=C\C)[C@H]12,YMUQRQKYYOWGPN-SLEGRLQASA-N
0,112-79-8,CCCCCCCC/C=C/CCCCCCCC(O)=O,ZQPPMHVWECSIRJ-MDZDMXLPSA-N
0,57499-40-8,[Cl-].COc1cc2CC[n+]3cc4c(ccc(O)c4OC)cc3c2c(O)c1OC,BBYJVCPFCHYJLF-UHFFFAOYSA-N
0,41653-77-4,C\C1=C/CCC2(C)OC2C(O)C3C(C1)OC(=O)C3=C,ZMFCIMWRPFSUCY-VMPITWQZSA-N
0,25990-37-8,COC(=O)CC1C2(C)C(OC3CC(C(=C23)C)c4cocc4)C5OC(=O)C6(C)C=CC(=O)C1(C)C56,JZIQWNPPBKFOPT-UHFFFAOYSA-N
0,1637-71-4,[Na+].N[C@@H](CS[S](O)(=O)=O)C([O-])=O,DQFVBELGDROGDO-DKWTVANSSA-M
0,7459-46-3,CCOC(=O)CC(C(=O)OCC)C(=O)OCC,TVWZLLYAJDSSCJ-UHFFFAOYSA-N
0,3463-93-2,C\C=C/1CN2CC[C@H]1C(=C)c3cc4[nH]ccc4cc3C2,YBWKMVPRGFJPHD-LELDJUSMSA-N
0,70546-63-3,CC1=C[C@H]2Cc3occc3C(C)(C)[C@H]2CC1,OSSOIKJYWQAIQR-RYUDHWBXSA-N
0,3623-52-7,CC(C)[C@H]1CC[C@@H](C)C[C@H]1O,NOOLISFMXDJSKH-OPRDCNLKSA-N
0,66762-19-4,Oc1cccc2c3ccnc4C=CC(=O)n(c12)c34,WBFKHEDOTNJGJF-UHFFFAOYSA-N
0,697-82-5,Cc1cc(C)c(C)c(O)c1,OGRAOKJKVGDSFR-UHFFFAOYSA-N
0,108351-50-4,CCCCCCC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@@H](O)CCNC(=O)\C=C/[C@H](C)NC1=O,TYGJUQYJMIOZLZ-QQXADAIISA-N
0,590-86-3,CC(C)CC=O,YGHRJJRRZDOVPD-UHFFFAOYSA-N
0,10233-13-3,CCCCCCCCCCCC(=O)OC(C)C,UJPPXNXOEVDSRW-UHFFFAOYSA-N
0,109517-72-8,CC(C)[C@]1(O)CC[C@]2(C)C[C@H](O)C(=C)C[C@H](OC(=O)c3ccc(O)cc3)[C@@H]12,KZSXMCLSPHIQCN-JIWOIOHBSA-N
0,15868-40-3,COc1cc(O)c2C(=O)C(=C(Oc2c1)c3cc(O)c(OC)c(O)c3)OC,XWQRPAOBLCGIRQ-UHFFFAOYSA-N
0,54964-49-7,C[C@@]1(O)C[C@H](O)[C@H]2[C@H]1C[C@H]3[C@@H](CC2=C)OC(=O)C3=C,RBLYUGWIFLXCPD-VZGVWICMSA-N
0,76215-49-1,C\C=C(/C)C(=O)OC1CC(C)(O)C2(O)CCC(C)(O2)\C=C3\OC(=O)C(=C13)COC(C)=O,MQNMSVWAHXTXJT-DEKCZAFFSA-N
0,490-23-3,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1,FGYKUFVNYVMTAM-WAZJVIJMSA-N
0,672-76-4,CC(C)C1=CC=C(O)C(=O)C=C1,WKEWHSLZDDZONF-UHFFFAOYSA-N
0,80787-57-1,COc1cc2C(=O)n3ccc4cccc(c2cc1O)c34,BQBSEIUTJXPVJP-UHFFFAOYSA-N
0,67-47-0,OCc1oc(C=O)cc1,NOEGNKMFWQHSLB-UHFFFAOYSA-N
0,31063-73-7,CC(=C\C=C\C=C(C)\C=C\C=C(/C)C#CC1=C(C)C[C@@H](O)CC1(C)C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C,HNYJHQMUSVNWPV-DRCJTWAYSA-N
0,373-49-9,CCCCCC\C=C/CCCCCCCC(O)=O,SECPZKHBENQXJG-FPLPWBNLSA-N
0,1361-51-9,CN(C)C(CC(=O)OC1CCC2(C)C(O)C(OC(C)=O)C3=C(C)C(=O)CC(O)(C(O)C2C1=C)C3(C)C)c4ccccc4,XMZFIBDTPOUHMW-UHFFFAOYSA-N
0,25819-91-4,CC(=C)C1CN2C(=O)CC(C)(C)NC2=N1,OWOGBGTWYNGTCR-UHFFFAOYSA-N
0,2306-88-9,CCCCCCCCOC(=O)CCCCCCC,DJNTZVRUYMHBTD-UHFFFAOYSA-N
0,61302-92-9,COc1ccc2c3CN4CCC[C@H]4Cc3c5cc(OC)c(OC)cc5c2c1OC,YFEPHJVWLFGWKH-AWEZNQCLSA-N
0,117-10-2,Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12,QBPFLULOKWLNNW-UHFFFAOYSA-N
0,4534-50-3,CCCCCCCCC(CCCC)c1ccccc1,MZTIRLOLMGVVEK-UHFFFAOYSA-N
0,575-41-7,Cc1cc(C)c2ccccc2c1,QHJMFSMPSZREIF-UHFFFAOYSA-N
0,763-10-0,CC(C)=CCC/C(C)=C/CO[P](O)(=O)O[P](O)(O)=O,GVVPGTZRZFNKDS-JXMROGBWSA-N
0,17884-88-7,CC1(C)CC[C@]2(CO)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,RJAKLUPHSBOQNU-GCHNNGBASA-N
0,5574-24-3,COc1cc2C(=O)c3nccc4cc(OC)c(OC)c(c2cc1OC)c34,ZYKCETVKVRJFGD-UHFFFAOYSA-N
0,55100-07-7,OC1=CC(=O)CCO1,OGJMEOMELVMSQJ-UHFFFAOYSA-N
0,467-77-6,[Cl-].CC[C@H]1C[C@@H]2C[C@@]3([C@H]1N(CCc4c3[nH]c5ccccc45)C2O)C(=O)OC.[H+],AJIYIDKEZBBKQG-FKTXENOYSA-N
0,56857-66-0,C[C@@H]1CCC2(OC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC(=O)[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O,YEKZYRCPUZIPAI-IEBUPIFISA-N
0,7785-54-8,CC(=O)OC(C)(C)[C@H]1CCC(=CC1)C,IGODOXYLBBXFDW-LLVKDONJSA-N
0,2318-18-5,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OC\C2=C\CN(C)CC[C@@H](OC1=O)C2=O,HPDHKHMHQGCNPE-QLJRNOHWSA-N
0,6892-80-4,C[C@]1(O)CC[C@]2(C)CCCC(C)(C)C2=CC1,BXGVVQADPFXGHD-LSDHHAIUSA-N
0,98752-02-4,CCOC(=O)CCCCCC1=CC(=O)c2ccccc2N1,QJPXQZJNEZPJIC-UHFFFAOYSA-N
0,145898-93-7,CC12CC(COC(=O)C3CC(O)C(O)C(=C3)O)(O[C@@]1(COC(=O)c4ccc(O)c(O)c4O)O[C@]56COc7occ(C5)c67)[C@@H](O)[C@@H]2O,PRUKRWUTUBERIO-IFPUPTAISA-N
0,67330-20-5,COC1C(O)C(N)C(OC2OC(CN)CCC2N)C(O)C1N(C)C(=O)CN,VYLDQCCRMFPJHA-UHFFFAOYSA-N
0,132922-82-8,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c3c(O)c4C(=O)C=C(C)Oc4cc3c1C,LMHFPNXXSGHPCH-BZGGIJSCSA-N
0,119347-24-9,CCN1C[C@@]2(CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)C14)COC(=O)c7ccccc7N8C(=O)C[C@H](C)C8=O,GFWYSOWSJXKFFQ-ITNXDDNLSA-N
0,145042-06-4,CCCCCC1CCCCCCCCCC(=O)OC2C(OC3OC(CO)C(OC(=O)C(/C)=C/C)C(O)C3O)C(C)OC(OC4C(O)C(O)C(CO)OC4OC5C(O)C(O)C(C)OC5O1)C2OC(=O)C(C)CC,ATAAFPJNNNHRBG-YCPBAFNGSA-N
0,4825-86-9,C[C@@H]1Cc2ccc(C(=O)N[C@@H](Cc3ccccc3)C(O)=O)c(O)c2C(=O)O1,DAEYIVCTQUFNTM-ABAIWWIYSA-N
0,74465-19-3,O[C@H]1[C@H](O)C(O[P](O)(O)=O)[C@H](O)[C@H](O)C1O[P](O)(O)=O,PELZSPZCXGTUMR-OHMVJDTGSA-N
0,73166-28-6,Cc1c(O)ccc2c1CCc3cc(O)cc(C=C)c23,GEXAPRXWKRZPCK-UHFFFAOYSA-N
0,389-08-2,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,MHWLWQUZZRMNGJ-UHFFFAOYSA-N
0,60450-21-7,Cc1ccc2C(=O)c3c(O)c(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)ccc3C(=O)c2c1O,UVLAQGRQOILFBG-UHCLWRNRSA-N
0,967-27-1,O[C@H]1[C@H](O)c2ccc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,OFZBQQUVMQGHDJ-QLFBSQMISA-N
0,865-21-4,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,JXLYSJRDGCGARV-XQKSVPLYSA-N
0,521-43-7,COc1cc(OC)c2c(OC)c3ccoc3nc2c1OC,XTCGYRFLVLFRGW-UHFFFAOYSA-N
0,54868-48-3,CC(C)C(CCC(C)=O)/C=C/C(C)=C,PQDRXUSSKFWCFA-SOFGYWHQSA-N
0,148084-40-6,COc1cc(O)c2c(O)c3C(=O)[C@@]4(O)C(=O)\C(=C(N)/O)C(=O)C[C@@]4(O)Cc3cc2c1,WMENTGZRTZXFDF-ZDGFMGGXSA-N
0,5451-67-2,CC(C)C(=O)Oc1cc(C)ccc1C(C)C,HTPVUEJWIFHSCK-UHFFFAOYSA-N
0,139713-80-7,C[C@@H](CO)[C@]12O[C@H]1[C@@H]3O[C@@]34[C@@]5(C)CCC6=C(COC6=O)[C@@H]5C[C@@H]7O[C@]47[C@@H]2O,HPTCYMNPHWXVLA-UBBHAYRHSA-N
0,15794-92-0,C[C@H]1CCc2c(C)c[n+](CCc3ccc(O)cc3)cc12,CKHCFVWFFIHGMT-ZDUSSCGKSA-O
0,556-27-4,N[C@@H](C[S](=O)CC=C)C(O)=O,XUHLIQGRKRUKPH-ITZCMCNPSA-N
0,17187-78-9,COc1cc(cc(OC)c1OC)C(O)C2C(COC2=O)Cc3ccc4OCOc4c3,UNWCWBJEKCTIML-UHFFFAOYSA-N
0,3213-30-7,COc1ccc(CCN)cc1O,WJXQFVMTIGJBFX-UHFFFAOYSA-N
0,24563-03-9,OC[C@H](Cc1ccc2OCOc2c1)[C@H](CO)Cc3ccc4OCOc4c3,JKCVMTYNARDGET-HOTGVXAUSA-N
0,465-13-4,COC1[C@@H](O)C(C)O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CCC4C3CC[C@]5(C)C([C@H](C[C@]45O)OC(C)=O)C6=CC(=O)OC6)C2)C1O,UZQOZJNEDXAJEZ-PBCLCOBXSA-N
0,5876-87-9,C=CCCCCCCCCC=C,IYPLTVKTLDQUGG-UHFFFAOYSA-N
0,477-30-5,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,NNJPGOLRFBJNIW-UHFFFAOYSA-N
0,6294-40-2,CC1CCC(Br)CC1,RLOHLPHAOHGRNM-UHFFFAOYSA-N
0,68947-61-5,COc1cc2c(CC[n+]3cc4cc(OC)c(OC)cc4cc23)cc1O,YKOWIGFWFQCIKO-UHFFFAOYSA-O
0,75187-63-2,Oc1ccc(cc1)C2=COc3c(O)c(O)ccc3C2=O,BMZFZTMWBCFKSS-UHFFFAOYSA-N
0,1915-69-1,COC(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2CC3=C4CC(=O)O[C@@H](c5cocc5)[C@]4(C)CC[C@@H]3C1(C)C2=O,YOTCKRFNSMJTGD-ZFZOQYKTSA-N
