,CAS ID,SMILES,InChIKey
0,142750-24-1,CC(C)=CCc1cc(ccc1O)C(=O)CC(=O)c2cc3C=CC(C)(C)Oc3cc2O,VXOZFACLCCVUMV-UHFFFAOYSA-N
0,109605-79-0,COC1=C(Oc2cc(O)c(CC=C(C)C)c(O)c2C1=O)c3ccc(O)cc3,VVXGFIWLFZMBCJ-UHFFFAOYSA-N
0,160825-48-9,CC(C)CC(NC(=O)C1OC1C(O)=O)C(=O)NCCCCCO,QFOWBXOSFNTBJZ-UHFFFAOYSA-N
0,546-60-1,OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]1O,LNRUEZIDUKQGRH-DOQKTTIXSA-N
0,17304-24-4,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O,AYDKOFQQBHRXEW-AAUPIIFFSA-N
0,108657-24-5,COc1cc2OC(=CC(=O)c2c(O)c1[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)c5ccc(O)cc5,LTSHFAAMUZRJGB-OOAZWYKYSA-N
0,5956-04-7,CC1C2CCC(=C3C(C2OC1=O)C(=CC3=O)C)C,BJPSSVHNEGMBDQ-UHFFFAOYSA-N
0,498-71-5,CC1=CCC(CC1O)C(C)(C)O,OMDMTHRBGUBUCO-UHFFFAOYSA-N
0,938-55-6,CN(C)c1ncnc2nc[nH]c12,BVIAOQMSVZHOJM-UHFFFAOYSA-N
0,2316-26-9,COc1ccc(/C=C/C(O)=O)cc1OC,HJBWJAPEBGSQPR-GQCTYLIASA-N
0,80286-58-4,C[C@@H]1CCC(C2C=C(C)CCC12)C(=C)C(O)=O,PLQMEXSCSAIXGB-GOHLOCJQSA-N
0,119446-01-4,CCC1(O)CC(O)c2cc3C(=O)c4c(O)cccc4C(=O)c3c(O)c2C1O[C@H]5C[C@@H]([C@H](O)[C@H](C)O5)N(C)C,LFZKMEYZIOVNFB-DCDGKKTRSA-N
0,98569-62-1,COc1c(C)c(O)c(C(C)=O)c(O)c1Cc2c(O)c3C=CC(C)(C)Oc3c(C(C)=O)c2O,DIXWVWLWNGDQEC-UHFFFAOYSA-N
0,64236-38-0,C[C@H]1[C@H](O)CCC2=CC(=O)[C@@H](C[C@]12C)C(C)=C,AJFPOVBARCSOLH-MUYACECFSA-N
0,36127-40-9,CC(C1CCC2(C)C3CCC4C(=CC3=CCC12C)CCC(N(C)C)C4(C)C)N(C)C,ZUILVKYUNYJWMV-UHFFFAOYSA-N
0,2595-97-3,OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,WQZGKKKJIJFFOK-IVMDWMLBSA-N
0,3233-90-7,OCCCCCCC(O)CCCCCCCCC(O)=O,VJZBXAQGWLMYMS-UHFFFAOYSA-N
0,1109-28-0,OCC1OC(OC2C(O)C(O)C(OC2CO)OC3C(O)C(O)C(O)OC3CO)C(O)C(O)C1O,FYGDTMLNYKFZSV-UHFFFAOYSA-N
0,675-20-7,O=C1CCCCN1,XUWHAWMETYGRKB-UHFFFAOYSA-N
0,2255-39-2,NC(C(O)=O)C1=CNC(=O)O1,ASBGWPLVVIASBE-UHFFFAOYSA-N
0,2719-61-1,CCCCCCCCCCC(C)c1ccccc1,VRPRIAVYSREHAN-UHFFFAOYSA-N
0,15893-52-4,COc1ccc2N(O)C(=O)C(O)Oc2c1,GDNZNIJPBQATCZ-UHFFFAOYSA-N
0,116355-83-0,CCCC[C@H](C)[C@@H](OC(=O)C[C@H](CC(O)=O)C(O)=O)[C@@H](C[C@H](C)C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(O)=O)C(O)=O,UVBUBMSSQKOIBE-ZWKVXHQASA-N
0,109517-74-0,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(OC6OC(C)C(O)C(O)C6O)C(O)C4OC7OC(COC(C)=O)C(O)C(O)C7O)cc3O2,QOZYYIZALVCMCA-UHFFFAOYSA-N
0,17598-03-7,COc1cc(OC)c(C=C)cc1OC,DAINMNHDGRVBQF-UHFFFAOYSA-N
0,13836-70-9,COC(C)(C)C(=O)/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/CC/C=C(C)/CCC=C(C)C,ZQFURSYWJPLAJR-FZFXUSNISA-N
0,486-28-2,COc1cc2OC(=O)C=Cc2c(OC)c1O,PBPNOAHYDPHKFH-UHFFFAOYSA-N
0,6347-01-9,OCC1(O)OCC(O)C(O)C1O,LKDRXBCSQODPBY-UHFFFAOYSA-N
0,112543-27-8,CC(C)C1CCC(C)C23CCC(C)(OC4OC(C)C(O)C(O)C4O)C2C13,BKKOWVSRAGJQRQ-UHFFFAOYSA-N
0,146-91-8,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,QGWNDRXFNXRZMB-UHFFFAOYSA-N
0,1195-31-9,CC(C)[C@@H]1CCC(=CC1)C,FAMJUFMHYAFYNU-JTQLQIEISA-N
0,3616-06-6,OC1COC(O[P](O)(=O)O[P](O)(=O)OCC2OC(C(O)C2O)N3C=CC(=O)NC3=O)C(O)C1O,DQQDLYVHOTZLOR-UHFFFAOYSA-N
0,597-12-6,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]1O,QWIZNVHXZXRPDR-WSCXOGSTSA-N
0,75207-13-5,C[C@@H]1C[C@H]2O[C@@H]2\C=C\C=C\C(=O)Cc3cc(O)cc(O)c3C(=O)O1,XTUZVEOWUSGCSV-NYOBOZBLSA-N
0,7452-79-1,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF-UHFFFAOYSA-N
0,82564-36-1,CC[C@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,LWEABIUVMWANJF-UMRLHMAQSA-N
0,2785-89-9,CCc1ccc(O)c(OC)c1,CHWNEIVBYREQRF-UHFFFAOYSA-N
0,120406-37-3,COc1ccc(CCO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)\C=C\c4ccc(O)c(OC)c4)[C@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H]2O)cc1O,FXFHFOSEURHWMO-AQHLZYGVSA-N
0,50-78-2,CC(=O)Oc1ccccc1C(O)=O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N
0,33401-87-5,OC[C@H]1O[C@H](OCC2O[C@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,OWEGMIWEEQEYGQ-RKEGTIJYSA-N
0,19914-20-6,CCC(C)C1N(C)C(=O)C(OC(=O)C(C(C)C)N(C)C(=O)C(OC(=O)C(C(C)C)N(C)C(=O)C(OC1=O)C(C)C)C(C)C)C(C)C,UQCSETXJXJTMKO-UHFFFAOYSA-N
0,508-75-8,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O,HULMNSIAKWANQO-JQKSAQOKSA-N
0,75330-75-5,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,PCZOHLXUXFIOCF-BXMDZJJMSA-N
0,26544-34-3,OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C=C(Oc3c2)c4ccc(O)cc4)[C@H](O[C@@H]5OC[C@](O)(CO)[C@H]5O)[C@@H](O)[C@@H]1O,NTDLXWMIWOECHG-YRCFQSNFSA-N
0,499-04-7,CN1CCC=C(C1)C(O)=O,DNJFTXKSFAMXQF-UHFFFAOYSA-N
0,105742-85-6,COc1c(O)cc2Oc3c(C\C=C(C)\CO)c(O)cc(O)c3C(=O)c2c1C\C=C(C)\CCC=C(C)C,OCKLFXKYZPPEFU-BEQMOXJMSA-N
0,68370-47-8,CC1=C2CC[C@@](C)(O)[C@@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1,RDJAFOWISVMOJY-PWNZVWSESA-N
0,38840-26-5,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cc(\C=C/NC(=O)[C@H](Cc3ccccc3)NC1=O)ccc2OC)NC,HBLUGHSSFJXCOA-DEYBTNLMSA-N
0,1013-69-0,CC1=CC(=O)c2c(O)cc(O)cc2O1,NCUJRUDLFCGVOE-UHFFFAOYSA-N
0,90614-48-5,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(O)=O,JNTMAZFVYNDPLB-PEDHHIEDSA-N
0,128718-14-9,C[C@H]1CC[C@@]2(C)[C@@H](CC=C(C=O)[C@@H]2C=O)C1=C,VABRUGUZACORME-HJPIBITLSA-N
0,119557-99-2,OC[C@H]1N[C@H](CO)[C@H](O)C(O)[C@@H]1O,CLVUFWXGNIFGNC-QTSLKERKSA-N
0,67845-50-5,CC(O)/C=C(C)/CCC=C(C)C,NYPOJSCNHYUZRG-CSKARUKUSA-N
0,82398-74-1,CCC(C)C(O)(C(C)O)C(=O)OCC1CCN2CCCC12,VBLBKKUAYMFOAG-UHFFFAOYSA-N
0,124223-94-5,CC(=C)[C@H]1C[C@@H](O)[C@](CO)(C=C)[C@H](C1)C(C)=C,VAKYTNWCHIFFTG-TUVASFSCSA-N
0,17676-51-6,OC[C@@H](O)[C@H](O)[C@@H](O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C=O,CXXAVRBGWUSLRR-MHNDCQGXSA-N
0,82-82-6,Cc1ncc(CO)c(C(O)=O)c1O,HXACOUQIXZGNBF-UHFFFAOYSA-N
0,69937-02-6,CN1CCC2(C1Nc3ccccc23)c4cccc5c4NC6N(C)CCC56C78CCN(C)C7Nc9c(cccc89)C%10%11CCN(C)C%10Nc%12ccccc%11%12,XRCKDTICIIHERM-UHFFFAOYSA-N
0,14360-50-0,CCCCCC(=O)c1occc1,YUAYWSBSIJVIBS-UHFFFAOYSA-N
0,2568-96-9,CCC1OCCO1,WEBRDDDJKLAXTO-UHFFFAOYSA-N
0,5090-86-8,CC1COc2cc(C)c3C(=O)C(=O)C(=Cc3c12)C,LTOSSAVPMIKCBC-UHFFFAOYSA-N
0,548-83-4,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccccc3)O,VCCRNZQBSJXYJD-UHFFFAOYSA-N
0,53155-25-2,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@]1(C)O)C(O)=O,OXVUXGFZHDKYLS-QUFHAEKXSA-N
0,107807-17-0,CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CCC(O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)ccc(O)c7C(=O)c6c(O)c5C1OC8CC(C(OC9CC(O)C(OC%10CCC(O)C(C)O%10)C(C)O9)C(C)O8)N(C)C,NWSULKNDMBRCNS-UHFFFAOYSA-N
0,78416-88-3,COC1=C(OC)C2=C3C=CC(=O)C=C3C4=C2C(=C1)C=CN4,XUCVGXXKAGOIKY-UHFFFAOYSA-N
0,120909-50-4,CC1OC1[P](O)(=O)O[P](O)(=O)OCC2OC(C(O)C2O)n3cnc4c(N)ncnc34,XLKKASKVRUMAHE-UHFFFAOYSA-N
0,698-10-2,CCC1OC(=O)C(=C1C)O,IUFQZPBIRYFPFD-UHFFFAOYSA-N
0,1853-37-8,COc1cc(cc(OC)c1OC)c2c3C[C@H]([C@H](CO)Cc3c(O)c4OCOc24)C(O)=O,WOCCXYCZVLIOOH-NWDGAFQWSA-N
0,56-65-5,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,ZKHQWZAMYRWXGA-UHFFFAOYSA-N
0,4536-88-3,CCCCCCCCCC(C)c1ccccc1,YHJBCRBYDBNEIK-UHFFFAOYSA-N
0,17627-78-0,COc1cc2CCN(C)[C@@H](C)c2c3OCOc13,PNFBXEKHLUDPIM-QMMMGPOBSA-N
0,510-22-5,CC[C@H]1C[C@@H]2CN3CCc4c([nH]c5ccc(OC)cc45)[C@](C2)([C@H]13)C(=O)OC,MMAYTCMMKJYIAM-RUGRQLENSA-N
0,594-61-6,CC(C)(O)C(O)=O,BWLBGMIXKSTLSX-UHFFFAOYSA-N
0,77210-33-4,CCC(C)C(=O)OC1OCC23C(O)C(OC(C)=O)C(OC(C)=O)C1(C)C2CC(O)C4(C)C3C(=O)C(O)C5(C)C(CC6OC456)c7cocc7,AYBKFVIPPCLFDH-UHFFFAOYSA-N
0,72145-13-2,CC1=C2[C@H]3OC(=O)C(=C)[C@@H]3CC[C@@]2(C)[C@H](O)CC1,STUGAIDUQVESQE-WJNVRWDZSA-N
0,18641-70-8,CCC(C)C(=O)C(C)C,PZAPVPGZDHJUTO-UHFFFAOYSA-N
0,18435-45-5,CCCCCCCCCCCCCCCCCC=C,NHLUYCJZUXOUBX-UHFFFAOYSA-N
0,1821-52-9,OC(Cc1c[nH]c2ccccc12)C(O)=O,XGILAAMKEQUXLS-UHFFFAOYSA-N
0,148717-91-3,CC1(C)C[C@H](Cl)C[C@]2(C)[C@@H](C[C@H](O)[C@H]3CC(=O)NC3=O)C(=C)[C@@H](O)C[C@@H]12,LCBZIVZSFYGPBC-LWHFJPTFSA-N
0,79492-73-2,COc1cc(cc(OC)c1OC)C2=CC(=O)c3cc(O)c(O)cc3O2,COJGTOWPKOSQSC-UHFFFAOYSA-N
0,672-13-9,COc1ccc(O)c(C=O)c1,FZHSPPYCNDYIKD-UHFFFAOYSA-N
0,72265-90-8,CNC1C(O)C(OC(CO)C1(C)O)OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O,FMXYGJMKSMWHKV-UHFFFAOYSA-N
0,34316-15-9,COc1ccc2c3ccc4cc5OCOc5cc4c3[n+](C)cc2c1OC,LLEJIEBFSOEYIV-UHFFFAOYSA-N
0,55167-29-8,OC1CC(Oc2cc(O)cc(O)c12)c3ccc(O)cc3,RPKUCYSGAXIESU-UHFFFAOYSA-N
0,51024-64-7,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)CO[C@H]2O[C@H]3C[C@@H](O)[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](C[C@@H]7O[C@](O)(CCC(=C)CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](C)[C@H]67)[C@@H]5CC=C4C3)[C@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H]1O,PKQGPNNFRIIDFC-MTRMYNQZSA-N
0,139220-06-7,COc1ccc2C[C@@H]3N(CCc4cc5OCOc5cc34)C(=O)c2c1O,XUOSVBINVLAZQP-ZDUSSCGKSA-N
0,928-91-6,C\C=C/CCCO,VTIODUHBZHNXFP-IHWYPQMZSA-N
0,64716-34-3,CC(=C)C(=O)OCCO[P](O)(=O)Oc1ccccc1,LYRWNAXKUQELGU-UHFFFAOYSA-N
0,122547-72-2,CO[C@H]1CCCC[C@H](OC(=O)[C@@H](C)[C@@]2(O)O[C@@H]([C@@H](C)\C=C\[C@H]1OC)[C@@H](C)[C@H](O)[C@H]2OC)c3ccccc3,WPMGNXPRKGXGBO-OFQQMTDKSA-N
0,14912-44-8,CC(C)C1CC[C@@]2(C)C3CC=C(C)C2C13,VLXDPFLIRFYIME-MWHZVNNOSA-N
0,533-31-3,Oc1ccc2OCOc2c1,LUSZGTFNYDARNI-UHFFFAOYSA-N
0,79-33-4,C[C@H](O)C(O)=O,JVTAAEKCZFNVCJ-REOHCLBHSA-N
0,25959-50-6,COc1ccc(cc1)C=Nc2ccc(\C=C/C(O)=O)cc2,UIELBEHBZKVMEI-MGGYQKONSA-N
0,101392-12-5,CC(C)=CCC\C(CO)=C\CC\C(C)=C\Cc1cc(O)ccc1O,SNVNUOWZKGGIRP-ASKQTUSVSA-N
0,567-61-3,Cc1cccc(O)c1C(O)=O,HCJMNOSIAGSZBM-UHFFFAOYSA-N
0,7363-25-9,COc1c2CN3CC[C@]4(C=C[C@H](O)C[C@@H]34)c2cc5OCOc15,VXTCKUJRGBGTEH-NCAQKEMTSA-N
0,1560-92-5,CCCCCCCCCCCCCCC(C)C,FNWWOHKUXFTKGN-UHFFFAOYSA-N
0,2034-74-4,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]4(C)CC[C@H](O)CC4=CC3=O)C(C)C,ICFXJOAKQGDRCT-ZIHMWMKCSA-N
0,87578-98-1,COc1c(C)cc2C[C@@H]3CN4[C@@H](CC5=C([C@@H]4CNC(=O)[C@H](C)N)C(=O)C(=C(C)C5=O)OC)[C@@H](N3C)c2c1O,AZDDAJXLYMVMAW-BVFBRMCBSA-N
0,82079-32-1,C\C(C=C)=C/[C@@]1(C)SC(=C(C)C1=O)O,HGCGJTZCWZFGBT-XUIVZRPNSA-N
0,10374-74-0,CCCCCC\C=C\CCCCCC,UBDIXSAEHLOROW-BUHFOSPRSA-N
0,96935-16-9,C[C@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)Oc3cccc(O)c3O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)O[C@@H]5O[C@H](COC(=O)c6cccc(O)c6O)[C@@H](O)[C@H](O)[C@H]5O,FQFLPXQDVYDGMN-ZJZBFNCMSA-N
0,526-95-4,[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,HLCFGWHYROZGBI-JJKGCWMISA-M
0,1415-73-2,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@@H]2c3cccc(O)c3C(=O)c4c(O)cc(CO)cc24,AFHJQYHRLPMKHU-WEZNYRQKSA-N
0,109-60-4,CCCOC(C)=O,YKYONYBAUNKHLG-UHFFFAOYSA-N
0,56857-65-9,C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](CC[C@]6(C)[C@H]5CC(=O)[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O,NVCUAFIUMZCPGV-RGIGLGGVSA-N
0,18449-41-7,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,PRAUVHZJPXOEIF-AOLYGAPISA-N
0,34540-22-2,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC34C)C2C1C)C(=O)OC6OC(COC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C(O)C6O,BNMGUJRJUUDLHW-UHFFFAOYSA-N
0,88125-07-9,C[C@@H](C1CC[C@@](C)(O1)C=C)C(=O)\C=C\C(C)(C)OO,WKCHNXVWJKIODW-KPQMGYIDSA-N
0,486-71-5,OC[C@H]1CCCN2CCCC[C@H]12,HDVAWXXJVMJBAR-NXEZZACHSA-N
0,10088-95-6,C/C=C/C1=CC2=C(C(=O)O1)C(=O)[C@@H](O)[C@H](C)O2,SDKXGAICTNHFCN-DCJAWTJCSA-N
0,57956-29-3,OC(=O)CCCC[C@@H]1[Se]C[C@@H]2NC(=O)N[C@H]12,HVUDXAKXEONARI-ZKWXMUAHSA-N
0,56554-35-9,C=CCCCCCC\C=C/CCCCCCCC=O,RXORHYFDDNAOQS-KTKRTIGZSA-N
0,616-45-5,O=C1CCCN1,HNJBEVLQSNELDL-UHFFFAOYSA-N
0,41451-69-8,COc1cc2CC3C(COC3=O)C(OC(=O)C(/C)=C\C)c4cc5OCOc5cc4c2c(OC)c1OC,IIEOCQLKEFBZIS-MLPAPPSSSA-N
0,146-80-5,OCC1OC(C(O)C1O)n2cnc3C(=O)NC(=O)Nc23,UBORTCNDUKBEOP-UHFFFAOYSA-N
0,83198-63-4,COc1cc(ccc1O)C2OC([C@@H](C)[C@@H]2C)c3ccc(O)c(OC)c3,GMXMKSFJQLFOSO-FPXVXZFJSA-N
0,39499-93-9,COc1cc2c(CCc3cc(O)c(OC)c(OC)c23)cc1O,RTVAFWMIPOUAKD-UHFFFAOYSA-N
0,6704-68-3,O=C1OC23CC(C=CC2=C1)N4CCCCC34,SWZMSZQQJRKFBP-UHFFFAOYSA-N
0,6870-67-3,C[C@@H]1C[C@@]2(O[C@H]2C)C(=O)O[C@@H]3CCN4CC=C(COC(=O)[C@]1(C)O)[C@H]34,IAPHXJRHXBQDQJ-WKMWQDDRSA-N
0,26767-96-4,CC(CO)CC(=O)CC1(C)CCC(O1)c2cocc2,LKVKWNDXOWODLO-UHFFFAOYSA-N
0,108885-68-3,C[C@@H]1C=C2OC(=O)[C@@](C)(O)[C@]2(C)[C@@H]3[C@H](OC(C)=O)[C@H]4[C@@H]5[C@@H](O)C(=O)[C@H]6C[C@@H]7O[C@@H]7[C@H](OC(C)=O)[C@]6(C)[C@H]5[C@H](OC(C)=O)[C@H](OC(C)=O)[C@]4(C)[C@@H]13,PTTJLTMUKRRHAT-VJAKQJMOSA-N
0,50763-67-2,C[C@@H]1C[C@H](O)C=C2CC[C@H](C[C@@]12C)C(C)=C,GFNWRKNVTHDNPV-UXOAXIEHSA-N
0,101020-89-7,C[C@@H]1CCC2C(=C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,IGEBZMMCKFUABB-MHVOBNHCSA-N
0,94-53-1,OC(=O)c1ccc2OCOc2c1,VDVJGIYXDVPQLP-UHFFFAOYSA-N
0,11024-59-2,COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@@H](COC3=O)Cc4c(OC5OC(CO)C(O)C(O)C5O)c6OCOc6cc24,PAIASCMUTMHGHU-IYYSSXGZSA-N
0,442-51-3,COc1ccc2c([nH]c3c(C)nccc23)c1,BXNJHAXVSOCGBA-UHFFFAOYSA-N
0,82474-97-3,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](C=C)C1C/C=C(C=O)/[C@H]3[C@@H](C=C)[C@@H](OC=C3C(=O)OC)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O,MWLKXILGJPSPKZ-SZKORSGBSA-N
0,17322-84-8,CO[C@H]1C[C@@H]2N(C)C[C@@H]3O[C@@H](O)c4cc5OCOc5cc4[C@@]23C=C1,KLJOYDMUWKSYBP-YNBLHMCPSA-N
0,22850-59-5,CC12CC(O)C(O)C(=C)C1CC3C(C2)OC(=O)C3=C,IHJJQRWGZDGKAE-UHFFFAOYSA-N
0,59-31-4,O=C1Nc2ccccc2C=C1,LISFMEBWQUVKPJ-UHFFFAOYSA-N
0,602-63-1,Cc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1O,QPAGCTACMMYJIO-UHFFFAOYSA-N
0,100-49-2,OCC1CCCCC1,VSSAZBXXNIABDN-UHFFFAOYSA-N
0,65666-07-1,COc1cc(ccc1O)[C@@H]2Oc3cc(ccc3O[C@H]2CO)[C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O,SEBFKMXJBCUCAI-WAABAYLZSA-N
0,513-35-9,CC=C(C)C,BKOOMYPCSUNDGP-UHFFFAOYSA-N
0,99-32-1,OC(=O)C1=CC(=O)C=C(O1)C(O)=O,PBAYDYUZOSNJGU-UHFFFAOYSA-N
0,73684-70-5,CCC1OC(=O)/C=C/C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC(C)C(=O)\C=C\C=C\C1COC3OC(C)C(O)C(O)C3OC,FPIDCOOKEJFXFI-KMZDDNQHSA-N
0,110-34-9,CCCCCCCCCCCCCCCC(=O)OCC(C)C,OJIBJRXMHVZPLV-UHFFFAOYSA-N
